,PartNumber,Info
"
1011,1412,"2,1412;0.567158,0.0819176,-3.89111/0.567158,0.0819176,-3.89111/0.567158,0.0819176,-3.89111;1,1,1,0;40.496174279101;1,0,1;0,1,0;3,1,2;
"
1012,1412,"0,1412;0.561739,0.0841294,-3.89346/0.561739,0.0841294,-3.89346/0.561739,0.0841294,-3.89346;1,1,1,0;40.496167903104;1,0,1;1,0,0;4,1,2;
"
1013,1412,"0,1412;-0.389988,-1.01295,1.3349/-0.389941,-1.01276,1.33498/-0.390036,-1.01314,1.33481;1,23,1,0;40.904290495552;0,2,0;2,0,0;1,1,1/1,3,1;
"
1014,1418,"2,1418;-0.541561,-0.0593039,-1.68228/-0.541561,-0.0593039,-1.68228/-0.541561,-0.0593039,-1.68228;1,4,1,0;40.915540174164;1,0,1;0,1,0;3,1,2;
"
1015,1418,"0,1418;-0.535739,-0.0634885,-1.68703/-0.535739,-0.0634885,-1.68703/-0.535739,-0.0634885,-1.68703;1,4,1,0;40.915532231611;1,0,1;1,0,0;2,1,0/4,1,2;
"
1016,1419,"2,1419;2.6594,0.435237,-3.26683/2.6594,0.435237,-3.26683/2.6594,0.435237,-3.26683;1,3,1,0;40.201388278388;1,0,1;0,1,0;2,1,2/3,3,0;
"
1017,1419,"0,1419;0.436298,-2.53588,-1.24022/0.436298,-2.53588,-1.24022/0.436298,-2.53588,-1.24022;1,8,1,0;40.576765027138;0,1,0;0,1,0;2,1,1;
"
1018,1420,"2,1420;-0.690971,2.74961,1.98377/-0.690971,2.74961,1.98377/-0.690971,2.74961,1.98377;1,29,1,0;40.714623783807;1,0,1;1,0,0;1,1,2;
"
1019,1421,"2,1421;-1.46905,0.00613476,-1.82766/-1.46905,0.00613476,-1.82766/-1.46905,0.00613476,-1.82766;1,6,1,0;40.755104410797;0,1,0;0,1,0;3,1,1;
"
1020,1421,"0,1421;-1.42719,0.0268031,-1.83958/-1.42719,0.0268031,-1.83958/-1.42719,0.0268031,-1.83958;1,6,1,0;40.755073960916;1,0,1;1,0,0;4,1,2;
"
1021,1422,"2,1422;-0.201435,-2.21115,0.19516/-0.201435,-2.21115,0.19516/-0.201435,-2.21115,0.19516;1,15,1,0;40.726127824836;1,0,1;0,1,0;2,1,2;
"
1022,1423,"2,1423;0.559641,3.97663,0.124297/0.559641,3.97663,0.124297/0.559641,3.97663,0.124297;1,17,1,0;40.448235167346;0,1,0;0,1,0;2,1,1;
"
1023,1424,"2,1424;-1.71718,1.24066,-1.528/-1.71718,1.24066,-1.528/-1.71718,1.24066,-1.528;1,7,1,0;40.501484667835;1,0,1;1,0,0;1,1,2;
"
1024,1427,"2,1427;2.88069,-1.96592,0.981149/2.88069,-1.96592,0.981149/2.88069,-1.96592,0.981149;1,22,1,0;40.232901387361;1,0,1;1,0,0;4,1,2;
"
1025,1430,"2,1430;-1.30468,-3.43379,-1.41811/-1.30468,-3.43379,-1.41811/-1.30468,-3.43379,-1.41811;1,9,1,0;40.252143608692;1,0,1;0,1,0;2,1,2/2,7,0;
"
1026,1434,"2,1434;0.416513,-1.77066,1.04675/0.416513,-1.77066,1.04675/0.416513,-1.77066,1.04675;1,22,1,0;40.285937603681;1,0,1;1,0,0;1,1,2;
"
1027,1434,"0,1434;0.411108,-1.76758,1.0457/0.411108,-1.76758,1.0457/0.411108,-1.76758,1.0457;1,22,1,0;40.285937800129;1,0,1;1,0,0;1,5,0/2,3,0/2,10,0/3,6,0/3,7,0/3,9,0/4,1,2;
"
1028,1434,"0,1434;0.408435,-1.77357,1.04692/0.408435,-1.77357,1.04692/0.408435,-1.77357,1.04692;1,22,1,0;40.285938884232;1,0,1;1,0,0;4,1,2;
"
1029,1435,"2,1435;1.88579,-0.188625,-1.35606/1.88579,-0.188625,-1.35606/1.88579,-0.188625,-1.35606;1,11,1,0;40.44449944613;1,0,1;1,0,0;4,1,2;
"
1030,1437,"2,1437;0.210808,0.511166,-1.77294/0.210959,0.511951,-1.77288/0.210657,0.510381,-1.773;1,11,1,0;40.0472481896248;1,0,2;1,1,0;1,9,2/3,1,2/3,2,0/3,4,0;
"
1031,1437,"0,1437;-0.517881,1.07737,-0.989626/-0.517881,1.07737,-0.989626/-0.517881,1.07737,-0.989626;1,11,1,0;40.841300214453;1,0,1;0,1,0;2,1,2;
"
1032,1437,"0,1437;-1.50438,1.91017,0.135807/-1.5039,1.91042,0.13599/-1.50486,1.90992,0.135624;1,17,1,0;40.598642108082;2,1,1;2,0,0;1,7,1/2,7,0/4,1,2;
"
1033,1440,"2,1440;-0.157564,-1.17473,2.51696/-0.157408,-1.17385,2.5172/-0.157719,-1.1756,2.51672;1,34,1,0;40.557127665147;0,2,0;0,2,1;2,6,1/3,1,1;
"
1034,1440,"0,1440;-0.161286,-1.17836,2.52144/-0.161286,-1.17836,2.52144/-0.161286,-1.17836,2.52144;1,34,1,0;40.557149293161;1,0,1;1,0,0;1,1,2;
"
1035,1440,"0,1440;-0.168948,-1.17071,2.51879/-0.168948,-1.17071,2.51879/-0.168948,-1.17071,2.51879;1,34,1,0;40.557151650539;1,0,1;1,0,0;1,1,2;
"
1036,1442,"2,1442;-1.32641,-1.71611,-0.811132/-1.32641,-1.71611,-0.811132/-1.32641,-1.71611,-0.811132;1,9,1,0;40.465140896626;0,1,0;0,1,0;2,1,1;
"
1037,1442,"0,1442;-1.32627,-1.71363,-0.808254/-1.32627,-1.71363,-0.808254/-1.32627,-1.71363,-0.808254;1,9,1,0;40.465141653582;1,0,1;1,0,0;4,1,2;
"
1038,1444,"2,1444;2.84638,-0.550077,-2.91564/2.84638,-0.550077,-2.91564/2.84638,-0.550077,-2.91564;1,3,1,0;40.303171206132;1,0,1;1,0,0;1,1,2/2,2,0;
"
1039,1445,"2,1445;1.30137,1.76588,-2.33062/1.30137,1.76588,-2.33062/1.30137,1.76588,-2.33062;1,4,1,0;40.363101403547;1,0,1;1,0,0;4,1,2;
"
1040,1446,"2,1446;-4.00531,-0.763974,0.413296/-4.00531,-0.763974,0.413296/-4.00531,-0.763974,0.413296;1,21,1,0;40.111389456406;1,0,1;1,0,0;4,1,2;
"
1041,1447,"2,1447;0.371347,2.18741,-1.52108/0.371347,2.18741,-1.52108/0.371347,2.18741,-1.52108;1,7,1,0;40.397415459085;1,0,1;0,1,0;3,1,2;
"
1042,1447,"0,1447;0.32024,0.639734,0.685029/0.32024,0.639734,0.685029/0.32024,0.639734,0.685029;1,23,1,0;40.138401098731;0,1,0;1,0,0;1,1,1;
"
1043,1447,"0,1447;0.290728,-0.319993,2.07314/0.290728,-0.319993,2.07314/0.290728,-0.319993,2.07314;1,30,1,0;40.611508449546;1,0,1;0,1,0;3,1,2;
"
1044,1451,"2,1451;1.36805,0.742205,-0.455889/1.36805,0.742205,-0.455889/1.36805,0.742205,-0.455889;1,12,1,0;40.887920340058;1,0,1;0,1,0;2,1,2;
"
1045,1451,"0,1451;1.37024,0.742313,-0.456309/1.37024,0.742313,-0.456309/1.37024,0.742313,-0.456309;1,12,1,0;40.887919641999;1,0,1;1,0,0;1,1,2;
"
1046,1451,"0,1451;2.07902,-0.185097,0.744194/2.07902,-0.185097,0.744194/2.07902,-0.185097,0.744194;1,20,1,0;40.959510851173;1,0,1;1,0,0;4,1,2;
"
1047,1457,"2,1457;-0.351411,-3.14959,1.4537/-0.351411,-3.14959,1.4537/-0.351411,-3.14959,1.4537;1,22,1,0;40.563377927078;0,1,0;0,1,0;2,1,1;
"
1048,1457,"0,1457;-0.644345,-2.17792,2.09992/-0.644345,-2.17792,2.09992/-0.644345,-2.17792,2.09992;1,32,1,0;40.327069359806;0,1,0;0,1,0;1,3,0/2,1,1/2,8,0/2,9,0/2,10,0/3,3,0/3,5,0/4,1,0;
"
1049,1458,"2,1458;-1.79928,-0.150894,0.23077/-1.79928,-0.150894,0.23077/-1.79928,-0.150894,0.23077;1,14,1,0;40.896564394597;1,0,1;1,0,0;1,1,2;
"
1050,1460,"2,1460;-2.72438,-0.721099,-0.782344/-2.72438,-0.721099,-0.782344/-2.72438,-0.721099,-0.782344;1,10,1,0;40.418383973718;0,1,0;0,1,0;3,1,1;
"
1051,1461,"2,1461;-1.48332,-3.02841,-1.40572/-1.48332,-3.02841,-1.40572/-1.48332,-3.02841,-1.40572;1,9,1,0;40.216381975353;1,0,1;1,0,0;2,2,0/4,1,2;
"
1052,1462,"2,1462;-0.7815,0.13737,-1.93144/-0.7815,0.13737,-1.93144/-0.7815,0.13737,-1.93144;1,4,1,0;40.618542334087;1,0,1;1,0,0;2,1,0/4,1,2;
"
1053,1467,"2,1467;-0.00524862,-0.644269,-0.362725/-0.00524862,-0.644269,-0.362725/-0.00524862,-0.644269,-0.362725;1,16,1,0;40.198860950827;1,0,1;1,0,0;4,1,2;
"
1054,1473,"2,1473;1.40348,-0.134805,-1.72411/1.40348,-0.134805,-1.72411/1.40348,-0.134805,-1.72411;1,4,1,0;40.924834024428;0,1,0;0,1,0;1,2,0/1,3,0/1,5,0/2,1,1/2,5,0/4,5,0;
"
1055,1476,"2,1476;-1.3177,0.520385,1.66106/-1.3177,0.520385,1.66106/-1.3177,0.520385,1.66106;1,30,1,0;40.171378423557;1,0,1;1,0,0;4,1,2;
"
1056,1480,"2,1480;-0.216251,0.364816,0.0676562/-0.216251,0.364816,0.0676562/-0.216251,0.364816,0.0676562;1,16,1,0;40.62306873098;0,1,0;1,0,0;1,1,1;
"
1057,1482,"2,1482;-1.53098,1.08984,-1.18809/-1.53098,1.08984,-1.18809/-1.53098,1.08984,-1.18809;1,11,1,0;40.832702236763;1,0,1;1,0,0;4,1,2;
"
1058,1485,"2,1485;-1.90203,-0.956771,-0.495646/-1.90203,-0.956771,-0.495646/-1.90203,-0.956771,-0.495646;1,10,1,0;40.584703267673;1,0,1;1,0,0;4,1,2;
"
1059,1486,"2,1486;-1.86425,-1.57305,-0.354179/-1.86425,-1.57305,-0.354179/-1.86425,-1.57305,-0.354179;1,10,1,0;40.536695485079;1,0,1;1,0,0;1,1,2;
"
1060,1487,"2,1487;-0.0184855,2.00211,-2.59327/-0.0183508,2.00235,-2.59308/-0.0186201,2.00188,-2.59346;1,4,1,0;40.102157597811;2,1,1;1,1,0;2,1,2/2,2,0/2,3,0/2,8,0/4,3,0/4,4,1;
"
1061,1487,"0,1487;-0.0183307,2.00161,-2.59434/-0.0180413,2.00188,-2.59346/-0.0186201,2.00133,-2.59522;1,4,1,0;40.1021576099;1,0,1;1,0,0;1,9,2/2,5,0/4,1,1;
"
1062,1489,"2,1489;1.41863,2.61302,3.21056/1.41912,2.61339,3.21075/1.41815,2.61264,3.21038;1,43,1,0;40.141294953625;0,2,0;2,0,0;1,1,1/3,7,0/3,8,0/3,9,0/3,10,0/4,6,1;
"
1063,1496,"2,1496;-0.675152,0.110196,1.3844/-0.675152,0.110196,1.3844/-0.675152,0.110196,1.3844;1,23,1,0;40.695053894552;0,1,0;1,0,0;1,1,1;
"
1064,1496,"0,1496;-0.749016,0.195005,1.6887/-0.749016,0.195005,1.6887/-0.749016,0.195005,1.6887;1,30,1,0;40.181955952089;1,0,1;1,0,0;1,1,2;
"
1065,1500,"2,1500;2.66309,1.30075,1.30999/2.66309,1.30075,1.30999/2.66309,1.30075,1.30999;1,26,1,0;40.717404268998;1,0,1;0,1,0;2,1,2;
"
1066,1500,"0,1500;2.84141,1.27649,1.36317/2.84141,1.27649,1.36317/2.84141,1.27649,1.36317;1,26,1,0;40.713948009087;1,0,1;1,0,0;4,1,2;
"
1067,1500,"0,1500;3.23235,1.22135,1.47223/3.23235,1.22135,1.47223/3.23235,1.22135,1.47223;1,26,1,0;40.825158492992;1,0,1;1,0,0;4,1,2;
"
1068,1501,"2,1501;2.56188,-0.183981,2.42177/2.56188,-0.183981,2.42177/2.56188,-0.183981,2.42177;1,28,1,0;40.900818673385;0,1,0;0,1,0;2,1,1;
"
1069,1503,"2,1503;-1.48139,-2.26062,-3.23927/-1.48078,-2.26014,-3.2387/-1.48199,-2.2611,-3.23985;1,5,1,0;40.0133451447313;0,2,0;2,0,0;1,3,1/2,3,0/4,1,1;
"
1070,1503,"0,1503;-1.48074,-2.26193,-3.23894/-1.48069,-2.2611,-3.23803/-1.48078,-2.26276,-3.23985;1,5,1,0;40.0133451545333;1,0,1;1,0,0;1,1,1/2,1,0/4,9,2;
"
1071,1504,"2,1504;-2.16811,-0.172791,1.0889/-2.16811,-0.172791,1.0889/-2.16811,-0.172791,1.0889;1,21,1,0;40.533180380207;1,0,1;0,1,0;3,1,2;
"
1072,1504,"0,1504;-2.17066,-0.178694,1.09388/-2.17066,-0.178694,1.09388/-2.17066,-0.178694,1.09388;1,21,1,0;40.533193971514;1,0,1;1,0,0;1,1,2;
"
1073,1510,"2,1510;-1.29536,-1.43945,-1.10345/-1.29536,-1.43945,-1.10345/-1.29536,-1.43945,-1.10345;1,10,1,0;40.0865090467107;0,1,0;0,1,0;2,1,0/3,1,1;
"
1074,1510,"0,1510;-2.49996,3.21878,1.76394/-2.49996,3.21878,1.76394/-2.49996,3.21878,1.76394;1,29,1,0;40.470120294497;1,0,1;1,0,0;1,1,2/3,3,0/3,4,0;
"
1075,1513,"2,1513;-0.128118,-1.44545,-0.822863/-0.128118,-1.44545,-0.822863/-0.128118,-1.44545,-0.822863;1,11,1,0;40.953144977639;1,0,1;0,1,0;2,1,2;
"
1076,1513,"0,1513;-0.446484,-1.99037,0.0776619/-0.446484,-1.99037,0.0776619/-0.446484,-1.99037,0.0776619;1,15,1,0;40.642076448716;0,1,0;0,1,0;2,1,1/3,1,0;
"
1077,1513,"0,1513;-0.47794,-2.04554,0.167789/-0.47794,-2.04554,0.167789/-0.47794,-2.04554,0.167789;1,15,1,0;40.644394682772;0,1,0;1,0,0;1,1,1/1,3,0/3,2,0/3,5,0/3,9,0;
"
1078,1513,"0,1513;-0.812498,-2.65663,1.15129/-0.812498,-2.65663,1.15129/-0.812498,-2.65663,1.15129;1,22,1,0;40.172361860525;0,1,0;1,0,0;1,1,1;
"
1079,1514,"2,1514;-1.12843,0.426392,2.72598/-1.12843,0.426392,2.72598/-1.12843,0.426392,2.72598;1,34,1,0;40.992633378984;1,0,1;1,0,0;1,1,2;
"
1080,1515,"2,1515;-3.93515,0.068003,1.91392/-3.93515,0.068003,1.91392/-3.93515,0.068003,1.91392;1,30,1,0;40.695534043664;1,0,1;1,0,0;4,1,2;
"
1081,1515,"0,1515;-2.72084,0.987494,2.62041/-2.72013,0.987738,2.62166/-2.72155,0.98725,2.61916;1,37,1,0;40.599629172101;0,2,0;1,1,0;1,10,1/2,6,0/2,7,0/3,1,1;
"
1082,1520,"2,1520;1.18714,-0.493705,2.61211/1.18714,-0.493705,2.61211/1.18714,-0.493705,2.61211;1,34,1,0;40.760776637754;1,0,1;1,0,0;4,1,2;
"
1083,1521,"2,1521;1.14862,2.54735,1.06975/1.14862,2.54735,1.06975/1.14862,2.54735,1.06975;1,26,1,0;40.379167142429;1,0,1;1,0,0;1,1,2;
"
1084,1526,"2,1526;-1.79699,-1.36291,1.1297/-1.79699,-1.36291,1.1297/-1.79699,-1.36291,1.1297;1,21,1,0;40.664786140651;0,1,0;1,0,0;1,1,1;
"
1085,1526,"0,1526;1.38321,-0.691797,3.49346/1.38334,-0.691212,3.49361/1.38307,-0.692382,3.4933;1,44,1,0;40.164394609329;2,1,1;2,0,0;1,1,2/4,1,1;
"
1086,1529,"2,1529;-0.210594,1.40162,1.78509/-0.210594,1.40162,1.78509/-0.210594,1.40162,1.78509;1,27,1,0;40.389155911127;1,0,1;0,1,0;2,1,2;
"
1087,1529,"0,1529;-1.09886,1.05373,2.70037/-1.09886,1.05373,2.70037/-1.09886,1.05373,2.70037;1,38,1,0;40.836647057563;0,1,0;0,1,0;2,1,1;
"
1088,1530,"2,1530;0.403088,0.0719673,-1.18148/0.403088,0.0719673,-1.18148/0.403088,0.0719673,-1.18148;1,11,1,0;40.743492862636;1,0,1;1,0,0;4,1,2;
"
1089,1530,"0,1530;3.31633,0.828007,-0.195471/3.31639,0.828022,-0.19545/3.31626,0.827991,-0.195492;1,13,1,0;40.946406844153;0,2,0;1,1,0;3,1,1/4,1,1;
"
1090,1532,"2,1532;-0.139551,4.22236,-1.80088/-0.139551,4.22236,-1.80088/-0.139551,4.22236,-1.80088;1,7,1,0;40.178817020376;0,1,0;1,0,0;4,1,1;
"
1091,1533,"2,1533;0.752893,2.04461,0.328019/0.752893,2.04461,0.328019/0.752893,2.04461,0.328019;1,25,1,0;40.0292500021431;1,0,1;0,1,0;2,1,2;
"
1092,1534,"2,1534;-1.50591,1.28729,-3.00202/-1.50591,1.28729,-3.00202/-1.50591,1.28729,-3.00202;1,2,1,0;40.680073814428;1,0,1;0,1,0;3,1,2;
"
1093,1534,"0,1534;-1.50526,1.28543,-2.99483/-1.50526,1.28543,-2.99483/-1.50526,1.28543,-2.99483;1,2,1,0;40.680080510808;1,0,1;0,1,0;2,1,2;
"
1094,1534,"0,1534;1.14936,1.32809,-3.00828/1.14936,1.32809,-3.00828/1.14936,1.32809,-3.00828;1,2,1,0;40.667250022941;0,1,0;1,0,0;4,1,1;
"
1095,1535,"2,1535;-3.87831,-0.335531,0.798982/-3.87831,-0.335531,0.798982/-3.87831,-0.335531,0.798982;1,21,1,0;40.382414377681;1,0,1;1,0,0;4,1,2;
"
1096,1537,"2,1537;1.37791,1.2063,0.8763/1.37791,1.2063,0.8763/1.37791,1.2063,0.8763;1,20,1,0;40.831067364624;1,0,1;0,1,0;2,1,2;
"
1097,1542,"2,1542;-0.114639,1.55719,1.01249/-0.114639,1.55719,1.01249/-0.114639,1.55719,1.01249;1,25,1,0;40.819010449616;1,0,1;0,1,0;2,1,2;
"
1098,1545,"2,1545;-0.527044,-2.1074,1.28618/-0.527044,-2.1074,1.28618/-0.527044,-2.1074,1.28618;1,22,1,0;40.377525305441;1,0,1;1,0,0;4,1,2;
"
1099,1547,"2,1547;2.92232,2.3047,-2.23466/2.92232,2.3047,-2.23466/2.92232,2.3047,-2.23466;1,4,1,0;40.305728208352;1,0,1;1,0,0;1,1,2;
"
1100,1547,"0,1547;-0.24955,2.95838,0.0244777/-0.24955,2.95838,0.0244777/-0.24955,2.95838,0.0244777;1,17,1,0;40.529782179613;1,0,1;0,1,0;3,1,2;
"
1101,1550,"2,1550;0.940421,1.28832,0.181745/0.940421,1.28832,0.181745/0.940421,1.28832,0.181745;1,17,1,0;40.674880422319;1,0,1;1,0,0;4,1,2;
"
1102,1550,"0,1550;-0.299848,2.1767,0.441782/-0.299019,2.17742,0.441977/-0.300677,2.17599,0.441587;1,25,1,0;40.0442561913334;1,0,2;1,1,0;3,9,2/4,1,2/4,9,0;
"
1103,1550,"0,1550;-0.2981,2.17583,0.443879/-0.2981,2.17583,0.443879/-0.2981,2.17583,0.443879;1,25,1,0;40.0442710471047;1,0,1;1,0,0;1,1,2;
"
1104,1552,"2,1552;-1.37123,-2.19769,-0.796795/-1.37123,-2.19769,-0.796795/-1.37123,-2.19769,-0.796795;1,9,1,0;40.543485838427;0,1,0;0,1,0;3,1,1;
"
1105,1554,"2,1554;-3.72889,1.66698,0.539284/-3.72889,1.66698,0.539284/-3.72889,1.66698,0.539284;1,17,1,0;40.931280056577;0,1,0;1,0,0;1,1,1;
"
1106,1557,"2,1557;1.39815,2.73458,-0.226962/1.39815,2.73458,-0.226962/1.39815,2.73458,-0.226962;1,20,1,0;40.0354599202252;1,0,1;1,0,0;3,1,0/3,3,0/4,1,2/4,3,0;
"
1107,1560,"2,1560;1.57799,1.86333,1.06149/1.57799,1.86333,1.06149/1.57799,1.86333,1.06149;1,26,1,0;40.320631606018;1,0,1;1,0,0;1,1,2;
"
1108,1560,"0,1560;1.52285,0.895542,2.02683/1.52342,0.895558,2.02704/1.52228,0.895525,2.02663;1,28,1,0;40.69910347787;1,0,2;2,0,0;4,1,2/4,6,2;
"
1109,1562,"2,1562;0.451634,3.25538,-1.8822/0.451634,3.25538,-1.8822/0.451634,3.25538,-1.8822;1,4,1,0;40.863003884638;1,0,1;1,0,0;1,1,2;
"
1110,1562,"0,1562;-0.098152,3.61282,-1.42169/-0.098152,3.61282,-1.42169/-0.098152,3.61282,-1.42169;1,7,1,0;40.252666195191;1,0,1;1,0,0;1,1,2;
"
1111,1566,"2,1566;-1.98211,-1.74245,-0.796486/-1.98211,-1.74245,-0.796486/-1.98211,-1.74245,-0.796486;1,9,1,0;40.469753837769;1,0,1;1,0,0;4,1,2;
"
1112,1571,"2,1571;-0.855414,2.38772,-2.37824/-0.855414,2.38772,-2.37824/-0.855414,2.38772,-2.37824;1,4,1,0;40.325465894575;1,0,1;1,0,0;4,1,2;
"
1113,1573,"2,1573;-1.39646,2.06858,2.53756/-1.39646,2.06858,2.53756/-1.39646,2.06858,2.53756;1,37,1,0;40.437936956961;0,1,0;0,1,0;2,1,1/2,4,0/4,10,0;
"
1114,1577,"2,1577;4.08595,0.477359,-0.287125/4.08595,0.477359,-0.287125/4.08595,0.477359,-0.287125;1,13,1,0;40.955787746063;0,1,0;0,1,0;2,1,1;
"
1115,1577,"0,1577;3.42919,1.41941,0.750697/3.42952,1.4204,0.750873/3.42886,1.41841,0.75052;1,20,1,0;40.791721920439;0,3,0;1,2,0;2,1,1/2,3,1/2,4,0/2,5,0/4,2,1;
"
1116,1577,"0,1577;3.42905,1.42371,0.756295/3.42905,1.42371,0.756295/3.42905,1.42371,0.756295;1,20,1,0;40.791721240704;1,0,1;0,1,0;2,1,2;
"
1117,1578,"2,1578;0.439185,1.9781,2.3311/0.439185,1.9781,2.3311/0.439185,1.9781,2.3311;1,31,1,0;40.499173870992;1,0,1;0,1,0;3,1,2;
"
1118,1578,"0,1578;0.446069,1.98224,2.32653/0.446069,1.98224,2.32653/0.446069,1.98224,2.32653;1,31,1,0;40.499170467113;1,0,1;1,0,0;4,1,2;
"
1119,1578,"0,1578;0.442839,1.97784,2.32558/0.442839,1.97784,2.32558/0.442839,1.97784,2.32558;1,31,1,0;40.499172273703;0,1,0;1,0,0;4,1,1;
"
1120,1582,"2,1582;2.96167,1.95307,0.0850183/2.96167,1.95307,0.0850183/2.96167,1.95307,0.0850183;1,20,1,0;40.296607862364;1,0,1;1,0,0;1,1,2;
"
1121,1582,"0,1582;2.95854,1.95095,0.0810571/2.95854,1.95095,0.0810571/2.95854,1.95095,0.0810571;1,20,1,0;40.296620372379;1,0,1;1,0,0;4,1,2;
"
1122,1583,"2,1583;-3.04292,0.123637,-3.4898/-3.04258,0.124112,-3.48959/-3.04327,0.123162,-3.49002;1,1,1,0;40.740556974202;1,0,2;1,1,0;3,1,2/4,5,2;
"
1123,1583,"0,1583;-0.203614,2.17102,0.944989/-0.203614,2.17102,0.944989/-0.203614,2.17102,0.944989;1,25,1,0;40.884338476705;1,0,1;1,0,0;4,1,2;
"
1124,1586,"2,1586;0.519161,-1.96156,-2.92081/0.519161,-1.96156,-2.92081/0.519161,-1.96156,-2.92081;1,3,1,0;40.38546307781;1,0,1;0,1,0;2,5,0/3,1,2;
"
1125,1586,"0,1586;0.453212,-1.41222,-1.32193/0.453227,-1.41214,-1.32183/0.453197,-1.4123,-1.32203;1,8,1,0;40.71549454837;2,1,1;1,1,0;2,4,0/3,1,2/3,4,0/4,1,1;
"
1126,1586,"0,1586;0.448591,-1.41641,-1.32553/0.448591,-1.41641,-1.32553/0.448591,-1.41641,-1.32553;1,8,1,0;40.71549525405;0,1,0;0,1,0;3,1,1;
"
1127,1586,"0,1586;0.459063,-1.46055,-1.45981/0.459063,-1.46055,-1.45981/0.459063,-1.46055,-1.45981;1,8,1,0;40.715197523781;1,0,1;1,0,0;1,1,2/3,7,0;
"
1128,1588,"2,1588;-1.96844,0.752224,2.9057/-1.96844,0.752224,2.9057/-1.96844,0.752224,2.9057;1,39,1,0;40.332064545026;1,0,1;1,0,0;1,1,2;
"
1129,1589,"2,1589;0.586729,-1.2644,0.872434/0.586729,-1.2644,0.872434/0.586729,-1.2644,0.872434;1,23,1,0;40.313467615234;1,0,1;1,0,0;1,1,2;
"
1130,1591,"2,1591;-2.12056,-0.140582,0.839653/-2.12056,-0.140582,0.839653/-2.12056,-0.140582,0.839653;1,21,1,0;40.414768627656;1,0,1;1,0,0;1,1,2;
"
1131,1592,"2,1592;-2.11706,0.358013,-2.61254/-2.11706,0.358013,-2.61254/-2.11706,0.358013,-2.61254;1,2,1,0;40.866364297264;0,1,0;0,1,0;3,1,1;
"
1132,1592,"0,1592;1.60174,0.541812,0.41822/1.60174,0.541812,0.41822/1.60174,0.541812,0.41822;1,19,1,0;40.654603584372;1,0,1;1,0,0;1,1,2;
"
1133,1593,"2,1593;1.92762,0.217869,-0.810669/1.92831,0.217968,-0.810514/1.92693,0.217771,-0.810824;1,12,1,0;40.440306110188;2,1,1;2,0,0;1,1,1/1,6,2;
"
1134,1598,"2,1598;1.76324,-0.418943,0.145925/1.76324,-0.418943,0.145925/1.76324,-0.418943,0.145925;1,16,1,0;40.75138370087;1,0,1;0,1,0;2,1,2;
"
1135,1602,"2,1602;0.9329,2.03458,2.26362/0.9329,2.03458,2.26362/0.9329,2.03458,2.26362;1,31,1,0;40.486406826263;1,0,1;1,0,0;1,1,2;
"
1136,1606,"2,1606;-3.58266,1.40905,1.24511/-3.58266,1.40905,1.24511/-3.58266,1.40905,1.24511;1,24,1,0;40.539317202656;1,0,1;0,1,0;2,1,2;
"
1137,1606,"0,1606;-3.87204,-0.0572366,1.62656/-3.87204,-0.0572366,1.62656/-3.87204,-0.0572366,1.62656;1,24,1,0;40.77919685072;1,0,1;0,1,0;2,1,2;
"
1138,1606,"0,1606;-3.73909,0.611518,1.45117/-3.73909,0.611518,1.45117/-3.73909,0.611518,1.45117;1,24,1,0;40.604967425314;0,1,0;1,0,0;1,1,1;
"
1139,1607,"2,1607;-0.919634,-1.78155,-0.136812/-0.918682,-1.78108,-0.136122/-0.920586,-1.78201,-0.137502;1,15,1,0;40.542950761594;2,2,1;2,1,0;1,1,2/2,8,1/4,9,1;
"
1140,1607,"0,1607;-2.07495,-2.85632,0.446374/-2.07495,-2.85632,0.446374/-2.07495,-2.85632,0.446374;1,18,1,0;40.279815203837;1,0,1;0,1,0;3,1,2;
"
1141,1608,"2,1608;2.58474,-2.3077,0.559134/2.58474,-2.3077,0.559134/2.58474,-2.3077,0.559134;1,19,1,0;40.348541722709;1,0,1;0,1,0;2,1,2;
"
1142,1608,"0,1608;2.27204,-0.995207,2.07711/2.27204,-0.995207,2.07711/2.27204,-0.995207,2.07711;1,33,1,0;40.273050136079;1,0,1;1,0,0;4,1,2;
"
1143,1608,"0,1608;2.2624,-0.896893,2.17578/2.2624,-0.896893,2.17578/2.2624,-0.896893,2.17578;1,34,1,0;40.0698353951041;1,0,1;1,0,0;4,1,2;
"
1144,1609,"2,1609;-1.14408,0.213971,3.35447/-1.14408,0.213971,3.35447/-1.14408,0.213971,3.35447;1,41,1,0;40.81096018325;0,1,0;1,0,0;1,1,1;
"
1145,1614,"2,1614;-3.14133,0.860186,2.33406/-3.14133,0.860186,2.33406/-3.14133,0.860186,2.33406;1,37,1,0;40.0163520637778;1,0,1;1,0,0;4,1,2;
"
1146,1619,"2,1619;1.06942,1.20656,2.96476/1.06942,1.20656,2.96476/1.06942,1.20656,2.96476;1,39,1,0;40.459350526481;0,1,0;1,0,0;1,1,1;
"
1147,1620,"2,1620;-0.283818,0.95424,-2.38322/-0.283818,0.95424,-2.38322/-0.283818,0.95424,-2.38322;1,4,1,0;40.424204745383;1,0,1;1,0,0;1,1,2;
"
1148,1622,"2,1622;1.04419,-2.19272,-3.20306/1.04419,-2.19272,-3.20306/1.04419,-2.19272,-3.20306;1,3,1,0;40.0784749735047;1,0,1;1,0,0;4,1,2;
