,PartNumber,Info
"
40,86,"2,86;-1.26698,-2.64522,-0.68257/-1.26698,-2.64522,-0.68257/-1.26698,-2.64522,-0.68257;1,9,1,0;40.57747387419;0,1,0;0,1,0;2,5,0/3,1,1;
"
41,90,"2,90;-1.17436,0.942837,-1.21248/-1.17436,0.942837,-1.21248/-1.17436,0.942837,-1.21248;1,11,1,0;40.835459236804;1,0,1;1,0,0;1,1,2;
"
42,90,"0,90;-3.53655,1.57304,0.748206/-3.53655,1.57304,0.748206/-3.53655,1.57304,0.748206;1,24,1,0;40.170041420398;0,1,0;0,1,0;3,1,1;
"
43,93,"2,93;0.149826,-1.43766,-1.45095/0.149826,-1.43766,-1.45095/0.149826,-1.43766,-1.45095;1,8,1,0;40.717361551309;1,0,1;1,0,0;4,1,2;
"
44,94,"2,94;0.653679,-0.297574,0.667379/0.653679,-0.297574,0.667379/0.653679,-0.297574,0.667379;1,23,1,0;40.226155921011;1,0,1;0,1,0;2,1,2;
"
45,95,"2,95;3.23207,0.494291,2.51016/3.23296,0.494735,2.51051/3.23119,0.493848,2.50981;1,35,1,0;40.054865552129;2,1,2;0,3,1;2,1,2/2,8,2/3,2,1;
"
46,95,"0,95;1.88937,-0.827122,3.28055/1.88937,-0.827122,3.28055/1.88937,-0.827122,3.28055;1,41,1,0;40.204645350123;1,0,1;0,1,0;2,1,2;
"
47,95,"0,95;1.88994,-0.821097,3.28012/1.88994,-0.821097,3.28012/1.88994,-0.821097,3.28012;1,41,1,0;40.20468329766;1,0,1;0,1,0;2,1,2;
"
48,96,"2,96;-2.37192,2.64233,1.57684/-2.37139,2.64269,1.5774/-2.37245,2.64197,1.57628;1,24,1,0;40.984494885449;1,0,2;1,1,0;1,1,2/3,10,2;
"
49,97,"2,97;0.131639,-0.135942,3.10605/0.131639,-0.135942,3.10605/0.131639,-0.135942,3.10605;1,41,1,0;40.637540962061;1,0,1;1,0,0;4,1,2;
"
50,105,"2,105;-0.441438,-1.35156,-0.85678/-0.441135,-1.35133,-0.85621/-0.441741,-1.35179,-0.85735;1,11,1,0;40.949048322828;2,3,2;2,3,0;1,1,1/1,2,2/2,1,1/2,2,1/2,4,2;
"
51,110,"2,110;-0.0292393,2.15709,-0.373233/-0.0292393,2.15709,-0.373233/-0.0292393,2.15709,-0.373233;1,13,1,0;40.47256632974;0,1,0;1,0,0;4,1,1;
"
52,118,"2,118;2.49907,-3.36994,-0.477948/2.49907,-3.36994,-0.477948/2.49907,-3.36994,-0.477948;1,15,1,0;40.17095612463;0,1,0;1,0,0;4,1,1;
"
53,120,"2,120;-0.351927,0.253761,0.451321/-0.351927,0.253761,0.451321/-0.351927,0.253761,0.451321;1,17,1,0;40.693813827072;1,0,1;1,0,0;1,1,2;
"
54,121,"2,121;2.57791,0.954333,-1.85145/2.57791,0.954333,-1.85145/2.57791,0.954333,-1.85145;1,11,1,0;40.095131635563;1,0,1;1,0,0;4,1,2;
"
55,121,"0,121;1.93693,-0.533431,0.52672/1.93693,-0.533431,0.52672/1.93693,-0.533431,0.52672;1,19,1,0;40.563419413808;1,0,1;1,0,0;4,1,2;
"
56,123,"2,123;-3.655,0.225398,-1.07963/-3.655,0.225398,-1.07963/-3.655,0.225398,-1.07963;1,10,1,0;40.211967610916;0,1,0;0,1,0;3,1,1/4,7,0;
"
57,123,"0,123;-3.65745,0.2255,-1.07826/-3.65745,0.2255,-1.07826/-3.65745,0.2255,-1.07826;1,10,1,0;40.211966994537;1,0,1;1,0,0;1,1,2;
"
58,123,"0,123;-2.66389,-0.136102,-0.644798/-2.66389,-0.136102,-0.644798/-2.66389,-0.136102,-0.644798;1,10,1,0;40.368955151413;0,1,0;1,0,0;1,1,1/2,1,0/3,3,0;
"
59,123,"0,123;1.89695,-1.64534,1.3532/1.89695,-1.64534,1.3532/1.89695,-1.64534,1.3532;1,22,1,0;40.343839158387;1,0,1;1,0,0;4,1,2;
"
60,125,"2,125;-3.16351,0.138408,1.05672/-3.16351,0.138408,1.05672/-3.16351,0.138408,1.05672;1,21,1,0;40.496276331337;1,0,1;1,0,0;1,1,2;
"
61,133,"2,133;-1.45044,-1.3245,-0.993755/-1.45044,-1.3245,-0.993755/-1.45044,-1.3245,-0.993755;1,10,1,0;40.0863317621081;0,1,0;0,1,0;2,1,1;
"
62,134,"2,134;-1.1027,-1.32642,-1.18811/-1.1027,-1.32642,-1.18811/-1.1027,-1.32642,-1.18811;1,11,1,0;40.539923802887;1,0,1;0,1,0;2,1,2;
"
63,134,"0,134;-0.679588,-0.643907,-0.175686/-0.679588,-0.643907,-0.175686/-0.679588,-0.643907,-0.175686;1,16,1,0;40.394699568171;1,0,1;0,1,0;3,1,2;
"
64,135,"2,135;0.304682,0.2829,-0.0513983/0.304682,0.2829,-0.0513983/0.304682,0.2829,-0.0513983;1,16,1,0;40.497156351796;1,0,1;1,0,0;1,1,2;
"
65,136,"2,136;2.94888,-0.996441,-0.83519/2.94888,-0.996441,-0.83519/2.94888,-0.996441,-0.83519;1,12,1,0;40.547472152035;0,1,0;0,1,0;2,1,1;
"
66,137,"2,137;2.97082,3.12073,-0.218749/2.97082,3.12073,-0.218749/2.97082,3.12073,-0.218749;1,20,1,0;40.0988686318237;1,0,1;1,0,0;1,1,2;
"
67,138,"2,138;2.5019,-0.292949,1.60688/2.5019,-0.292949,1.60688/2.5019,-0.292949,1.60688;1,27,1,0;40.684171243296;0,1,0;0,1,0;2,1,1;
"
68,139,"2,139;1.42215,-2.71549,-0.876014/1.42215,-2.71549,-0.876014/1.42215,-2.71549,-0.876014;1,9,1,0;40.59699354208;0,1,0;0,1,0;3,1,1;
"
69,139,"0,139;1.29372,-2.71195,-0.500962/1.29372,-2.71195,-0.500962/1.29372,-2.71195,-0.500962;1,9,1,0;40.954893593553;1,0,1;0,1,0;3,1,2;
"
70,140,"2,140;-3.31707,-1.29748,-1.65562/-3.31707,-1.29748,-1.65562/-3.31707,-1.29748,-1.65562;1,6,1,0;40.872347674625;0,1,0;1,0,0;1,1,1;
"
71,142,"2,142;2.95377,1.11398,-0.493367/2.95377,1.11398,-0.493367/2.95377,1.11398,-0.493367;1,12,1,0;40.924826366479;0,1,0;0,1,0;2,1,1;
"
72,143,"2,143;1.6276,-2.57627,1.17268/1.6276,-2.57627,1.17268/1.6276,-2.57627,1.17268;1,22,1,0;40.147023976869;0,1,0;0,1,0;3,1,1/3,2,0;
"
73,145,"2,145;-0.525315,-0.592758,2.49979/-0.525315,-0.592758,2.49979/-0.525315,-0.592758,2.49979;1,34,1,0;40.73121548436;0,1,0;0,1,0;2,1,1;
"
74,145,"0,145;-0.524752,-0.208634,3.22142/-0.524752,-0.208634,3.22142/-0.524752,-0.208634,3.22142;1,41,1,0;40.660590179119;1,0,1;0,1,0;2,1,2;
"
75,145,"0,145;-0.52574,0.171984,3.95674/-0.52574,0.171984,3.95674/-0.52574,0.171984,3.95674;1,46,1,0;40.221510567755;0,1,0;1,0,0;1,1,1;
"
76,146,"2,146;-2.64189,-2.61215,-0.299807/-2.64189,-2.61215,-0.299807/-2.64189,-2.61215,-0.299807;1,10,1,0;40.926692522136;1,0,1;1,0,0;1,1,2;
"
77,149,"2,149;3.70336,1.05339,-0.117103/3.70336,1.05339,-0.117103/3.70336,1.05339,-0.117103;1,13,1,0;40.874056556159;1,0,1;1,0,0;1,1,2;
"
78,149,"0,149;3.70162,1.05433,-0.114376/3.70162,1.05433,-0.114376/3.70162,1.05433,-0.114376;1,13,1,0;40.87405664233;0,1,0;1,0,0;1,1,1/3,9,0;
"
79,149,"0,149;3.56155,1.04161,-0.177658/3.56155,1.04161,-0.177658/3.56155,1.04161,-0.177658;1,13,1,0;40.87420662208;1,0,1;1,0,0;4,1,2;
"
80,150,"2,150;2.68121,-2.11336,1.72836/2.68121,-2.11336,1.72836/2.68121,-2.11336,1.72836;1,22,1,0;40.951487978824;1,0,1;1,0,0;1,1,2;
"
81,152,"2,152;-0.622767,-0.0256314,0.844443/-0.622767,-0.0256314,0.844443/-0.622767,-0.0256314,0.844443;1,23,1,0;40.244471134306;1,0,1;1,0,0;1,1,2/3,5,0;
"
82,155,"2,155;-2.96279,2.25661,-0.223082/-2.96279,2.25661,-0.223082/-2.96279,2.25661,-0.223082;1,14,1,0;40.544936400018;1,0,1;1,0,0;4,1,2;
"
83,167,"2,167;-3.34034,0.321224,-1.84447/-3.34034,0.321224,-1.84447/-3.34034,0.321224,-1.84447;1,6,1,0;40.736403914523;1,0,1;1,0,0;3,2,0/3,9,0/4,1,2;
"
84,168,"2,168;2.80238,3.12914,-0.83324/2.80238,3.12914,-0.83324/2.80238,3.12914,-0.83324;1,13,1,0;40.227569831955;0,1,0;1,0,0;1,1,1;
"
85,173,"2,173;3.18696,-0.541443,-0.770052/3.18696,-0.541443,-0.770052/3.18696,-0.541443,-0.770052;1,12,1,0;40.489459170432;1,0,1;0,1,0;3,1,2;
"
86,173,"0,173;0.698239,-1.05792,1.80484/0.698239,-1.05792,1.80484/0.698239,-1.05792,1.80484;1,27,1,0;40.877447686454;0,1,0;1,0,0;1,1,1;
"
87,173,"0,173;0.248102,-1.10997,2.28017/0.248155,-1.10992,2.28064/0.248049,-1.11002,2.2797;1,33,1,0;40.369273016871;2,1,1;1,1,0;3,1,1/4,3,2;
"
88,174,"2,174;0.0852888,2.57982,-1.97793/0.0852888,2.57982,-1.97793/0.0852888,2.57982,-1.97793;1,4,1,0;40.82165369504;1,0,1;1,0,0;4,1,2;
"
89,176,"2,176;-2.06918,1.79196,0.149204/-2.06918,1.79196,0.149204/-2.06918,1.79196,0.149204;1,14,1,0;40.740421256784;0,1,0;0,1,0;3,1,1;
"
90,184,"2,184;0.951124,0.345544,-2.41936/0.951124,0.345544,-2.41936/0.951124,0.345544,-2.41936;1,4,1,0;40.47204593463;0,1,0;0,1,0;2,1,1;
"
91,185,"2,185;-1.29671,3.48059,-2.00605/-1.29671,3.48059,-2.00605/-1.29671,3.48059,-2.00605;1,6,1,0;40.546213951957;1,0,1;1,0,0;1,1,2;
"
92,189,"2,189;1.92611,-0.573435,2.25066/1.92611,-0.573435,2.25066/1.92611,-0.573435,2.25066;1,28,1,0;40.856728916195;1,0,1;1,0,0;4,1,2;
"
93,192,"2,192;3.53809,2.52521,0.349928/3.53809,2.52521,0.349928/3.53809,2.52521,0.349928;1,20,1,0;40.513206302444;1,0,1;0,1,0;3,1,2;
"
94,194,"2,194;-1.08285,-1.64741,-3.04623/-1.08285,-1.64741,-3.04623/-1.08285,-1.64741,-3.04623;1,5,1,0;40.146443352829;1,0,1;0,1,0;2,1,2;
"
95,194,"0,194;0.969974,-3.8145,-0.80264/0.969974,-3.8145,-0.80264/0.969974,-3.8145,-0.80264;1,9,1,0;40.727999677753;1,0,1;1,0,0;3,3,0/3,4,0/4,1,2;
"
96,195,"2,195;-1.03105,3.36277,2.57196/-1.03105,3.36277,2.57196/-1.03105,3.36277,2.57196;1,38,1,0;40.373662310109;1,0,1;1,0,0;4,1,2;
"
97,199,"2,199;2.31853,2.7355,-0.850022/2.31853,2.7355,-0.850022/2.31853,2.7355,-0.850022;1,12,1,0;40.236795733145;1,0,1;0,1,0;3,1,2;
"
98,201,"2,201;1.73173,3.5975,0.399857/1.73173,3.5975,0.399857/1.73173,3.5975,0.399857;1,20,1,0;40.573671067589;0,1,0;1,0,0;1,1,1;
"
99,202,"2,202;0.906155,-0.936838,-1.33275/0.906155,-0.936838,-1.33275/0.906155,-0.936838,-1.33275;1,8,1,0;40.737493973599;1,0,1;1,0,0;1,1,2;
"
100,204,"2,204;2.02252,0.499731,2.91286/2.02252,0.499731,2.91286/2.02252,0.499731,2.91286;1,39,1,0;40.173524595317;1,0,1;1,0,0;4,1,2;
"
101,205,"2,205;0.437526,0.526142,-2.50179/0.437526,0.526142,-2.50179/0.437526,0.526142,-2.50179;1,2,1,0;40.880667138142;0,1,0;0,1,0;2,1,1;
"
102,212,"2,212;-0.723684,0.259539,-0.530776/-0.723684,0.259539,-0.530776/-0.723684,0.259539,-0.530776;1,16,1,0;40.132224755958;0,1,0;0,1,0;3,1,1;
"
103,212,"0,212;0.108004,1.98625,3.03699/0.108004,1.98625,3.03699/0.108004,1.98625,3.03699;1,39,1,0;40.850746440358;1,0,1;0,1,0;2,2,0/2,3,0/2,5,0/3,1,2;
"
104,212,"0,212;0.108309,1.98535,3.03469/0.108309,1.98535,3.03469/0.108309,1.98535,3.03469;1,39,1,0;40.850746236052;1,0,1;1,0,0;4,1,2;
"
105,213,"2,213;0.0185773,1.42575,0.758635/0.0185773,1.42575,0.758635/0.0185773,1.42575,0.758635;1,25,1,0;40.684017616047;1,0,1;0,1,0;3,1,2;
"
106,213,"0,213;-0.121552,1.17494,1.32298/-0.121552,1.17494,1.32298/-0.121552,1.17494,1.32298;1,26,1,0;40.78382002486;0,1,0;1,0,0;4,1,1;
"
107,213,"0,213;-0.75911,-0.288798,4.41741/-0.75911,-0.288798,4.41741/-0.75911,-0.288798,4.41741;1,46,1,0;40.912144171713;0,1,0;0,1,0;2,1,1;
"
108,213,"0,213;-0.757217,-0.285334,4.41898/-0.757217,-0.285334,4.41898/-0.757217,-0.285334,4.41898;1,46,1,0;40.91214499332;1,0,1;1,0,0;1,1,2;
"
109,214,"2,214;2.52328,1.4178,0.52867/2.52328,1.4178,0.52867/2.52328,1.4178,0.52867;1,20,1,0;40.387697007431;1,0,1;1,0,0;1,1,2;
"
110,220,"2,220;-0.181605,-1.13625,-3.30699/-0.181605,-1.13625,-3.30699/-0.181605,-1.13625,-3.30699;1,3,1,0;40.139678699372;0,1,0;0,1,0;3,1,1;
"
111,221,"2,221;-0.194713,-1.34685,3.39038/-0.194713,-1.34685,3.39038/-0.194713,-1.34685,3.39038;1,40,1,0;40.405816297344;1,0,1;1,0,0;1,1,2;
"
112,224,"2,224;0.979771,-2.55677,-2.03854/0.979771,-2.55677,-2.03854/0.979771,-2.55677,-2.03854;1,5,1,0;40.765923131814;1,0,1;0,1,0;3,1,2;
"
113,231,"2,231;2.06608,-0.860545,-0.455683/2.06608,-0.860545,-0.455683/2.06608,-0.860545,-0.455683;1,12,1,0;40.757958292709;1,0,1;1,0,0;4,1,2;
"
114,232,"2,232;-0.794573,2.99806,2.15479/-0.794573,2.99806,2.15479/-0.794573,2.99806,2.15479;1,29,1,0;40.648246012913;1,0,1;0,1,0;2,1,2;
"
115,235,"2,235;-1.12163,4.27427,1.21189/-1.12163,4.27427,1.21189/-1.12163,4.27427,1.21189;1,26,1,0;40.617780960953;1,0,1;0,1,0;3,1,2;
"
116,239,"2,239;1.74106,-2.37276,-2.68425/1.74121,-2.37251,-2.6842/1.74091,-2.37301,-2.68431;1,3,1,0;40.529386710832;2,1,1;1,1,0;1,1,1/2,9,2;
"
117,240,"2,240;-1.11567,0.508191,0.598889/-1.11567,0.508191,0.598889/-1.11567,0.508191,0.598889;1,17,1,0;40.757019687599;0,1,0;0,1,0;2,1,1;
"
118,247,"2,247;-2.08545,-0.106035,0.057399/-2.08545,-0.106035,0.057399/-2.08545,-0.106035,0.057399;1,14,1,0;40.894161721096;1,0,1;1,0,0;4,1,2;
"
119,248,"2,248;2.77841,-1.57439,-0.44276/2.77845,-1.5743,-0.442487/2.77837,-1.57447,-0.443033;1,12,1,0;40.669829250262;2,1,1;1,1,0;1,1,1/3,2,2;
"
120,248,"0,248;3.39127,-2.34658,1.39582/3.39127,-2.34658,1.39582/3.39127,-2.34658,1.39582;1,22,1,0;40.428243032637;0,1,0;1,0,0;1,1,1;
"
121,251,"2,251;-0.902456,0.809248,-1.7403/-0.902456,0.809248,-1.7403/-0.902456,0.809248,-1.7403;1,11,1,0;40.056059984986;1,0,1;1,0,0;4,1,2;
"
122,252,"2,252;2.87594,-2.59781,2.18451/2.87594,-2.59781,2.18451/2.87594,-2.59781,2.18451;1,33,1,0;40.714584577505;0,1,0;1,0,0;1,1,1/2,4,0/2,5,0/2,7,0;
"
123,254,"2,254;-1.24813,-2.03899,1.80449/-1.24813,-2.03899,1.80449/-1.24813,-2.03899,1.80449;1,32,1,0;40.190583363076;0,1,0;0,1,0;2,1,1;
"
124,260,"2,260;-2.43338,2.99422,-0.170492/-2.43338,2.99422,-0.170492/-2.43338,2.99422,-0.170492;1,14,1,0;40.578100180589;0,1,0;1,0,0;4,1,1;
"
125,261,"2,261;-0.500867,-3.49804,-0.957749/-0.500867,-3.49804,-0.957749/-0.500867,-3.49804,-0.957749;1,8,1,0;40.925981313812;1,0,1;1,0,0;1,1,2/2,2,0;
"
126,261,"0,261;1.71734,3.06841,-0.80305/1.71734,3.06841,-0.80305/1.71734,3.06841,-0.80305;1,13,1,0;40.284491717169;0,1,0;0,1,0;3,1,1;
"
127,266,"2,266;-1.28476,-2.53573,-1.6756/-1.28476,-2.53573,-1.6756/-1.28476,-2.53573,-1.6756;1,9,1,0;40.0539498419042;1,0,1;1,0,0;4,1,2;
"
128,266,"0,266;-1.02375,-3.05393,-1.43339/-1.02375,-3.05393,-1.43339/-1.02375,-3.05393,-1.43339;1,9,1,0;40.213899834118;0,1,0;1,0,0;1,1,1;
"
129,267,"2,267;-1.77345,-0.218789,3.89275/-1.77345,-0.218789,3.89275/-1.77345,-0.218789,3.89275;1,46,1,0;40.159952485865;1,0,1;0,1,0;2,1,2;
"
130,267,"0,267;-1.78576,-0.216075,3.91946/-1.78576,-0.216075,3.91946/-1.78576,-0.216075,3.91946;1,46,1,0;40.159146325586;1,0,1;1,0,0;4,1,2;
"
131,269,"2,269;-2.01888,-0.326599,0.500715/-2.01888,-0.326599,0.500715/-2.01888,-0.326599,0.500715;1,21,1,0;40.0799571742889;0,1,0;0,1,0;3,1,1/4,10,0;
"
132,276,"2,276;-0.16946,-0.496618,-3.16269/-0.16946,-0.496618,-3.16269/-0.16946,-0.496618,-3.16269;1,2,1,0;40.435986428461;0,1,0;0,1,0;3,1,1;
"
133,285,"2,285;1.18085,1.32111,1.7124/1.18085,1.32111,1.7124/1.18085,1.32111,1.7124;1,31,1,0;40.166956811502;0,1,0;0,1,0;3,1,1;
"
134,285,"0,285;1.15236,0.98677,2.59445/1.15236,0.98677,2.59445/1.15236,0.98677,2.59445;1,38,1,0;40.878331236185;1,0,1;0,1,0;3,1,2;
"
135,294,"2,294;-1.74799,-2.31921,2.41174/-1.74799,-2.31921,2.41174/-1.74799,-2.31921,2.41174;1,32,1,0;40.993551600153;0,1,0;0,1,0;2,1,1;
"
136,294,"0,294;-1.74608,-2.31892,2.41366/-1.74608,-2.31892,2.41366/-1.74608,-2.31892,2.41366;1,32,1,0;40.993552999158;1,0,1;1,0,0;4,1,2;
"
137,294,"0,294;-1.74754,-2.32062,2.41602/-1.74754,-2.32062,2.41602/-1.74754,-2.32062,2.41602;1,32,1,0;40.993553241506;1,0,1;1,0,0;4,1,2;
"
138,296,"2,296;-0.141282,-3.80755,1.61431/-0.141282,-3.80755,1.61431/-0.141282,-3.80755,1.61431;1,22,1,0;40.732832397658;1,0,1;1,0,0;4,1,2;
"
139,302,"2,302;0.045643,0.21884,-2.63443/0.046087,0.219534,-2.63354/0.0451991,0.218146,-2.63532;1,2,1,0;40.893316784219;2,1,1;0,2,1;2,1,2/3,1,1/3,3,0;
"
140,302,"0,302;-0.982463,0.147414,-1.10746/-0.982463,0.147414,-1.10746/-0.982463,0.147414,-1.10746;1,11,1,0;40.756770477152;1,0,1;1,0,0;1,1,2;
"
141,302,"0,302;-2.44083,0.182241,1.07057/-2.44083,0.182241,1.07057/-2.44083,0.182241,1.07057;1,21,1,0;40.484894514584;0,1,0;0,1,0;3,1,1;
"
142,306,"2,306;-2.35068,-0.418779,1.91287/-2.35068,-0.418779,1.91287/-2.35068,-0.418779,1.91287;1,30,1,0;40.576245163477;0,1,0;1,0,0;1,1,1/2,4,0/4,2,0;
