,PartNumber,Info
"
17,12,"0,12;1.03409,-1.37949,-3.1464/1.03409,-1.37949,-3.1464/1.03409,-1.37949,-3.1464;1,3,1,0;40.130982422418;0,1,0;1,0,0;4,1,1;
"
18,12,"0,12;2.85833,-2.15771,-0.277016/2.85833,-2.15771,-0.277016/2.85833,-2.15771,-0.277016;1,15,1,0;40.5062645394;1,0,1;1,0,0;1,1,2;
"
19,13,"2,13;-0.500326,1.89762,2.53249/-0.500326,1.89762,2.53249/-0.500326,1.89762,2.53249;1,38,1,0;40.709794862139;1,0,1;1,0,0;4,1,2;
"
20,17,"2,17;-1.17282,-0.302057,-1.82467/-1.17282,-0.302057,-1.82467/-1.17282,-0.302057,-1.82467;1,6,1,0;40.796693141842;1,0,1;1,0,0;4,1,2;
"
21,20,"2,20;-3.51867,0.171483,0.418806/-3.51867,0.171483,0.418806/-3.51867,0.171483,0.418806;1,17,1,0;40.721958723556;1,0,1;1,0,0;3,1,0/3,2,0/4,1,2;
"
22,20,"0,20;-3.20798,0.0246195,0.975483/-3.20798,0.0246195,0.975483/-3.20798,0.0246195,0.975483;1,21,1,0;40.494489940396;1,0,1;1,0,0;1,1,2;
"
23,21,"2,21;-3.95905,-1.03358,-0.846369/-3.95905,-1.03358,-0.846369/-3.95905,-1.03358,-0.846369;1,10,1,0;40.448151793554;0,1,0;0,1,0;2,1,1;
"
24,22,"2,22;-0.911457,-2.15903,0.363116/-0.911457,-2.15903,0.363116/-0.911457,-2.15903,0.363116;1,18,1,0;40.435339274206;1,0,1;0,1,0;3,1,2;
"
25,24,"2,24;0.327969,-2.75014,1.94456/0.327969,-2.75014,1.94456/0.327969,-2.75014,1.94456;1,32,1,0;40.374576189595;0,1,0;1,0,0;1,1,1/3,3,0;
"
26,25,"2,25;-0.515002,3.58785,0.034856/-0.515002,3.58785,0.034856/-0.515002,3.58785,0.034856;1,17,1,0;40.470571392304;1,0,1;1,0,0;1,1,2/2,2,0;
"
27,26,"2,26;-0.445806,1.56036,3.15501/-0.445806,1.56036,3.15501/-0.445806,1.56036,3.15501;1,42,1,0;40.727616356452;0,1,0;0,1,0;2,1,1;
"
28,27,"2,27;-1.37469,2.18145,1.6473/-1.37419,2.1821,1.64758/-1.37518,2.18079,1.64703;1,29,1,0;40.352205093886;2,1,1;0,2,1;2,1,2/2,6,0/3,2,1/4,5,0;
"
29,27,"0,27;-1.37656,2.34049,1.63188/-1.37656,2.34049,1.63188/-1.37656,2.34049,1.63188;1,29,1,0;40.351302013318;0,1,0;0,1,0;2,1,1;
"
30,27,"0,27;-1.36886,1.86754,1.68667/-1.36886,1.86754,1.68667/-1.36886,1.86754,1.68667;1,29,1,0;40.339858060481;1,0,1;1,0,0;4,1,2;
"
31,27,"0,27;-1.37364,2.53419,1.61251/-1.37364,2.53419,1.61251/-1.37364,2.53419,1.61251;1,29,1,0;40.389629433723;1,0,1;1,0,0;1,1,2;
"
32,27,"0,27;-1.36426,-1.35057,1.97379/-1.36426,-1.35057,1.97379/-1.36426,-1.35057,1.97379;1,30,1,0;40.384401527815;1,0,1;1,0,0;1,1,2;
"
33,29,"2,29;-1.71651,-2.89065,-1.24813/-1.71651,-2.89065,-1.24813/-1.71651,-2.89065,-1.24813;1,9,1,0;40.219887456799;0,1,0;0,1,0;2,3,0/3,1,1;
"
34,29,"0,29;-1.71634,-2.889,-1.24973/-1.71634,-2.889,-1.24973/-1.71634,-2.889,-1.24973;1,9,1,0;40.2198968755;1,0,1;0,1,0;2,1,2;
"
35,30,"2,30;0.762302,4.16179,0.249/0.762954,4.16193,0.249329/0.76165,4.16166,0.248672;1,17,1,0;40.393050831499;0,2,0;1,1,0;1,3,1/3,1,1;
"
36,30,"0,30;0.782729,4.04791,0.117644/0.782729,4.04791,0.117644/0.782729,4.04791,0.117644;1,17,1,0;40.391237958538;1,0,1;1,0,0;1,1,2;
"
37,30,"0,30;0.764218,4.16167,0.25896/0.764218,4.16167,0.25896/0.764218,4.16167,0.25896;1,17,1,0;40.393063434408;1,0,1;1,0,0;4,1,2;
"
38,31,"2,31;0.513856,0.925161,-2.64984/0.513856,0.925161,-2.64984/0.513856,0.925161,-2.64984;1,2,1,0;40.835485774249;0,1,0;1,0,0;2,7,0/3,8,0/4,1,1;
"
39,34,"2,34;3.607,0.755282,-0.471357/3.607,0.755282,-0.471357/3.607,0.755282,-0.471357;1,12,1,0;40.9048722667;1,0,1;0,1,0;3,1,2;
"
40,34,"0,34;3.18771,1.00443,-0.407466/3.18771,1.00443,-0.407466/3.18771,1.00443,-0.407466;1,12,1,0;40.923966186494;0,1,0;1,0,0;1,1,1/2,1,0/2,4,0;
"
41,34,"0,34;1.0433,2.29445,-0.0990459/1.0433,2.29445,-0.0990459/1.0433,2.29445,-0.0990459;1,17,1,0;40.16521015542;1,0,1;0,1,0;2,1,2;
"
42,35,"2,35;-0.588414,-1.67074,-1.75289/-0.588414,-1.67074,-1.75289/-0.588414,-1.67074,-1.75289;1,8,1,0;40.217121103805;1,0,1;1,0,0;4,1,2;
"
43,35,"0,35;0.755486,-1.37525,-0.910523/0.755486,-1.37525,-0.910523/0.755486,-1.37525,-0.910523;1,16,1,0;40.00295930709142;1,0,1;1,0,0;1,1,2;
"
44,36,"2,36;-2.95333,1.11306,0.0356205/-2.95333,1.11306,0.0356205/-2.95333,1.11306,0.0356205;1,14,1,0;40.780784391569;1,0,1;1,0,0;4,1,2;
"
45,37,"2,37;2.0453,-0.690325,-3.30894/2.0453,-0.690325,-3.30894/2.0453,-0.690325,-3.30894;1,3,1,0;40.163333397809;1,0,1;0,1,0;3,1,2;
"
46,37,"0,37;2.04197,-0.691849,-3.31154/2.04197,-0.691849,-3.31154/2.04197,-0.691849,-3.31154;1,3,1,0;40.163333837047;1,0,1;0,1,0;2,1,2;
"
47,37,"0,37;-3.05243,-0.408802,0.736792/-3.05243,-0.408802,0.736792/-3.05243,-0.408802,0.736792;1,21,1,0;40.390135396476;1,0,1;0,1,0;2,1,2;
"
48,39,"2,39;1.09181,-2.1803,1.35924/1.09181,-2.1803,1.35924/1.09181,-2.1803,1.35924;1,22,1,0;40.450497181332;1,0,1;1,0,0;4,1,2;
"
49,41,"2,41;1.7634,-3.17094,-1.14758/1.7634,-3.17094,-1.14758/1.7634,-3.17094,-1.14758;1,8,1,0;40.903401375155;1,0,1;1,0,0;4,1,2;
"
50,42,"2,42;-2.2942,0.314209,-2.42142/-2.2942,0.314209,-2.42142/-2.2942,0.314209,-2.42142;1,6,1,0;40.285272000322;1,0,1;1,0,0;1,1,2;
"
51,44,"2,44;-2.40351,-2.25535,1.04594/-2.40351,-2.25535,1.04594/-2.40351,-2.25535,1.04594;1,21,1,0;40.738907718814;1,0,1;1,0,0;1,1,2;
"
52,46,"2,46;-2.45906,2.16909,0.0537799/-2.45896,2.16939,0.0542836/-2.45916,2.16879,0.0532762;1,14,1,0;40.689672835243;2,1,1;0,2,1;2,1,1/3,4,0/3,5,2/3,6,0;
"
53,46,"0,46;-2.45458,2.16768,0.0495211/-2.45458,2.16768,0.0495211/-2.45458,2.16768,0.0495211;1,14,1,0;40.68967220743;1,0,1;0,1,0;3,1,2;
"
54,47,"2,47;2.70119,1.6835,1.66953/2.70119,1.6835,1.66953/2.70119,1.6835,1.66953;1,28,1,0;40.245302232511;0,1,0;0,1,0;3,1,1;
"
55,47,"0,47;2.69128,1.68286,1.69351/2.69128,1.68286,1.69351/2.69128,1.68286,1.69351;1,28,1,0;40.245324811778;1,0,1;1,0,0;1,1,2;
"
56,50,"2,50;2.35517,-1.11801,-2.02898/2.35517,-1.11801,-2.02898/2.35517,-1.11801,-2.02898;1,8,1,0;40.103714594577;1,0,1;1,0,0;4,1,2;
"
57,50,"0,50;-1.80086,-2.1224,-1.08251/-1.80086,-2.1224,-1.08251/-1.80086,-2.1224,-1.08251;1,9,1,0;40.388404573747;1,0,1;0,1,0;2,1,2;
"
58,51,"2,51;0.505359,3.27905,-2.3668/0.505599,3.27938,-2.36644/0.50512,3.27873,-2.36715;1,4,1,0;40.247900208336;2,1,1;1,1,0;1,4,1/2,1,2/2,5,0;
"
59,51,"0,51;0.518186,3.46503,-2.31049/0.518186,3.46503,-2.31049/0.518186,3.46503,-2.31049;1,4,1,0;40.232954689974;0,1,0;0,1,0;2,9,0/3,1,1;
"
60,52,"2,52;-2.66627,-1.42398,1.75296/-2.66617,-1.42396,1.75304/-2.66638,-1.42399,1.75289;1,24,1,0;40.692277028195;0,2,0;1,1,0;1,1,1/2,2,1;
"
61,53,"2,53;3.22503,-1.74075,2.74069/3.22503,-1.74075,2.74069/3.22503,-1.74075,2.74069;1,34,1,0;40.443686890231;1,0,1;1,0,0;4,1,2;
"
62,54,"2,54;1.34543,1.54967,-2.76368/1.34543,1.54967,-2.76368/1.34543,1.54967,-2.76368;1,4,1,0;40.0840903057339;1,0,1;1,0,0;1,6,0/2,7,0/2,10,0/4,1,2;
"
63,55,"2,55;-2.575,3.35561,-1.1576/-2.575,3.35561,-1.1576/-2.575,3.35561,-1.1576;1,7,1,0;40.738704945177;0,1,0;0,1,0;2,3,0/3,1,1;
"
64,55,"0,55;-2.57754,3.35693,-1.15717/-2.57754,3.35693,-1.15717/-2.57754,3.35693,-1.15717;1,7,1,0;40.738705512789;1,0,1;0,1,0;2,1,2;
"
65,55,"0,55;-2.57492,3.35866,-1.15024/-2.57492,3.35866,-1.15024/-2.57492,3.35866,-1.15024;1,7,1,0;40.738705819606;1,0,1;1,0,0;1,1,2;
"
66,55,"0,55;-2.5663,2.91342,-0.785973/-2.5663,2.91342,-0.785973/-2.5663,2.91342,-0.785973;1,14,1,0;40.135256634205;1,0,1;0,1,0;2,1,2;
"
67,55,"0,55;-2.38258,-0.701677,2.11876/-2.38258,-0.701677,2.11876/-2.38258,-0.701677,2.11876;1,30,1,0;40.531581557506;0,1,0;0,1,0;3,1,1;
"
68,55,"0,55;-2.30875,-1.67753,2.92054/-2.30875,-1.67753,2.92054/-2.30875,-1.67753,2.92054;1,35,1,0;40.535695800259;1,0,1;0,1,0;3,1,2;
"
69,56,"2,56;2.32662,-0.250543,3.46759/2.32662,-0.250543,3.46759/2.32662,-0.250543,3.46759;1,44,1,0;40.464660002615;0,1,0;0,1,0;2,1,1;
"
70,58,"2,58;-0.318165,-0.95874,-0.115617/-0.318165,-0.95874,-0.115617/-0.318165,-0.95874,-0.115617;1,16,1,0;40.326642744632;0,1,0;0,1,0;2,1,1/2,6,0/2,7,0;
"
71,58,"0,58;2.10213,-0.829515,1.74626/2.10232,-0.829486,1.74627/2.10194,-0.829543,1.74624;1,27,1,0;40.803682685791;0,2,0;0,2,0;2,2,0/2,10,0/3,1,1/3,2,1/3,5,0;
"
72,58,"0,58;2.10338,-0.830057,1.7498/2.10369,-0.829257,1.75063/2.10306,-0.830858,1.74897;1,27,1,0;40.803682787085;2,2,1;3,0,0;1,1,1/1,2,2/1,7,0/2,2,0/2,5,0/3,9,0/4,8,1;
"
73,58,"0,58;2.1025,-0.822237,1.7473/2.1025,-0.822237,1.7473/2.1025,-0.822237,1.7473;1,27,1,0;40.80368392894;1,0,1;1,0,0;1,1,2;
"
74,60,"2,60;-2.28382,0.945489,-2.05975/-2.28324,0.946331,-2.05949/-2.28441,0.944647,-2.06001;1,6,1,0;40.412133231589;2,1,1;0,2,0;2,1,2/2,3,1/4,1,0;
"
75,60,"0,60;-1.44995,1.11994,0.320494/-1.44995,1.11994,0.320494/-1.44995,1.11994,0.320494;1,17,1,0;40.852236817511;0,1,0;1,0,0;1,1,1;
"
76,61,"2,61;-1.98521,0.805741,1.96518/-1.98521,0.805741,1.96518/-1.98521,0.805741,1.96518;1,30,1,0;40.851325616328;1,0,1;1,0,0;4,1,2;
"
77,63,"2,63;2.73005,-1.76987,-0.75464/2.73005,-1.76987,-0.75464/2.73005,-1.76987,-0.75464;1,11,1,0;40.962943318777;0,1,0;0,1,0;2,1,1/2,2,0/2,3,0/3,4,0/3,5,0;
"
78,63,"0,63;2.30151,-1.25989,1.80722/2.30151,-1.25989,1.80722/2.30151,-1.25989,1.80722;1,27,1,0;40.933311444705;1,0,1;0,1,0;3,1,2;
"
79,63,"0,63;2.30357,-1.25781,1.80692/2.30357,-1.25781,1.80692/2.30357,-1.25781,1.80692;1,27,1,0;40.933310321267;1,0,1;1,0,0;4,1,2;
"
80,64,"2,64;2.57399,-3.55948,-0.0715531/2.57399,-3.55948,-0.0715531/2.57399,-3.55948,-0.0715531;1,15,1,0;40.319942257619;1,0,1;0,1,0;2,1,2;
"
81,64,"0,64;1.85094,-2.17596,0.203893/1.85094,-2.17596,0.203893/1.85094,-2.17596,0.203893;1,15,1,0;40.710174512987;0,1,0;1,0,0;4,1,1;
"
82,64,"0,64;-0.305573,2.35138,1.32842/-0.305573,2.35138,1.32842/-0.305573,2.35138,1.32842;1,29,1,0;40.211103837656;1,0,1;0,1,0;2,1,2;
"
83,64,"0,64;-0.297158,2.33801,1.31821/-0.297158,2.33801,1.31821/-0.297158,2.33801,1.31821;1,29,1,0;40.211083010898;1,0,1;1,0,0;1,1,2;
"
84,65,"2,65;0.258614,-0.667802,3.54637/0.258614,-0.667802,3.54637/0.258614,-0.667802,3.54637;1,44,1,0;40.197550307252;1,0,1;0,1,0;3,1,2;
"
85,65,"0,65;0.261499,-0.670299,3.54413/0.261499,-0.670299,3.54413/0.261499,-0.670299,3.54413;1,44,1,0;40.197552525961;1,0,1;1,0,0;4,1,2;
"
86,66,"2,66;-0.240121,-3.19674,0.485467/-0.240121,-3.19674,0.485467/-0.240121,-3.19674,0.485467;1,18,1,0;40.232022512268;1,0,1;1,0,0;1,1,2/2,5,0;
"
87,67,"2,67;1.21412,-1.25106,0.512102/1.21412,-1.25106,0.512102/1.21412,-1.25106,0.512102;1,19,1,0;40.426319387197;0,1,0;0,1,0;3,1,1;
"
88,67,"0,67;0.944823,-1.84585,0.773697/0.944823,-1.84585,0.773697/0.944823,-1.84585,0.773697;1,19,1,0;40.841038266184;0,1,0;1,0,0;1,1,1/2,4,0;
"
89,67,"0,67;0.413887,-3.15766,1.4265/0.413887,-3.15766,1.4265/0.413887,-3.15766,1.4265;1,22,1,0;40.572820050524;1,0,1;1,0,0;1,1,2;
"
90,68,"2,68;0.757707,2.71978,0.29232/0.757707,2.71978,0.29232/0.757707,2.71978,0.29232;1,17,1,0;40.567714416835;1,0,1;1,0,0;1,1,2;
"
91,68,"0,68;-0.172042,-0.484154,3.6101/-0.172042,-0.484154,3.6101/-0.172042,-0.484154,3.6101;1,44,1,0;40.359988847024;1,0,1;0,1,0;1,2,0/1,5,0/3,1,2;
"
92,68,"0,68;-0.246786,-0.775121,3.91455/-0.246619,-0.774817,3.91477/-0.246953,-0.775425,3.91434;1,46,1,0;40.086816053685;0,2,0;1,1,0;3,1,1/3,2,0/3,3,0/4,3,1;
"
93,69,"2,69;-1.79231,3.46533,1.70933/-1.79231,3.46533,1.70933/-1.79231,3.46533,1.70933;1,29,1,0;40.480772294762;1,0,1;1,0,0;1,1,2;
"
94,70,"2,70;-0.796538,2.00037,1.18037/-0.796538,2.00037,1.18037/-0.796538,2.00037,1.18037;1,25,1,0;40.854017470318;0,1,0;0,1,0;3,1,1;
"
95,70,"0,70;1.76108,1.27769,1.68683/1.76108,1.27769,1.68683/1.76108,1.27769,1.68683;1,28,1,0;40.196362380658;1,0,1;1,0,0;1,1,2;
"
96,72,"2,72;-0.703127,3.46287,2.24433/-0.703127,3.46287,2.24433/-0.703127,3.46287,2.24433;1,38,1,0;40.131495389335;1,0,1;1,0,0;1,1,2;
"
97,73,"2,73;0.060104,0.185905,-3.0633/0.060104,0.185905,-3.0633/0.060104,0.185905,-3.0633;1,2,1,0;40.560512492524;0,1,0;0,1,0;2,1,1/2,2,0;
"
98,73,"0,73;0.146995,0.0404117,-2.72646/0.146995,0.0404117,-2.72646/0.146995,0.0404117,-2.72646;1,2,1,0;40.893120781637;1,0,1;0,1,0;2,1,2;
"
99,74,"2,74;0.940396,-1.83884,-3.32605/0.940396,-1.83884,-3.32605/0.940396,-1.83884,-3.32605;1,3,1,0;40.10966455107;1,0,1;0,1,0;2,1,2;
"
100,74,"0,74;0.709873,1.50049,0.764491/0.71006,1.50064,0.764884/0.709686,1.50034,0.764097;1,25,1,0;40.678470035575;2,1,1;1,1,0;2,1,1/2,4,0/4,3,2;
"
101,75,"2,75;-1.71293,3.86473,-1.57181/-1.71293,3.86473,-1.57181/-1.71293,3.86473,-1.57181;1,7,1,0;40.147196069467;1,0,1;1,0,0;1,1,2;
"
102,76,"2,76;-2.27304,-1.49955,-1.38072/-2.27304,-1.49955,-1.38072/-2.27304,-1.49955,-1.38072;1,6,1,0;40.896627159746;1,0,1;1,0,0;4,1,2;
"
103,76,"0,76;-2.23129,-1.44909,-1.37575/-2.23129,-1.44909,-1.37575/-2.23129,-1.44909,-1.37575;1,6,1,0;40.897567351924;0,1,0;1,0,0;2,1,0/3,4,0/4,1,1;
"
104,77,"2,77;0.623144,0.176527,1.29731/0.623144,0.176527,1.29731/0.623144,0.176527,1.29731;1,23,1,0;40.677361583449;0,1,0;1,0,0;3,1,0/3,2,0/3,3,0/4,1,1;
"
105,77,"0,77;1.08786,-0.9775,2.26928/1.08794,-0.977395,2.26948/1.08779,-0.977605,2.26907;1,33,1,0;40.352153296962;2,1,1;0,2,1;2,2,0/2,3,1/2,4,0/3,1,2/3,2,0/4,3,0/4,9,0;
"
106,77,"0,77;1.08242,-0.980117,2.27508/1.08242,-0.980117,2.27508/1.08242,-0.980117,2.27508;1,33,1,0;40.352177943418;1,0,1;1,0,0;1,1,2;
"
107,78,"2,78;3.54315,-0.545181,0.0589859/3.54315,-0.545181,0.0589859/3.54315,-0.545181,0.0589859;1,19,1,0;40.19417910437;1,0,1;1,0,0;4,1,2;
"
108,79,"2,79;2.17715,0.0158727,-2.08541/2.17715,0.0158727,-2.08541/2.17715,0.0158727,-2.08541;1,4,1,0;40.600262885996;1,0,1;0,1,0;3,1,2;
"
109,79,"0,79;2.17747,0.0106692,-2.06834/2.17747,0.0106692,-2.06834/2.17747,0.0106692,-2.06834;1,4,1,0;40.600276683712;1,0,1;1,0,0;1,1,2;
"
110,79,"0,79;-1.21495,1.07082,0.471244/-1.21495,1.07082,0.471244/-1.21495,1.07082,0.471244;1,17,1,0;40.855446074616;1,0,1;1,0,0;1,1,2;
"
111,80,"2,80;1.64115,0.970803,1.29123/1.64115,0.970803,1.29123/1.64115,0.970803,1.29123;1,26,1,0;40.804789627534;0,1,0;1,0,0;1,1,1;
"
112,80,"0,80;1.63076,1.49571,1.74623/1.63076,1.49571,1.74623/1.63076,1.49571,1.74623;1,28,1,0;40.197655844826;0,1,0;1,0,0;4,1,1;
"
113,80,"0,80;1.6256,1.79411,2.0231/1.6256,1.79411,2.0231/1.6256,1.79411,2.0231;1,28,1,0;40.568697944292;1,0,1;1,0,0;4,1,2;
"
114,81,"2,81;0.388644,-3.08628,2.19379/0.388644,-3.08628,2.19379/0.388644,-3.08628,2.19379;1,32,1,0;40.879463674338;0,1,0;0,1,0;3,1,1;
"
115,81,"0,81;1.29813,-1.3164,2.31935/1.29813,-1.3164,2.31935/1.29813,-1.3164,2.31935;1,33,1,0;40.425492517506;0,1,0;1,0,0;1,1,1;
"
116,81,"0,81;2.29223,0.826452,2.53044/2.29223,0.826452,2.53044/2.29223,0.826452,2.53044;1,35,1,0;40.0898984652564;1,0,1;0,1,0;2,1,2;
"
117,82,"2,82;0.0800651,0.866533,-1.10712/0.0800651,0.866533,-1.10712/0.0800651,0.866533,-1.10712;1,11,1,0;40.819354295693;1,0,1;1,0,0;4,1,2;
"
118,82,"0,82;-0.678044,0.414711,-0.157695/-0.678044,0.414711,-0.157695/-0.678044,0.414711,-0.157695;1,13,1,0;40.999285209573;0,1,0;1,0,0;4,1,1;
"
119,83,"2,83;-0.181363,-2.64513,1.40789/-0.181363,-2.64513,1.40789/-0.181363,-2.64513,1.40789;1,22,1,0;40.47785501103;1,0,1;0,1,0;2,1,2;
"
120,83,"0,83;-0.180229,-2.66102,1.41234/-0.180229,-2.66102,1.41234/-0.180229,-2.66102,1.41234;1,22,1,0;40.4778623742;1,0,1;1,0,0;1,1,2;
"
121,84,"2,84;-1.00697,2.31408,0.443663/-1.00697,2.31408,0.443663/-1.00697,2.31408,0.443663;1,25,1,0;40.0574479962282;0,1,0;1,0,0;1,1,1;
"
122,88,"2,88;-0.804045,-2.29418,-2.77809/-0.803736,-2.2938,-2.77758/-0.804354,-2.29456,-2.77859;1,5,1,0;40.27868382309;2,1,1;1,1,0;3,1,1/4,9,2;
"
123,89,"2,89;1.1177,1.09508,3.48491/1.1177,1.09508,3.48491/1.1177,1.09508,3.48491;1,45,1,0;40.12240249102;1,0,1;1,0,0;4,1,2;
"
124,89,"0,89;1.45889,2.09292,3.80579/1.45889,2.09292,3.80579/1.45889,2.09292,3.80579;1,46,1,0;40.438437797437;1,0,1;0,1,0;3,1,2;
"
125,90,"2,90;-2.34835,-1.86289,-0.703095/-2.34835,-1.86289,-0.703095/-2.34835,-1.86289,-0.703095;1,9,1,0;40.492929983693;0,1,0;0,1,0;1,8,0/3,1,1/3,2,0;
"
126,90,"0,90;-2.34531,-1.86537,-0.706234/-2.34531,-1.86537,-0.706234/-2.34531,-1.86537,-0.706234;1,9,1,0;40.492920608247;1,0,1;1,0,0;4,1,2;
"
127,90,"0,90;-1.37207,-1.22467,-1.16062/-1.37207,-1.22467,-1.16062/-1.37207,-1.22467,-1.16062;1,10,1,0;40.128956200338;1,0,1;0,1,0;2,1,2;
"
128,91,"2,91;-2.34317,1.22825,-1.69039/-2.34317,1.22825,-1.69039/-2.34317,1.22825,-1.69039;1,6,1,0;40.698329907538;0,1,0;1,0,0;1,1,1;
"
129,92,"2,92;1.82353,1.9856,1.48523/1.82353,1.9856,1.48523/1.82353,1.9856,1.48523;1,28,1,0;40.18664964934;1,0,1;1,0,0;4,1,2;
"
130,93,"2,93;2.06893,0.401906,0.102337/2.06935,0.402125,0.102471/2.06851,0.401687,0.102202;1,16,1,0;40.643987338466;2,1,1;1,1,0;1,4,1/2,1,2;
"
131,93,"0,93;1.97125,-0.639432,0.247672/1.97125,-0.639432,0.247672/1.97125,-0.639432,0.247672;1,16,1,0;40.815128256129;1,0,1;0,1,0;2,1,2;
"
132,93,"0,93;1.87399,-1.97305,0.458738/1.87399,-1.97305,0.458738/1.87399,-1.97305,0.458738;1,19,1,0;40.362284299859;1,0,1;0,1,0;2,1,2;
"
133,94,"2,94;-1.42443,3.23023,-0.0895234/-1.42418,3.23062,-0.0891887/-1.42468,3.22985,-0.089858;1,17,1,0;40.24509331174;2,1,1;1,1,0;1,1,1/3,3,0/3,6,2;
"
134,95,"2,95;3.40733,1.72461,-1.42179/3.40733,1.72461,-1.42179/3.40733,1.72461,-1.42179;1,12,1,0;40.0560667595886;1,0,1;0,1,0;3,1,2;
"
135,95,"0,95;3.41324,1.72796,-1.4274/3.41324,1.72796,-1.4274/3.41324,1.72796,-1.4274;1,12,1,0;40.0560569581577;1,0,1;1,0,0;4,1,2;
"
136,95,"0,95;3.30804,2.2864,-0.48514/3.30804,2.2864,-0.48514/3.30804,2.2864,-0.48514;1,13,1,0;40.513848645215;1,0,1;1,0,0;1,1,2;
"
137,95,"0,95;3.16425,3.00957,0.740991/3.16425,3.00957,0.740991/3.16425,3.00957,0.740991;1,20,1,0;40.639281339396;1,0,1;1,0,0;1,1,2;
"
138,96,"2,96;1.33699,-2.37576,0.50694/1.33741,-2.37493,0.506953/1.33656,-2.3766,0.506927;1,18,1,0;40.413219816487;0,2,0;0,2,1;2,1,1/3,1,1;
"
139,97,"2,97;-2.7272,-1.65707,-0.791884/-2.7272,-1.65707,-0.791884/-2.7272,-1.65707,-0.791884;1,9,1,0;40.473420599596;1,0,1;1,0,0;4,1,2;
"
140,99,"2,99;1.3648,-1.5058,-3.03705/1.36481,-1.5054,-3.0368/1.36479,-1.50619,-3.0373;1,3,1,0;40.350954698034;2,1,1;0,2,0;3,1,2/3,4,1/3,5,0;
"
141,99,"0,99;0.482268,-1.22389,-2.71997/0.482268,-1.22389,-2.71997/0.482268,-1.22389,-2.71997;1,3,1,0;40.603796024291;1,0,1;0,1,0;2,1,2;
