,PartNumber,Info
"
27,21,"2,21;-3.46819,-0.210802,-1.38489/-3.46819,-0.210802,-1.38489/-3.46819,-0.210802,-1.38489;1,6,1,0;40.995280802509;0,1,0;0,1,0;3,1,1;
"
28,22,"2,22;0.995933,-2.7211,-1.10872/0.996557,-2.72059,-1.10832/0.995309,-2.7216,-1.10912;1,8,1,0;40.848890651383;2,2,1;1,2,0;2,1,2/2,2,1/4,3,1;
"
29,23,"2,23;-1.11661,-0.326342,-3.52461/-1.11661,-0.326342,-3.52461/-1.11661,-0.326342,-3.52461;1,1,1,0;40.788429764357;1,0,1;0,1,0;3,1,2/3,2,0/3,3,0;
"
30,23,"0,23;-1.06735,-0.432365,-3.34403/-1.06735,-0.432365,-3.34403/-1.06735,-0.432365,-3.34403;1,2,1,0;40.429535596417;0,0,0;0,0,0;1,4,0/3,4,0/4,1,3;
"
31,26,"2,26;0.983005,3.57658,-0.588868/0.983005,3.57658,-0.588868/0.983005,3.57658,-0.588868;1,13,1,0;40.650314657725;1,0,1;0,1,0;2,1,0/3,1,2;
"
32,26,"0,26;0.94895,3.57444,-0.813802/0.94895,3.57444,-0.813802/0.94895,3.57444,-0.813802;1,13,1,0;40.211733799639;1,0,1;1,0,0;4,1,2;
"
33,27,"2,27;1.22849,1.83267,2.11088/1.22849,1.83267,2.11088/1.22849,1.83267,2.11088;1,31,1,0;40.205603246573;0,1,0;1,0,0;1,1,1;
"
34,27,"0,27;0.683949,1.28498,2.94899/0.683949,1.28498,2.94899/0.683949,1.28498,2.94899;1,39,1,0;40.562319409084;0,1,0;0,1,0;3,1,1;
"
35,27,"0,27;0.0310224,0.793019,3.78964/0.0310224,0.793019,3.78964/0.0310224,0.793019,3.78964;1,46,1,0;40.300484482382;1,0,1;1,0,0;4,1,2;
"
36,28,"2,28;-2.04819,-0.493321,-2.55442/-2.04819,-0.493321,-2.55442/-2.04819,-0.493321,-2.55442;1,2,1,0;40.962827378975;1,0,1;0,1,0;3,1,2;
"
37,30,"2,30;0.387037,0.868336,-3.83536/0.387037,0.868336,-3.83536/0.387037,0.868336,-3.83536;1,1,1,0;40.546300723193;1,0,1;1,0,0;1,1,2;
"
38,31,"2,31;-1.18367,1.27816,1.08176/-1.18367,1.27816,1.08176/-1.18367,1.27816,1.08176;1,25,1,0;40.783070609918;1,0,1;1,0,0;1,1,2;
"
39,31,"0,31;-1.14816,0.165497,1.56483/-1.14816,0.165497,1.56483/-1.14816,0.165497,1.56483;1,30,1,0;40.18619221013;1,0,1;0,1,0;3,1,2;
"
40,31,"0,31;-1.14636,-1.01426,2.20718/-1.14636,-1.01426,2.20718/-1.14636,-1.01426,2.20718;1,34,1,0;40.145297129486;1,0,1;1,0,0;1,1,2;
"
41,32,"2,32;0.442816,1.04927,-1.99585/0.442816,1.04927,-1.99585/0.442816,1.04927,-1.99585;1,4,1,0;40.681755662746;1,0,1;1,0,0;1,1,2;
"
42,32,"0,32;0.030276,0.337476,-1.44617/0.030276,0.337476,-1.44617/0.030276,0.337476,-1.44617;1,11,1,0;40.35718424287;1,0,1;0,1,0;3,1,2;
"
43,33,"2,33;-1.53516,0.0239746,-3.01687/-1.53516,0.0239746,-3.01687/-1.53516,0.0239746,-3.01687;1,2,1,0;40.569051072054;1,0,1;0,1,0;2,1,2;
"
44,33,"0,33;-3.1792,0.367955,-2.33958/-3.1792,0.367955,-2.33958/-3.1792,0.367955,-2.33958;1,6,1,0;40.291615941368;0,1,0;0,1,0;2,1,1;
"
45,33,"0,33;-3.31085,0.386709,-2.28697/-3.31085,0.386709,-2.28697/-3.31085,0.386709,-2.28697;1,6,1,0;40.292444650613;0,1,0;0,1,0;2,1,1/2,8,0;
"
46,34,"2,34;-0.181433,-1.17857,2.83238/-0.181433,-1.17857,2.83238/-0.181433,-1.17857,2.83238;1,35,1,0;40.263964634168;1,0,1;1,0,0;1,1,2;
"
47,35,"2,35;1.24173,2.04247,-2.64132/1.24173,2.04247,-2.64132/1.24173,2.04247,-2.64132;1,4,1,0;40.109579540372;1,0,1;1,0,0;1,1,2;
"
48,35,"0,35;-1.67486,2.55839,-0.522866/-1.67486,2.55839,-0.522866/-1.67486,2.55839,-0.522866;1,14,1,0;40.213297030934;1,0,1;1,0,0;4,1,2;
"
49,38,"2,38;-1.44587,0.483923,-3.0829/-1.44566,0.484081,-3.08252/-1.44608,0.483764,-3.08327;1,2,1,0;40.594052060887;2,1,1;1,1,0;3,1,2/4,1,1;
"
50,38,"0,38;-2.14149,0.45082,-3.23937/-2.14149,0.45082,-3.23937/-2.14149,0.45082,-3.23937;1,2,1,0;40.355940965861;1,0,1;1,0,0;1,1,2;
"
51,38,"0,38;2.07836,0.841338,-2.69224/2.07894,0.841398,-2.69147/2.07778,0.841279,-2.69301;1,3,1,0;40.686270977647;1,0,2;1,1,0;1,2,0/1,7,2/3,1,2/4,3,0;
"
52,39,"2,39;-0.898304,1.38761,-0.753278/-0.898304,1.38761,-0.753278/-0.898304,1.38761,-0.753278;1,7,1,0;40.982953079473;0,1,0;0,1,0;2,1,1;
"
53,39,"0,39;-2.29943,3.29256,-0.871221/-2.29943,3.29256,-0.871221/-2.29943,3.29256,-0.871221;1,14,1,0;40.147348343003;1,0,1;0,1,0;2,1,2;
"
54,39,"0,39;-2.29772,3.2893,-0.87147/-2.29772,3.2893,-0.87147/-2.29772,3.2893,-0.87147;1,14,1,0;40.146223768777;0,1,0;1,0,0;1,1,1;
"
55,40,"2,40;-3.20364,-2.36669,-1.45414/-3.20364,-2.36669,-1.45414/-3.20364,-2.36669,-1.45414;1,9,1,0;40.189647847648;0,1,0;0,1,0;2,1,1;
"
56,40,"0,40;-2.75069,-0.224796,-0.432755/-2.75069,-0.224796,-0.432755/-2.75069,-0.224796,-0.432755;1,10,1,0;40.649359474283;0,1,0;0,1,0;3,1,1/4,1,0;
"
57,42,"2,42;-1.68377,-0.633761,3.544/-1.68377,-0.633761,3.544/-1.68377,-0.633761,3.544;1,44,1,0;40.251752621841;1,0,1;1,0,0;1,1,2;
"
58,42,"0,42;-1.41785,-0.707719,4.08501/-1.41785,-0.707719,4.08501/-1.41785,-0.707719,4.08501;1,46,1,0;40.746514821149;1,0,1;0,1,0;3,1,2;
"
59,44,"2,44;-3.45714,-0.690661,0.216314/-3.45714,-0.690661,0.216314/-3.45714,-0.690661,0.216314;1,14,1,0;40.933501735105;0,1,0;0,1,0;2,1,1;
"
60,44,"0,44;-3.45692,-0.685429,0.217284/-3.45692,-0.685429,0.217284/-3.45692,-0.685429,0.217284;1,14,1,0;40.933501618159;1,0,1;1,0,0;1,1,2;
"
61,44,"0,44;-2.40594,-3.17814,0.124704/-2.40594,-3.17814,0.124704/-2.40594,-3.17814,0.124704;1,18,1,0;40.0751647584454;1,0,1;1,0,0;1,1,2;
"
62,44,"0,44;-2.28123,-3.4683,0.0957073/-2.28123,-3.4683,0.0957073/-2.28123,-3.4683,0.0957073;1,18,1,0;40.0785374976635;1,0,1;1,0,0;4,1,2;
"
63,45,"2,45;-0.805849,-0.170733,-0.682303/-0.805849,-0.170733,-0.682303/-0.805849,-0.170733,-0.682303;1,16,1,0;40.0705966377888;1,0,1;1,0,0;1,1,2/3,9,0;
"
64,45,"0,45;-2.73482,-0.412012,0.752637/-2.73482,-0.412012,0.752637/-2.73482,-0.412012,0.752637;1,21,1,0;40.393246394084;1,0,1;1,0,0;4,1,2;
"
65,46,"2,46;1.13292,3.1431,-1.72536/1.13292,3.1431,-1.72536/1.13292,3.1431,-1.72536;1,7,1,0;40.124218940642;0,1,0;0,1,0;2,1,1;
"
66,46,"0,46;1.18079,3.20268,-1.73027/1.18079,3.20268,-1.73027/1.18079,3.20268,-1.73027;1,7,1,0;40.125201824335;0,1,0;1,0,0;4,1,1;
"
67,46,"0,46;-1.89693,-1.14006,-0.721921/-1.89693,-1.14006,-0.721921/-1.89693,-1.14006,-0.721921;1,10,1,0;40.435193645675;0,1,0;0,1,0;2,1,1;
"
68,46,"0,46;-2.93939,-2.82946,-0.229283/-2.93939,-2.82946,-0.229283/-2.93939,-2.82946,-0.229283;1,10,1,0;40.941651689743;1,0,1;1,0,0;1,1,2;
"
69,46,"0,46;-0.358372,1.16885,-1.3908/-0.358372,1.16885,-1.3908/-0.358372,1.16885,-1.3908;1,11,1,0;40.280373798996;1,0,1;0,1,0;2,1,2;
"
70,46,"0,46;-0.645348,0.746207,-1.32065/-0.645348,0.746207,-1.32065/-0.645348,0.746207,-1.32065;1,11,1,0;40.344110650316;0,1,0;1,0,0;1,1,1;
"
71,47,"2,47;-1.48551,-1.80475,-1.74675/-1.48551,-1.80475,-1.74675/-1.48551,-1.80475,-1.74675;1,9,1,0;40.126905778389;1,0,1;0,1,0;2,1,2;
"
72,47,"0,47;-1.48874,-3.28664,-1.01181/-1.48874,-3.28664,-1.01181/-1.48874,-3.28664,-1.01181;1,9,1,0;40.310475000973;1,0,1;1,0,0;4,1,2;
"
73,48,"2,48;1.46697,3.77812,-1.38755/1.46697,3.77812,-1.38755/1.46697,3.77812,-1.38755;1,7,1,0;40.20884067598;0,1,0;0,1,0;2,1,1/2,9,0;
"
74,49,"2,49;2.89984,-1.87862,1.15155/2.89984,-1.87862,1.15155/2.89984,-1.87862,1.15155;1,22,1,0;40.234310685037;1,0,1;1,0,0;4,1,2;
"
75,52,"2,52;-0.435926,0.476262,2.28551/-0.435926,0.476262,2.28551/-0.435926,0.476262,2.28551;1,31,1,0;40.845919333589;1,0,1;0,1,0;2,1,2;
"
76,52,"0,52;-0.473473,1.18603,2.44702/-0.473184,1.18681,2.44702/-0.473762,1.18526,2.44702;1,31,1,0;40.705098866696;1,0,2;2,0,0;1,7,2/1,10,0/3,9,0/4,1,2;
"
77,52,"0,52;-0.493759,1.43295,2.47028/-0.493759,1.43295,2.47028/-0.493759,1.43295,2.47028;1,31,1,0;40.672298212799;1,0,1;1,0,0;4,1,2;
"
78,52,"0,52;-0.512672,1.72473,2.50795/-0.512672,1.72473,2.50795/-0.512672,1.72473,2.50795;1,38,1,0;40.740605524838;1,0,1;0,1,0;3,1,2;
"
79,53,"2,53;-2.75175,-2.15353,1.36506/-2.75175,-2.15353,1.36506/-2.75175,-2.15353,1.36506;1,21,1,0;40.932620611929;1,0,1;0,1,0;2,1,2;
"
80,54,"2,54;3.11201,2.17614,-0.878808/3.11201,2.17614,-0.878808/3.11201,2.17614,-0.878808;1,12,1,0;40.264914064395;1,0,1;0,1,0;1,7,0/2,1,2/3,4,0;
"
81,56,"2,56;-2.33774,-0.182446,-0.767066/-2.33774,-0.182446,-0.767066/-2.33774,-0.182446,-0.767066;1,10,1,0;40.371152471571;1,0,1;0,1,0;2,1,2;
"
82,56,"0,56;-2.89228,-1.10403,-1.09956/-2.89228,-1.10403,-1.09956/-2.89228,-1.10403,-1.09956;1,10,1,0;40.1188238411;0,1,0;1,0,0;1,1,1/2,8,0;
"
83,56,"0,56;-2.33674,-0.176133,-0.77117/-2.33674,-0.176133,-0.77117/-2.33674,-0.176133,-0.77117;1,10,1,0;40.371150822487;1,0,1;1,0,0;1,1,2;
"
84,60,"2,60;0.331625,-0.299164,-2.35316/0.331625,-0.299164,-2.35316/0.331625,-0.299164,-2.35316;1,3,1,0;40.759264360868;1,0,1;1,0,0;4,1,2;
"
85,60,"0,60;2.62146,0.865027,2.87968/2.62146,0.865027,2.87968/2.62146,0.865027,2.87968;1,39,1,0;40.230417020273;1,0,1;1,0,0;2,4,0/2,5,0/4,1,2;
"
86,61,"2,61;-1.72961,2.6158,-0.367852/-1.72961,2.6158,-0.367852/-1.72961,2.6158,-0.367852;1,14,1,0;40.213719358695;0,1,0;0,1,0;1,5,0/3,1,1/3,10,0;
"
87,61,"0,61;-1.72854,2.61334,-0.363646/-1.72854,2.61334,-0.363646/-1.72854,2.61334,-0.363646;1,14,1,0;40.213719561811;1,0,1;0,1,0;2,1,2;
"
88,61,"0,61;-1.73114,2.6174,-0.368063/-1.73114,2.6174,-0.368063/-1.73114,2.6174,-0.368063;1,14,1,0;40.213719266369;0,1,0;1,0,0;2,10,0/4,1,1/4,6,0;
"
89,62,"2,62;-1.05125,1.57271,0.3512/-1.05125,1.57271,0.3512/-1.05125,1.57271,0.3512;1,17,1,0;40.956255297127;1,0,1;1,0,0;1,1,2;
"
90,63,"2,63;-1.06768,-1.41909,0.74211/-1.06768,-1.41909,0.74211/-1.06768,-1.41909,0.74211;1,23,1,0;40.328582343456;1,0,1;1,0,0;4,1,2;
"
91,63,"0,63;-0.894337,-0.28557,2.83304/-0.894337,-0.28557,2.83304/-0.894337,-0.28557,2.83304;1,37,1,0;40.851579811042;0,1,0;0,1,0;2,1,1;
"
92,63,"0,63;-0.898077,-0.284858,2.83759/-0.898077,-0.284858,2.83759/-0.898077,-0.284858,2.83759;1,37,1,0;40.851606155514;1,0,1;1,0,0;4,1,2;
"
93,63,"0,63;-0.583943,0.950965,4.46336/-0.583943,0.950965,4.46336/-0.583943,0.950965,4.46336;1,46,1,0;40.989739910988;0,1,0;1,0,0;1,1,1/1,4,0/1,5,0/2,3,0/3,1,0/3,5,0/4,5,0;
"
94,64,"2,64;1.6471,-0.839186,-4.15484/1.6471,-0.839186,-4.15484/1.6471,-0.839186,-4.15484;1,1,1,0;40.232652418765;1,0,1;0,1,0;3,1,2;
"
95,64,"0,64;1.7728,-0.805525,-4.20114/1.7728,-0.805525,-4.20114/1.7728,-0.805525,-4.20114;1,1,1,0;40.232886087986;0,1,0;0,1,0;3,1,1;
"
96,65,"2,65;0.448125,2.98944,-2.80645/0.448125,2.98944,-2.80645/0.448125,2.98944,-2.80645;1,2,1,0;40.801802623335;1,0,1;1,0,0;4,1,2;
"
97,65,"0,65;0.392508,2.56995,-1.95322/0.392508,2.56995,-1.95322/0.392508,2.56995,-1.95322;1,4,1,0;40.819957724344;0,1,0;0,1,0;2,1,1/2,3,0;
"
98,65,"0,65;0.393165,2.58039,-1.97689/0.393165,2.58039,-1.97689/0.393165,2.58039,-1.97689;1,4,1,0;40.819944253033;1,0,1;1,0,0;1,1,2/2,10,0;
"
99,65,"0,65;0.417418,1.39919,0.260141/0.417507,1.39924,0.260577/0.417328,1.39914,0.259706;1,17,1,0;40.670475437231;2,1,1;1,1,0;3,1,1/4,2,2;
"
100,65,"0,65;0.304307,-0.170808,2.36905/0.304307,-0.170808,2.36905/0.304307,-0.170808,2.36905;1,31,1,0;40.942837127171;1,0,1;1,0,0;1,1,2;
"
101,65,"0,65;0.219546,-1.02909,3.55481/0.219546,-1.02909,3.55481/0.219546,-1.02909,3.55481;1,44,1,0;40.0545118245318;1,0,1;0,1,0;3,1,2;
"
102,65,"0,65;0.188365,-1.22661,3.82734/0.188365,-1.22661,3.82734/0.188365,-1.22661,3.82734;1,46,1,0;40.0435295961615;1,0,1;1,0,0;1,1,2;
"
103,68,"2,68;1.06475,-2.58862,-2.48879/1.06475,-2.58862,-2.48879/1.06475,-2.58862,-2.48879;1,3,1,0;40.510890347643;1,0,1;1,0,0;1,1,2;
"
104,68,"0,68;1.96726,1.55832,-1.85144/1.96726,1.55832,-1.85144/1.96726,1.55832,-1.85144;1,11,1,0;40.148528126044;0,1,0;0,1,0;2,1,0/2,5,0/3,1,1/3,3,0;
"
105,70,"2,70;2.28985,-3.42686,-1.34469/2.28985,-3.42686,-1.34469/2.28985,-3.42686,-1.34469;1,8,1,0;40.492207621134;0,1,0;0,1,0;2,1,1;
"
106,70,"0,70;1.43729,-1.42366,-0.484285/1.43747,-1.42322,-0.484231/1.4371,-1.42411,-0.484339;1,12,1,0;40.705845366263;0,2,0;1,1,0;3,1,1/4,1,1;
"
107,71,"2,71;-1.51472,-2.40735,1.40737/-1.51472,-2.40735,1.40737/-1.51472,-2.40735,1.40737;1,21,1,0;40.917024136938;1,0,1;0,1,0;3,1,2;
"
108,74,"2,74;-1.1087,-2.21029,1.23479/-1.1087,-2.21029,1.23479/-1.1087,-2.21029,1.23479;1,23,1,0;40.341356845044;1,0,1;1,0,0;4,1,2;
"
109,74,"0,74;-2.56154,1.77521,0.783512/-2.56154,1.77521,0.783512/-2.56154,1.77521,0.783512;1,24,1,0;40.180231311308;1,0,1;1,0,0;1,1,2;
"
110,75,"2,75;-2.53256,2.09524,-0.0917105/-2.53256,2.09524,-0.0917105/-2.53256,2.09524,-0.0917105;1,14,1,0;40.52358076576;1,0,1;0,1,0;3,1,2;
"
111,76,"2,76;3.15673,2.38351,1.66858/3.15673,2.38351,1.66858/3.15673,2.38351,1.66858;1,28,1,0;40.29846049365;1,0,1;0,1,0;3,1,2;
"
112,77,"2,77;-3.55302,0.723953,2.2547/-3.55302,0.723953,2.2547/-3.55302,0.723953,2.2547;1,37,1,0;40.0110596722938;1,0,1;1,0,0;4,1,2;
"
113,78,"2,78;2.01878,-1.00067,-1.45389/2.01878,-1.00067,-1.45389/2.01878,-1.00067,-1.45389;1,8,1,0;40.74524616453;0,1,0;1,0,0;1,1,1;
"
114,79,"2,79;-1.6769,-0.567894,-1.81276/-1.6769,-0.567894,-1.81276/-1.6769,-0.567894,-1.81276;1,6,1,0;40.803094071658;1,0,1;1,0,0;4,1,2;
"
115,80,"2,80;0.395226,-0.548799,-0.869077/0.395226,-0.548799,-0.869077/0.395226,-0.548799,-0.869077;1,16,1,0;40.0492024291715;1,0,1;0,1,0;3,1,2;
"
116,80,"0,80;0.897864,-1.4102,2.10208/0.897864,-1.4102,2.10208/0.897864,-1.4102,2.10208;1,30,1,0;40.358588095823;1,0,1;1,0,0;4,1,2;
"
117,82,"2,82;-1.98505,0.186704,0.392773/-1.98505,0.186704,0.392773/-1.98505,0.186704,0.392773;1,17,1,0;40.707137089237;1,0,1;1,0,0;1,1,2;
"
118,83,"2,83;-1.66485,2.17529,-0.876794/-1.66485,2.17529,-0.876794/-1.66485,2.17529,-0.876794;1,7,1,0;40.874653843754;1,0,1;1,0,0;4,1,2;
"
119,86,"2,86;0.278911,1.0708,-4.41374/0.278911,1.0708,-4.41374/0.278911,1.0708,-4.41374;1,1,1,0;40.0835142463192;1,0,1;1,0,0;4,1,2;
"
120,86,"0,86;1.78557,-2.19165,-1.40231/1.78557,-2.19165,-1.40231/1.78557,-2.19165,-1.40231;1,8,1,0;40.605071457719;0,1,0;0,1,0;2,4,0/3,1,1;
"
121,86,"0,86;1.78363,-2.19459,-1.40396/1.78363,-2.19459,-1.40396/1.78363,-2.19459,-1.40396;1,8,1,0;40.605072025331;0,1,0;1,0,0;1,1,1/2,1,0;
"
122,86,"0,86;2.19626,-3.2263,-0.538521/2.19626,-3.2263,-0.538521/2.19626,-3.2263,-0.538521;1,15,1,0;40.173536308988;1,0,1;1,0,0;1,1,2;
"
123,88,"2,88;-1.54276,-0.137155,3.17051/-1.54276,-0.137155,3.17051/-1.54276,-0.137155,3.17051;1,41,1,0;40.682145777789;0,1,0;1,0,0;4,1,1;
"
124,91,"2,91;1.32393,-0.847152,-3.52931/1.32393,-0.847152,-3.52931/1.32393,-0.847152,-3.52931;1,1,1,0;40.821587271263;1,0,1;0,1,0;2,1,2;
"
125,91,"0,91;1.15316,-0.558192,-3.26693/1.15322,-0.55803,-3.26657/1.15311,-0.558353,-3.2673;1,2,1,0;40.44172362742;0,2,0;2,0,0;4,1,1/4,4,1;
"
126,91,"0,91;0.485139,0.865148,-2.08396/0.485139,0.865148,-2.08396/0.485139,0.865148,-2.08396;1,4,1,0;40.665905962757;1,0,1;0,1,0;2,2,0/3,1,2;
"
127,92,"2,92;-0.145914,0.604928,1.6673/-0.145914,0.604928,1.6673/-0.145914,0.604928,1.6673;1,27,1,0;40.527191809583;1,0,1;1,0,0;1,2,0/3,5,0/3,6,0/4,1,2;
"
128,94,"2,94;-2.13846,1.10425,-3.03277/-2.13831,1.10462,-3.03233/-2.13861,1.10387,-3.0332;1,2,1,0;40.644423510184;2,1,1;0,2,1;2,1,0/2,2,0/2,4,0/2,6,1/3,1,1;
"
129,94,"0,94;-2.13831,1.10373,-3.03178/-2.13831,1.10387,-3.03122/-2.13831,1.10359,-3.03233;1,2,1,0;40.644423529961;0,1,0;0,1,0;2,1,1/2,8,0/3,6,1/3,7,0;
"
130,94,"0,94;2.80935,1.42283,-2.42586/2.80986,1.42345,-2.42563/2.80884,1.42221,-2.42608;1,4,1,0;40.396703425654;0,2,0;1,1,0;1,5,0/2,2,3/2,5,1/3,2,0/4,1,1;
"
131,94,"0,94;2.81207,1.42377,-2.42452/2.81207,1.42377,-2.42452/2.81207,1.42377,-2.42452;1,4,1,0;40.39670348207;1,0,1;1,0,0;1,1,2;
"
132,94,"0,94;3.11397,1.4237,-2.3817/3.11397,1.4237,-2.3817/3.11397,1.4237,-2.3817;1,4,1,0;40.398440970837;1,0,1;1,0,0;4,1,2;
"
133,95,"2,95;-1.72152,2.16313,0.215239/-1.72152,2.16313,0.215239/-1.72152,2.16313,0.215239;1,14,1,0;40.699513906072;0,1,0;0,1,0;2,1,1/2,2,0;
"
134,97,"2,97;0.0614834,2.85485,-1.71537/0.0622101,2.85499,-1.71504/0.0607567,2.85471,-1.71571;1,7,1,0;40.102695076914;0,2,0;0,2,0;1,6,0/2,1,1/2,2,0/2,3,1/3,5,0/3,6,0/4,5,0/4,6,0;
"
135,97,"0,97;3.54344,1.70252,-1.55317/3.54344,1.70252,-1.55317/3.54344,1.70252,-1.55317;1,12,1,0;40.0384913005864;1,0,1;1,0,0;1,1,2;
"
136,100,"2,100;-1.58895,-1.86862,-2.02857/-1.58895,-1.86862,-2.02857/-1.58895,-1.86862,-2.02857;1,5,1,0;40.816899356107;1,0,1;1,0,0;4,1,2;
"
137,100,"0,100;-1.30727,-1.15212,-1.42466/-1.30727,-1.15212,-1.42466/-1.30727,-1.15212,-1.42466;1,6,1,0;40.930803792586;1,0,1;0,1,0;3,1,2;
"
138,100,"0,100;-1.1353,-0.670766,-1.01193/-1.1353,-0.670766,-1.01193/-1.1353,-0.670766,-1.01193;1,11,1,0;40.613120482645;0,1,0;1,0,0;2,1,0/2,2,0/4,1,1;
"
139,100,"0,100;0.911359,2.13396,2.96164/0.911359,2.13396,2.96164/0.911359,2.13396,2.96164;1,39,1,0;40.839800345749;0,1,0;1,0,0;1,1,1;
"
140,101,"2,101;-0.900769,2.3541,1.32909/-0.900769,2.3541,1.32909/-0.900769,2.3541,1.32909;1,29,1,0;40.21937314186;0,1,0;0,1,0;3,1,1;
