,PartNumber,Info
"
2589,1361,"0,1361;-1.63884,0.354937,1.67688/-1.63884,0.354937,1.67688/-1.63884,0.354937,1.67688;1,30,1,0;40.166380995242;0,1,0;1,0,0;4,1,1;
"
2590,1361,"0,1361;-1.64742,0.357894,1.66953/-1.64742,0.357894,1.66953/-1.64742,0.357894,1.66953;1,30,1,0;40.166383430551;1,0,1;1,0,0;1,1,2;
"
2591,1361,"0,1361;1.02806,-1.33564,3.46502/1.02806,-1.33564,3.46502/1.02806,-1.33564,3.46502;1,43,1,0;40.424026977127;1,0,1;1,0,0;1,1,2/2,6,0;
"
2592,1362,"2,1362;-1.29184,-0.0724779,-0.44162/-1.29184,-0.0724779,-0.44162/-1.29184,-0.0724779,-0.44162;1,10,1,0;40.641097451652;0,1,0;0,1,0;1,7,0/2,1,1/3,7,0/3,8,0;
"
2593,1362,"0,1362;-0.354263,0.100145,-1.35642/-0.354263,0.100145,-1.35642/-0.354263,0.100145,-1.35642;1,11,1,0;40.414417269744;0,1,0;0,1,0;3,1,1;
"
2594,1362,"0,1362;-1.98917,-0.226902,0.106827/-1.98917,-0.226902,0.106827/-1.98917,-0.226902,0.106827;1,14,1,0;40.894769438525;1,0,1;1,0,0;4,1,2;
"
2595,1363,"2,1363;3.89168,-1.23532,-1.46883/3.89168,-1.23532,-1.46883/3.89168,-1.23532,-1.46883;1,8,1,0;40.757536472891;1,0,1;0,1,0;2,6,0/3,1,2;
"
2596,1363,"0,1363;0.064209,-0.414599,0.0948245/0.0644043,-0.414457,0.0950129/0.0640137,-0.414742,0.0946362;1,16,1,0;40.765336314881;2,1,1;0,2,0;3,1,1/3,4,2;
"
2597,1363,"0,1363;-0.899066,-0.133862,0.425112/-0.899066,-0.133862,0.425112/-0.899066,-0.133862,0.425112;1,23,1,0;40.0912018196894;0,1,0;0,1,0;2,1,1;
"
2598,1364,"2,1364;-0.495218,-1.26207,-3.82412/-0.495082,-1.26201,-3.824/-0.495355,-1.26214,-3.82424;1,1,1,0;40.370650442681;2,1,1;1,1,0;2,1,0/3,1,2/4,1,1;
"
2599,1364,"0,1364;-0.495422,-1.26036,-3.82382/-0.495422,-1.26036,-3.82382/-0.495422,-1.26036,-3.82382;1,1,1,0;40.370650929187;0,1,0;0,1,0;1,1,0/2,1,1/3,1,0/3,5,0/3,6,0/4,1,0;
"
2600,1364,"0,1364;-0.503609,-1.26238,-3.85631/-0.503609,-1.26238,-3.85631/-0.503609,-1.26238,-3.85631;1,1,1,0;40.370629914502;1,0,1;1,0,0;1,1,2;
"
2601,1364,"0,1364;0.457833,-0.833324,-1.15699/0.457833,-0.833324,-1.15699/0.457833,-0.833324,-1.15699;1,11,1,0;40.625501681063;1,0,1;1,0,0;4,1,2;
"
2602,1365,"2,1365;-1.64611,-2.25301,0.477914/-1.64524,-2.25219,0.478433/-1.64699,-2.25383,0.477395;1,18,1,0;40.383114864318;2,1,1;0,2,0;2,1,2/2,9,1;
"
2603,1365,"0,1365;-1.65388,-2.26552,0.470536/-1.65388,-2.26552,0.470536/-1.65388,-2.26552,0.470536;1,18,1,0;40.383112423246;1,0,1;0,1,0;2,1,2;
"
2604,1365,"0,1365;-1.65185,-2.26415,0.469133/-1.65185,-2.26415,0.469133/-1.65185,-2.26415,0.469133;1,18,1,0;40.383112499965;1,0,1;0,1,0;2,1,2;
"
2605,1365,"0,1365;-1.64259,-2.25082,0.476537/-1.64249,-2.25076,0.477487/-1.6427,-2.25088,0.475587;1,18,1,0;40.383115994186;1,0,2;2,0,0;1,1,2/4,9,2;
"
2606,1365,"0,1365;-1.64433,-2.27331,0.430695/-1.64433,-2.27331,0.430695/-1.64433,-2.27331,0.430695;1,18,1,0;40.383073770606;0,1,0;1,0,0;1,1,1/2,7,0/3,1,0;
"
2607,1365,"0,1365;-2.07246,-2.05489,1.70117/-2.07246,-2.05489,1.70117/-2.07246,-2.05489,1.70117;1,24,1,0;40.654091027329;0,1,0;1,0,0;1,1,1/2,2,0;
"
2608,1368,"2,1368;1.98542,0.283743,-2.31372/1.98549,0.284346,-2.31361/1.98535,0.283141,-2.31383;1,3,1,0;40.743409563301;2,1,1;0,2,0;3,1,2/3,2,1;
"
2609,1368,"0,1368;-1.14031,-0.226882,-1.67489/-1.13978,-0.226432,-1.67464/-1.14083,-0.227333,-1.67514;1,6,1,0;40.797641092295;2,2,1;1,2,0;2,4,0/3,2,2/3,7,1/4,1,1;
"
2610,1368,"0,1368;-2.64558,-0.695295,-1.48894/-2.64558,-0.695295,-1.48894/-2.64558,-0.695295,-1.48894;1,6,1,0;40.944792570288;1,0,1;0,1,0;1,5,0/1,9,0/2,1,0/2,6,0/3,1,2;
"
2611,1368,"0,1368;-1.13773,-0.227176,-1.67498/-1.13773,-0.227176,-1.67498/-1.13773,-0.227176,-1.67498;1,6,1,0;40.797641023681;1,0,1;1,0,0;1,1,2;
"
2612,1369,"2,1369;1.22066,1.04704,-0.44072/1.22066,1.04704,-0.44072/1.22066,1.04704,-0.44072;1,12,1,0;40.941154737873;1,0,1;0,1,0;3,1,2;
"
2613,1371,"2,1371;-1.41009,-0.60636,0.940461/-1.41009,-0.60636,0.940461/-1.41009,-0.60636,0.940461;1,21,1,0;40.543780638646;1,0,1;1,0,0;1,1,2;
"
2614,1371,"0,1371;1.82646,0.751877,1.48695/1.82646,0.751877,1.48695/1.82646,0.751877,1.48695;1,26,1,0;40.85375417256;1,0,1;1,0,0;1,1,2/3,3,0;
"
2615,1372,"2,1372;-3.18258,-1.42357,-0.7871/-3.18258,-1.42357,-0.7871/-3.18258,-1.42357,-0.7871;1,10,1,0;40.460549339501;1,0,1;1,0,0;2,3,0/4,1,2;
"
2616,1372,"0,1372;-3.18596,-1.42184,-0.787547/-3.18596,-1.42184,-0.787547/-3.18596,-1.42184,-0.787547;1,10,1,0;40.460558725761;0,1,0;1,0,0;2,1,0/2,2,0/2,3,0/2,4,0/2,6,0/2,7,0/3,1,0/3,2,0/3,4,0/3,5,0/4,1,1/4,2,0;
"
2617,1373,"2,1373;1.8529,1.53049,-1.98599/1.8529,1.53049,-1.98599/1.8529,1.53049,-1.98599;1,4,1,0;40.714484294217;1,0,1;1,0,0;2,1,0/2,3,0/2,4,0/4,1,2;
"
2618,1373,"0,1373;1.3672,1.21101,-1.6444/1.36733,1.21181,-1.6443/1.36708,1.21022,-1.64449;1,11,1,0;40.106581343294;2,1,1;1,1,0;1,6,0/2,2,1/3,7,0/3,9,0/4,1,2/4,7,0;
"
2619,1373,"0,1373;1.36651,1.21153,-1.64124/1.36651,1.21153,-1.64124/1.36651,1.21153,-1.64124;1,11,1,0;40.106581406234;1,0,1;0,1,0;3,1,2;
"
2620,1373,"0,1373;1.37066,1.2118,-1.64385/1.37066,1.2118,-1.64385/1.37066,1.2118,-1.64385;1,11,1,0;40.1065806624;1,0,1;1,0,0;4,1,2;
"
2621,1373,"0,1373;1.64558,1.39922,-1.84041/1.64558,1.39922,-1.84041/1.64558,1.39922,-1.84041;1,11,1,0;40.123918764276;1,0,1;1,0,0;1,1,2;
"
2622,1374,"2,1374;-2.95527,2.2916,-2.24364/-2.95527,2.2916,-2.24364/-2.95527,2.2916,-2.24364;1,6,1,0;40.178477760755;1,0,1;1,0,0;3,1,0/4,1,2;
"
2623,1374,"0,1374;-1.80998,1.05271,0.51832/-1.80998,1.05271,0.51832/-1.80998,1.05271,0.51832;1,17,1,0;40.850215707116;1,0,1;0,1,0;3,1,2;
"
2624,1374,"0,1374;-1.80861,1.0528,0.513927/-1.80861,1.0528,0.513927/-1.80861,1.0528,0.513927;1,17,1,0;40.850216662621;1,0,1;0,1,0;3,1,2;
"
2625,1374,"0,1374;-1.80511,1.05326,0.515442/-1.80511,1.05326,0.515442/-1.80511,1.05326,0.515442;1,17,1,0;40.850216830009;0,1,0;1,0,0;1,1,1/3,5,0;
"
2626,1375,"2,1375;2.95148,-2.60903,-0.499592/2.95148,-2.60903,-0.499592/2.95148,-2.60903,-0.499592;1,15,1,0;40.130749036957;1,0,1;0,1,0;2,1,2/3,3,0;
"
2627,1376,"2,1376;1.26454,1.11393,-3.00667/1.26454,1.11393,-3.00667/1.26454,1.11393,-3.00667;1,2,1,0;40.662892974221;0,1,0;0,1,0;1,7,0/2,4,0/3,1,1/3,2,0/3,7,0/3,10,0/4,1,0;
"
2628,1376,"0,1376;0.522995,0.845323,-2.68324/0.522995,0.845323,-2.68324/0.522995,0.845323,-2.68324;1,2,1,0;40.83468460173;0,1,0;0,1,0;1,3,0/3,1,1/4,5,0;
"
2629,1376,"0,1376;0.524056,0.842837,-2.68117/0.524056,0.842837,-2.68117/0.524056,0.842837,-2.68117;1,2,1,0;40.834684665015;1,0,1;0,1,0;3,1,2;
"
2630,1376,"0,1376;0.525444,0.842784,-2.68083/0.525444,0.842784,-2.68083/0.525444,0.842784,-2.68083;1,2,1,0;40.834685147566;1,0,1;0,1,0;2,1,2/2,8,0;
"
2631,1376,"0,1376;0.5234,0.842403,-2.68935/0.5234,0.842403,-2.68935/0.5234,0.842403,-2.68935;1,2,1,0;40.834677636388;1,0,1;1,0,0;4,1,2;
"
2632,1376,"0,1376;0.526825,0.843526,-2.67512/0.526825,0.843526,-2.67512/0.526825,0.843526,-2.67512;1,2,1,0;40.834685238538;1,0,1;1,0,0;4,1,2;
"
2633,1376,"0,1376;-0.559581,0.542039,-2.34331/-0.559581,0.542039,-2.34331/-0.559581,0.542039,-2.34331;1,4,1,0;40.48104194522;1,0,1;1,0,0;4,1,2;
"
2634,1376,"0,1376;-0.554254,0.533716,-2.33706/-0.554254,0.533716,-2.33706/-0.554254,0.533716,-2.33706;1,4,1,0;40.481042525498;0,1,0;1,0,0;1,10,0/2,9,0/3,1,0/3,2,0/3,3,0/3,4,0/3,6,0/3,8,0/4,1,1/4,7,0;
"
2635,1376,"0,1376;-0.546455,0.532197,-2.34068/-0.546455,0.532197,-2.34068/-0.546455,0.532197,-2.34068;1,4,1,0;40.481043138013;1,0,1;1,0,0;4,1,2;
"
2636,1377,"2,1377;0.0718309,-3.3891,0.0325007/0.0718309,-3.3891,0.0325007/0.0718309,-3.3891,0.0325007;1,15,1,0;40.827286342474;0,1,0;0,1,0;3,1,1;
"
2637,1378,"2,1378;-2.20773,-1.25777,-3.57071/-2.20773,-1.25777,-3.57071/-2.20773,-1.25777,-3.57071;1,1,1,0;40.855585998437;1,0,1;1,0,0;4,1,2;
"
2638,1378,"0,1378;1.23609,0.137152,-0.462041/1.23609,0.137152,-0.462041/1.23609,0.137152,-0.462041;1,12,1,0;40.827064285485;1,0,1;0,1,0;2,1,2;
"
2639,1378,"0,1378;3.2546,1.37389,1.06472/3.2546,1.37389,1.06472/3.2546,1.37389,1.06472;1,26,1,0;40.275707702199;1,0,1;1,0,0;1,1,2;
"
2640,1379,"2,1379;0.0550815,0.664172,-2.0587/0.0550815,0.664172,-2.0587/0.0550815,0.664172,-2.0587;1,4,1,0;40.667233448986;0,1,0;0,1,0;2,1,1;
"
2641,1379,"0,1379;2.96644,-1.37744,2.2735/2.96644,-1.37744,2.2735/2.96644,-1.37744,2.2735;1,33,1,0;40.449854740576;1,0,1;1,0,0;1,1,2;
"
2642,1380,"2,1380;-1.49439,-1.85055,1.56605/-1.49354,-1.85012,1.5666/-1.49524,-1.85098,1.5655;1,30,1,0;40.286008490459;0,4,0;2,2,1;2,1,0/2,2,0/2,3,1/2,4,0/2,5,0/3,1,1/3,3,0/3,5,0/3,6,0/3,7,0/3,8,0/4,5,1/4,6,1;
"
2643,1380,"0,1380;0.185203,-2.77033,3.19019/0.185203,-2.77033,3.19019/0.185203,-2.77033,3.19019;1,40,1,0;40.854881518152;1,0,1;1,0,0;1,1,2/2,4,0/2,6,0/2,7,0/3,3,0/3,4,0/4,3,0;
"
2644,1381,"2,1381;0.0595416,2.91942,-2.25128/0.0595416,2.91942,-2.25128/0.0595416,2.91942,-2.25128;1,4,1,0;40.274146149413;0,1,0;0,1,0;3,1,1;
"
2645,1381,"0,1381;0.0461442,2.89669,-1.95968/0.0461442,2.89669,-1.95968/0.0461442,2.89669,-1.95968;1,4,1,0;40.833109370278;0,1,0;1,0,0;1,1,1;
"
2646,1381,"0,1381;0.019613,2.87943,-1.66276/0.0197647,2.87981,-1.6622/0.0194614,2.87904,-1.66332;1,7,1,0;40.102224961418;2,1,1;2,0,0;3,2,0/4,1,1/4,3,2;
"
2647,1381,"0,1381;-0.247591,3.32203,2.58972/-0.247591,3.32203,2.58972/-0.247591,3.32203,2.58972;1,38,1,0;40.353282052695;0,1,0;0,1,0;3,1,1;
"
2648,1381,"0,1381;-0.249493,3.32759,2.63146/-0.249493,3.32759,2.63146/-0.249493,3.32759,2.63146;1,38,1,0;40.353363627179;1,0,1;0,1,0;2,1,2;
"
2649,1384,"2,1384;1.44392,1.1492,-1.74717/1.44419,1.14949,-1.74706/1.44365,1.14891,-1.74728;1,11,1,0;40.105513199031;2,1,1;0,2,0;2,1,1/2,3,2/2,4,0;
"
2650,1384,"0,1384;2.04835,1.11633,-1.80759/2.04835,1.11633,-1.80759/2.04835,1.11633,-1.80759;1,11,1,0;40.0995149407451;1,0,1;1,0,0;1,1,2/2,1,0;
"
2651,1385,"2,1385;0.0833043,-1.22499,3.12721/0.0833128,-1.22492,3.12737/0.0832959,-1.22506,3.12705;1,41,1,0;40.090270535271;2,1,1;1,1,0;1,1,1/2,1,2;
"
2652,1385,"0,1385;0.0914335,-1.21186,3.12824/0.0914335,-1.21186,3.12824/0.0914335,-1.21186,3.12824;1,41,1,0;40.0902674060074;1,0,1;0,1,0;3,1,2;
"
2653,1385,"0,1385;-0.824339,-0.377151,3.22472/-0.824339,-0.377151,3.22472/-0.824339,-0.377151,3.22472;1,41,1,0;40.429884300693;1,0,1;1,0,0;1,1,2/2,1,0/2,5,0/3,10,0;
"
2654,1386,"2,1386;1.71158,-0.264558,1.60303/1.71158,-0.264558,1.60303/1.71158,-0.264558,1.60303;1,27,1,0;40.673030658814;1,0,1;1,0,0;4,1,2;
"
2655,1386,"0,1386;1.71076,-0.265065,1.59702/1.71076,-0.265065,1.59702/1.71076,-0.265065,1.59702;1,27,1,0;40.673031975631;1,0,1;1,0,0;4,1,2;
"
2656,1386,"0,1386;-0.403419,0.823371,4.10318/-0.403419,0.823371,4.10318/-0.403419,0.823371,4.10318;1,46,1,0;40.591061559814;1,0,1;0,1,0;2,1,2;
"
2657,1387,"2,1387;0.352955,-1.38508,-2.88517/0.352955,-1.38508,-2.88517/0.352955,-1.38508,-2.88517;1,3,1,0;40.345958244176;1,0,1;0,1,0;3,1,2;
"
2658,1388,"2,1388;-1.0513,2.49284,-2.66007/-1.0513,2.49284,-2.66007/-1.0513,2.49284,-2.66007;1,6,1,0;40.0857389132142;1,0,1;0,1,0;3,1,2;
"
2659,1388,"0,1388;-1.05158,2.49188,-2.64935/-1.05158,2.49188,-2.64935/-1.05158,2.49188,-2.64935;1,6,1,0;40.0857476761932;0,1,0;0,1,0;2,1,1/4,2,0;
"
2660,1388,"0,1388;-1.03147,2.28497,-1.72688/-1.03147,2.28497,-1.72688/-1.03147,2.28497,-1.72688;1,6,1,0;40.623294037155;0,1,0;0,1,0;3,1,1;
"
2661,1388,"0,1388;0.0707185,0.786741,3.61622/0.0707185,0.786741,3.61622/0.0707185,0.786741,3.61622;1,45,1,0;40.0243691383527;1,0,1;0,1,0;2,1,2;
"
2662,1388,"0,1388;0.365986,0.539936,4.50847/0.365986,0.539936,4.50847/0.365986,0.539936,4.50847;1,46,1,0;40.966290143377;1,0,1;1,0,0;1,1,2;
"
2663,1391,"2,1391;-1.23472,-2.3019,-2.39675/-1.23472,-2.3019,-2.39675/-1.23472,-2.3019,-2.39675;1,5,1,0;40.532395973931;1,0,1;1,0,0;1,1,2;
"
2664,1391,"0,1391;-0.968815,-1.46052,-1.33402/-0.968815,-1.46052,-1.33402/-0.968815,-1.46052,-1.33402;1,6,1,0;40.889282244381;1,0,1;1,0,0;3,2,0/3,3,0/4,1,2;
"
2665,1391,"0,1391;-0.784497,-0.452603,0.0176834/-0.78427,-0.451519,0.01824/-0.784724,-0.453688,0.0171268;1,16,1,0;40.772833870441;2,1,2;2,1,0;3,1,2/3,9,0/3,10,0/4,3,1/4,10,2;
"
2666,1394,"2,1394;0.624101,1.11771,-2.07276/0.624101,1.11771,-2.07276/0.624101,1.11771,-2.07276;1,4,1,0;40.682200679409;1,0,1;1,0,0;4,1,2;
"
2667,1394,"0,1394;0.624709,1.11793,-2.07546/0.624709,1.11793,-2.07546/0.624709,1.11793,-2.07546;1,4,1,0;40.682200751943;1,0,1;1,0,0;1,1,2;
"
2668,1396,"2,1396;-2.06527,-1.13607,-1.6407/-2.06527,-1.13607,-1.6407/-2.06527,-1.13607,-1.6407;1,6,1,0;40.851718651521;1,0,1;0,1,0;2,1,2;
"
2669,1396,"0,1396;-2.06302,-1.13871,-1.6396/-2.06302,-1.13871,-1.6396/-2.06302,-1.13871,-1.6396;1,6,1,0;40.851719273947;1,0,1;1,0,0;4,1,2;
"
2670,1396,"0,1396;-2.09441,-1.17181,-1.45129/-2.09441,-1.17181,-1.45129/-2.09441,-1.17181,-1.45129;1,6,1,0;40.925833355388;1,0,1;1,0,0;1,1,2/2,1,0;
"
2671,1398,"2,1398;-2.63953,-0.788765,-2.31764/-2.63927,-0.788406,-2.31698/-2.6398,-0.789123,-2.3183;1,5,1,0;40.42790355528;2,2,1;2,1,0;1,1,2/1,3,1/2,6,0/3,7,1/3,8,0;
"
2672,1399,"2,1399;0.743277,-3.84192,-1.86878/0.743277,-3.84192,-1.86878/0.743277,-3.84192,-1.86878;1,5,1,0;40.646286001484;1,0,1;0,1,0;3,1,2;
"
2673,1399,"0,1399;0.904088,-3.11799,-0.414492/0.904088,-3.11799,-0.414492/0.904088,-3.11799,-0.414492;1,9,1,0;40.885273299119;0,1,0;0,1,0;2,1,1;
"
2674,1399,"0,1399;0.912239,-3.0959,-0.372087/0.912239,-3.0959,-0.372087/0.912239,-3.0959,-0.372087;1,9,1,0;40.885306480845;1,0,1;1,0,0;1,1,2;
"
2675,1399,"0,1399;0.949908,-2.95942,-0.145909/0.949908,-2.95942,-0.145909/0.949908,-2.95942,-0.145909;1,15,1,0;40.381069560081;1,0,1;1,0,0;4,1,2;
"
2676,1399,"0,1399;2.27481,-0.898366,3.40952/2.27481,-0.898366,3.40952/2.27481,-0.898366,3.40952;1,44,1,0;40.136089089101;1,0,1;0,1,0;2,1,2;
"
2677,1401,"2,1401;1.49483,3.22496,0.43236/1.49483,3.22496,0.43236/1.49483,3.22496,0.43236;1,20,1,0;40.542296216914;1,0,1;0,1,0;2,1,2;
"
2678,1401,"0,1401;1.50019,3.21982,0.431543/1.50019,3.21982,0.431543/1.50019,3.21982,0.431543;1,20,1,0;40.542294821288;1,0,1;1,0,0;4,1,2;
"
2679,1401,"0,1401;-3.10869,1.07617,2.97614/-3.10869,1.07617,2.97614/-3.10869,1.07617,2.97614;1,39,1,0;40.365083168317;1,0,1;1,0,0;4,1,2;
"
2680,1401,"0,1401;-2.89038,1.15592,2.89948/-2.89038,1.15592,2.89948/-2.89038,1.15592,2.89948;1,39,1,0;40.369840389753;1,0,1;1,0,0;2,2,0/3,3,0/4,1,2;
"
2681,1402,"2,1402;-3.40809,0.739291,-1.31097/-3.40809,0.739291,-1.31097/-3.40809,0.739291,-1.31097;1,10,1,0;40.0201296882637;1,0,1;1,0,0;2,4,0/4,1,2;
"
2682,1402,"0,1402;-1.46767,1.18849,-0.709285/-1.46767,1.18849,-0.709285/-1.46767,1.18849,-0.709285;1,16,1,0;40.112511405158;1,0,1;1,0,0;1,1,2;
"
2683,1402,"0,1402;-1.46803,1.19053,-0.714456/-1.46803,1.19053,-0.714456/-1.46803,1.19053,-0.714456;1,16,1,0;40.112511545797;0,1,0;1,0,0;2,3,0/3,6,0/4,1,1;
"
2684,1402,"0,1402;4.05291,1.61871,0.498384/4.05291,1.61871,0.498384/4.05291,1.61871,0.498384;1,20,1,0;40.405266246388;0,1,0;1,0,0;1,1,1/2,3,0;
"
2685,1404,"2,1404;3.57803,-2.44449,0.436232/3.57803,-2.44449,0.436232/3.57803,-2.44449,0.436232;1,19,1,0;40.338169162885;1,0,1;1,0,0;1,1,2;
"
2686,1404,"0,1404;1.73015,-2.41424,2.52469/1.73015,-2.41424,2.52469/1.73015,-2.41424,2.52469;1,34,1,0;40.250205540962;1,0,1;1,0,0;1,1,2;
"
2687,1407,"2,1407;-3.199,-2.71593,-1.12396/-3.19872,-2.71579,-1.12357/-3.19929,-2.71608,-1.12435;1,9,1,0;40.358398626232;2,1,2;1,2,0;1,2,2/2,1,1/2,4,2/3,6,0/3,7,0;
"
2688,1407,"0,1407;-2.58053,-1.80747,-1.07503/-2.58053,-1.80747,-1.07503/-2.58053,-1.80747,-1.07503;1,9,1,0;40.41118740511;0,1,0;0,1,0;2,1,1;
"
2689,1407,"0,1407;-1.28166,-0.206554,-0.766845/-1.28166,-0.206554,-0.766845/-1.28166,-0.206554,-0.766845;1,10,1,0;40.377814482956;1,0,1;0,1,0;3,1,2;
"
2690,1407,"0,1407;0.0466223,1.5963,-0.152773/0.0466223,1.5963,-0.152773/0.0466223,1.5963,-0.152773;1,13,1,0;40.812910710131;1,0,1;1,0,0;1,1,2;
"
2691,1407,"0,1407;0.946688,3.10496,0.41831/0.946688,3.10496,0.41831/0.946688,3.10496,0.41831;1,26,1,0;40.0151480433758;0,1,0;1,0,0;4,1,1;
"
2692,1408,"2,1408;3.97353,-1.28925,0.747572/3.97353,-1.28925,0.747572/3.97353,-1.28925,0.747572;1,19,1,0;40.805228600643;1,0,1;1,0,0;3,8,0/4,1,2;
"
2693,1409,"2,1409;-2.38358,1.47904,1.3901/-2.38358,1.47904,1.3901/-2.38358,1.47904,1.3901;1,24,1,0;40.528469263182;0,1,0;1,0,0;1,1,1/2,2,0/2,3,0/2,4,0/3,4,0;
"
2694,1409,"0,1409;-1.95128,0.874924,1.64705/-1.95128,0.874924,1.64705/-1.95128,0.874924,1.64705;1,24,1,0;40.851223442541;1,0,1;1,0,0;4,1,2;
"
2695,1410,"2,1410;0.74334,-3.69311,-1.85114/0.74334,-3.69311,-1.85114/0.74334,-3.69311,-1.85114;1,8,1,0;40.382190357555;1,0,1;1,0,0;4,1,2;
"
2696,1410,"0,1410;0.827542,-0.573471,1.71811/0.827542,-0.573471,1.71811/0.827542,-0.573471,1.71811;1,27,1,0;40.751100159123;1,0,1;1,0,0;1,1,2;
"
2697,1411,"2,1411;-0.835111,1.76723,-3.02936/-0.835111,1.76723,-3.02936/-0.835111,1.76723,-3.02936;1,2,1,0;40.70379647121;1,0,1;1,0,0;1,1,2;
"
2698,1411,"0,1411;-1.79804,-0.269672,-2.2996/-1.79804,-0.269672,-2.2996/-1.79804,-0.269672,-2.2996;1,5,1,0;40.395743505446;1,0,1;0,1,0;2,1,2;
"
2699,1413,"2,1413;3.53787,1.59729,0.968456/3.53787,1.59729,0.968456/3.53787,1.59729,0.968456;1,26,1,0;40.281110008144;1,0,1;1,0,0;4,1,2;
"
2700,1413,"0,1413;2.92117,-1.41979,1.70503/2.92117,-1.41979,1.70503/2.92117,-1.41979,1.70503;1,27,1,0;40.940712711059;0,1,0;0,1,0;2,1,1;
"
2701,1414,"2,1414;-0.870431,2.04229,0.00414676/-0.869932,2.04265,0.00431814/-0.870929,2.04193,0.00397538;1,17,1,0;40.603752472458;2,1,1;1,1,0;1,5,2/2,3,0/3,1,1;
"
2702,1416,"2,1416;-0.859975,-1.37785,3.0993/-0.859975,-1.37785,3.0993/-0.859975,-1.37785,3.0993;1,40,1,0;40.413755759862;0,1,0;0,1,0;2,1,1;
"
2703,1416,"0,1416;-0.533118,-2.27996,3.34535/-0.533118,-2.27996,3.34535/-0.533118,-2.27996,3.34535;1,40,1,0;40.750874556027;1,0,1;0,1,0;2,1,2;
"
2704,1416,"0,1416;-0.514037,-2.33166,3.35837/-0.514037,-2.33166,3.35837/-0.514037,-2.33166,3.35837;1,40,1,0;40.750779050762;0,1,0;1,0,0;4,1,1;
"
2705,1417,"2,1417;-0.421417,0.756024,-3.88185/-0.421417,0.756024,-3.88185/-0.421417,0.756024,-3.88185;1,1,1,0;40.541622422309;1,0,1;1,0,0;4,1,2;
"
2706,1417,"0,1417;1.60532,0.381896,-2.05646/1.6054,0.382417,-2.05635/1.60524,0.381374,-2.05658;1,4,1,0;40.63304209029;0,2,0;1,1,0;1,1,1/2,1,0/2,2,1/2,3,0/2,8,0;
"
2707,1417,"0,1417;1.60275,0.381275,-2.05583/1.60275,0.381275,-2.05583/1.60275,0.381275,-2.05583;1,4,1,0;40.633041590606;1,0,1;0,1,0;2,1,2/2,5,0;
"
2708,1417,"0,1417;1.60314,0.383422,-2.05932/1.60314,0.383422,-2.05932/1.60314,0.383422,-2.05932;1,4,1,0;40.633041655081;1,0,1;0,1,0;3,1,2;
"
2709,1418,"2,1418;2.68216,0.0585231,2.29614/2.68216,0.0585231,2.29614/2.68216,0.0585231,2.29614;1,28,1,0;40.934631153126;0,1,0;0,1,0;3,1,1;
"
2710,1418,"0,1418;2.67769,0.0666074,2.28304/2.67769,0.0666074,2.28304/2.67769,0.0666074,2.28304;1,28,1,0;40.934616161672;1,0,1;1,0,0;1,1,2;
"
2711,1419,"2,1419;-1.44825,-0.519298,-2.66201/-1.44825,-0.519298,-2.66201/-1.44825,-0.519298,-2.66201;1,2,1,0;40.959132417436;0,1,0;0,1,0;3,1,1;
"
2712,1419,"0,1419;2.35712,0.723214,-0.848107/2.35712,0.723214,-0.848107/2.35712,0.723214,-0.848107;1,12,1,0;40.380316277814;1,0,1;0,1,0;2,1,2;
"
2713,1420,"2,1420;1.10879,2.68538,-2.43159/1.10879,2.68538,-2.43159/1.10879,2.68538,-2.43159;1,4,1,0;40.291335235355;0,1,0;0,1,0;2,5,0/3,1,1/3,5,0;
"
2714,1420,"0,1420;1.37771,2.28784,-1.96327/1.37771,2.28784,-1.96327/1.37771,2.28784,-1.96327;1,4,1,0;40.792880728732;0,1,0;0,1,0;2,1,1/3,10,0;
"
2715,1421,"2,1421;2.294,0.736486,-2.53047/2.294,0.736486,-2.53047/2.294,0.736486,-2.53047;1,3,1,0;40.688637358608;1,0,1;1,0,0;2,1,0/3,3,0/4,1,2;
"
2716,1421,"0,1421;1.56652,2.60144,-2.9269/1.56652,2.60144,-2.9269/1.56652,2.60144,-2.9269;1,4,1,0;40.0412586346547;1,0,1;1,0,0;4,1,2;
"
2717,1421,"0,1421;2.5075,0.184716,-2.38727/2.5075,0.184716,-2.38727/2.5075,0.184716,-2.38727;1,4,1,0;40.487324000532;1,0,1;1,0,0;4,1,2;
"
2718,1422,"2,1422;0.464224,-1.94627,-1.78496/0.464224,-1.94627,-1.78496/0.464224,-1.94627,-1.78496;1,8,1,0;40.230893318647;1,0,1;1,0,0;1,1,2;
"
2719,1423,"2,1423;-2.15592,-1.22516,-3.8768/-2.15592,-1.22516,-3.8768/-2.15592,-1.22516,-3.8768;1,1,1,0;40.381165581323;1,0,1;1,0,0;1,2,0/3,7,0/4,1,2/4,5,0/4,7,0;
"
2720,1423,"0,1423;-0.554111,-0.759945,-3.80881/-0.554111,-0.759945,-3.80881/-0.554111,-0.759945,-3.80881;1,1,1,0;40.418434641283;1,0,1;1,0,0;1,7,0/2,5,0/3,2,0/4,1,2;
"
2721,1423,"0,1423;1.06621,-0.48102,-3.79733/1.06621,-0.48102,-3.79733/1.06621,-0.48102,-3.79733;1,1,1,0;40.449400446636;1,0,1;1,0,0;4,1,2;
"
2722,1425,"2,1425;0.674419,0.661286,0.133625/0.674557,0.661445,0.134075/0.67428,0.661128,0.133174;1,16,1,0;40.589034070818;2,1,1;1,1,0;1,1,1/2,4,2;
