,PartNumber,Info
"
11,7,"2,7;-0.517187,0.436162,-1.92041/-0.517156,0.436432,-1.92021/-0.517218,0.435892,-1.92061;1,4,1,0;40.62155782831;0,2,0;0,2,1;2,1,1/2,9,0/3,4,1;
"
12,7,"0,7;-0.517827,0.435511,-1.92256/-0.517827,0.435511,-1.92256/-0.517827,0.435511,-1.92256;1,4,1,0;40.621557767865;0,1,0;0,1,0;3,1,1;
"
13,7,"0,7;-0.50948,0.439435,-1.91428/-0.50948,0.439435,-1.91428/-0.50948,0.439435,-1.91428;1,4,1,0;40.621558859915;0,1,0;0,1,0;2,1,1;
"
14,7,"0,7;-0.663188,0.40675,-2.02806/-0.663188,0.40675,-2.02806/-0.663188,0.40675,-2.02806;1,4,1,0;40.620032330339;1,0,1;1,0,0;1,1,2;
"
15,9,"2,9;-0.440476,1.7925,-0.228191/-0.440476,1.7925,-0.228191/-0.440476,1.7925,-0.228191;1,13,1,0;40.818670112256;1,0,1;0,1,0;2,1,2;
"
16,9,"0,9;2.13048,-3.27711,2.35248/2.13048,-3.27711,2.35248/2.13048,-3.27711,2.35248;1,33,1,0;40.750058647588;1,0,1;1,0,0;4,1,2;
"
17,10,"2,10;0.515058,1.19788,1.32951/0.515167,1.19803,1.32957/0.514948,1.19772,1.32945;1,26,1,0;40.791067892504;0,2,0;1,1,0;3,1,1/3,2,0/4,2,1;
"
18,10,"0,10;1.12268,-0.127272,2.83878/1.12268,-0.127272,2.83878/1.12268,-0.127272,2.83878;1,37,1,0;40.811719401532;1,0,1;1,0,0;4,1,2;
"
19,11,"2,11;-1.11253,1.26214,-1.51201/-1.11253,1.26214,-1.51201/-1.11253,1.26214,-1.51201;1,7,1,0;40.497152879837;1,0,1;1,0,0;4,1,2;
"
20,12,"2,12;-0.195203,-1.64802,-0.85678/-0.195203,-1.64802,-0.85678/-0.195203,-1.64802,-0.85678;1,9,1,0;40.455171688532;0,1,0;0,1,0;3,1,1;
"
21,12,"0,12;0.210179,-1.80288,3.22094/0.210205,-1.80276,3.22095/0.210153,-1.803,3.22093;1,40,1,0;40.528434244853;2,1,1;1,1,0;3,1,2/4,2,1;
"
22,13,"2,13;0.794745,-3.29494,-0.836388/0.794745,-3.29494,-0.836388/0.794745,-3.29494,-0.836388;1,9,1,0;40.664437905783;0,1,0;1,0,0;1,1,1;
"
23,13,"0,13;1.73542,-2.33475,1.36546/1.73542,-2.33475,1.36546/1.73542,-2.33475,1.36546;1,22,1,0;40.443859443484;0,1,0;0,1,0;2,1,1;
"
24,13,"0,13;2.358,-1.80418,2.539/2.358,-1.80418,2.539/2.358,-1.80418,2.539;1,34,1,0;40.42479739017;0,1,0;1,0,0;4,1,1;
"
25,15,"2,15;-0.884237,-0.552905,-2.67834/-0.884237,-0.552905,-2.67834/-0.884237,-0.552905,-2.67834;1,2,1,0;40.95524987422;1,0,1;0,1,0;2,1,2/3,3,0;
"
26,15,"0,15;-2.95825,0.405278,-2.08453/-2.95825,0.405278,-2.08453/-2.95825,0.405278,-2.08453;1,6,1,0;40.375698426094;1,0,1;0,1,0;3,1,2;
"
27,15,"0,15;-4.1936,1.10914,-1.55942/-4.1936,1.10914,-1.55942/-4.1936,1.10914,-1.55942;1,6,1,0;40.685793358368;0,1,0;0,1,0;3,1,1;
"
28,17,"2,17;-1.29882,1.94505,-3.58568/-1.29882,1.94505,-3.58568/-1.29882,1.94505,-3.58568;1,2,1,0;40.0918061238051;0,1,0;0,1,0;3,1,1/3,2,0;
"
29,17,"0,17;-2.06208,-2.88154,-1.19374/-2.06208,-2.88154,-1.19374/-2.06208,-2.88154,-1.19374;1,9,1,0;40.333615764591;1,0,1;1,0,0;1,1,2;
"
30,18,"2,18;-2.03479,-2.53987,-3.30995/-2.03479,-2.53987,-3.30995/-2.03479,-2.53987,-3.30995;1,1,1,0;40.995917953732;1,0,1;0,1,0;2,1,2;
"
31,18,"0,18;0.0563164,-1.78214,-2.03328/0.0563164,-1.78214,-2.03328/0.0563164,-1.78214,-2.03328;1,5,1,0;40.84685617344;1,0,1;0,1,0;1,2,0/2,1,2/2,2,0/3,6,0;
"
32,18,"0,18;3.91856,0.0905799,0.393867/3.91856,0.0905799,0.393867/3.91856,0.0905799,0.393867;1,19,1,0;40.62480145955;0,1,0;1,0,0;1,1,1;
"
33,19,"2,19;-0.45955,3.61071,-0.253825/-0.45955,3.61071,-0.253825/-0.45955,3.61071,-0.253825;1,17,1,0;40.255736053107;0,1,0;0,1,0;2,1,1;
"
34,19,"0,19;-0.46866,3.61391,-0.247017/-0.46866,3.61391,-0.247017/-0.46866,3.61391,-0.247017;1,17,1,0;40.255746438126;1,0,1;1,0,0;4,1,2;
"
35,20,"2,20;-3.6205,1.76804,-1.61164/-3.6205,1.76804,-1.61164/-3.6205,1.76804,-1.61164;1,6,1,0;40.645821931168;0,1,0;0,1,0;3,1,1;
"
36,20,"0,20;-3.61128,1.75096,-1.61056/-3.61128,1.75096,-1.61056/-3.61128,1.75096,-1.61056;1,6,1,0;40.645814417943;1,0,1;1,0,0;4,1,2;
"
37,21,"2,21;-1.22497,2.64721,2.86976/-1.22497,2.64721,2.86976/-1.22497,2.64721,2.86976;1,40,1,0;40.113908235109;1,0,1;1,0,0;4,1,2;
"
38,22,"2,22;-3.62862,0.0528271,2.53988/-3.62862,0.0528271,2.53988/-3.62862,0.0528271,2.53988;1,36,1,0;40.40065757981;1,0,1;1,0,0;1,1,2;
"
39,22,"0,22;-3.13823,0.241549,2.90333/-3.13823,0.241549,2.90333/-3.13823,0.241549,2.90333;1,37,1,0;40.925332803689;1,0,1;1,0,0;1,1,2;
"
40,22,"0,22;-1.56247,0.901592,3.9375/-1.56247,0.901592,3.9375/-1.56247,0.901592,3.9375;1,46,1,0;40.31899971939;0,1,0;0,1,0;2,1,1/4,3,0;
"
41,22,"0,22;-1.56009,0.903714,3.93644/-1.56009,0.903714,3.93644/-1.56009,0.903714,3.93644;1,46,1,0;40.318998619701;0,1,0;1,0,0;3,1,0/4,1,1;
"
42,24,"2,24;-0.256316,-3.55722,-1.33777/-0.256316,-3.55722,-1.33777/-0.256316,-3.55722,-1.33777;1,8,1,0;40.473713331513;1,0,1;0,1,0;2,1,2;
"
43,24,"0,24;2.62732,-2.87374,-1.80987/2.62732,-2.87374,-1.80987/2.62732,-2.87374,-1.80987;1,8,1,0;40.319826346595;1,0,1;1,0,0;4,1,2;
"
44,24,"0,24;-1.37731,-3.84952,-1.15549/-1.37731,-3.84952,-1.15549/-1.37731,-3.84952,-1.15549;1,9,1,0;40.284428178893;1,0,1;1,0,0;4,1,2;
"
45,25,"2,25;0.126738,3.80927,0.391689/0.126771,3.80933,0.391897/0.126706,3.80921,0.391482;1,25,1,0;40.260767631049;2,1,1;1,1,0;1,3,1/3,1,2;
"
46,25,"0,25;0.53359,3.76645,0.472967/0.53359,3.76645,0.472967/0.53359,3.76645,0.472967;1,25,1,0;40.262822382238;0,1,0;0,1,0;2,1,1/3,1,0/4,1,0;
"
47,26,"2,26;3.32306,1.90151,1.96811/3.32306,1.90151,1.96811/3.32306,1.90151,1.96811;1,28,1,0;40.536170383221;1,0,1;1,0,0;1,1,2;
"
48,28,"2,28;1.36752,0.49068,-1.22579/1.36752,0.49068,-1.22579/1.36752,0.49068,-1.22579;1,11,1,0;40.776802971213;1,0,1;1,0,0;1,1,2;
"
49,28,"0,28;1.36117,0.494535,-1.22721/1.36117,0.494535,-1.22721/1.36117,0.494535,-1.22721;1,11,1,0;40.77681375107;1,0,1;1,0,0;4,1,2;
"
50,29,"2,29;0.56848,0.899576,3.51964/0.56848,0.899576,3.51964/0.56848,0.899576,3.51964;1,45,1,0;40.0354739687741;1,0,1;0,1,0;2,1,2;
"
51,32,"2,32;-1.88543,-3.73358,0.502843/-1.88543,-3.73358,0.502843/-1.88543,-3.73358,0.502843;1,18,1,0;40.168565828054;0,1,0;0,1,0;2,1,0/3,1,1/3,2,0;
"
52,32,"0,32;-2.39434,-2.58034,0.55193/-2.39372,-2.58022,0.55293/-2.39495,-2.58046,0.550931;1,18,1,0;40.350993523486;0,2,0;2,0,0;1,1,1/4,4,1;
"
53,32,"0,32;-1.8896,-3.7322,0.507181/-1.8896,-3.7322,0.507181/-1.8896,-3.7322,0.507181;1,18,1,0;40.168578905228;1,0,1;1,0,0;1,1,2;
"
54,32,"0,32;-2.39396,-2.58168,0.551242/-2.39396,-2.58168,0.551242/-2.39396,-2.58168,0.551242;1,18,1,0;40.350993621129;1,0,1;1,0,0;1,1,2;
"
55,32,"0,32;-2.92174,-1.53654,0.665901/-2.92174,-1.53654,0.665901/-2.92174,-1.53654,0.665901;1,21,1,0;40.293877676789;1,0,1;1,0,0;1,1,2;
"
56,36,"2,36;-0.858114,2.33411,-1.33844/-0.858114,2.33411,-1.33844/-0.858114,2.33411,-1.33844;1,7,1,0;40.389125729586;0,1,0;0,1,0;2,1,1;
"
57,37,"2,37;2.82838,1.77451,1.69813/2.82838,1.77451,1.69813/2.82838,1.77451,1.69813;1,28,1,0;40.239911524635;1,0,1;1,0,0;1,1,2;
"
58,37,"0,37;2.56184,1.95567,1.68778/2.56184,1.95567,1.68778/2.56184,1.95567,1.68778;1,28,1,0;40.27988374256;0,1,0;1,0,0;1,1,1;
"
59,37,"0,37;0.0985661,3.62422,1.48523/0.0985661,3.62422,1.48523/0.0985661,3.62422,1.48523;1,31,1,0;40.0403786346592;1,0,1;1,0,0;1,1,2;
"
60,39,"2,39;-3.57856,1.34287,-2.07754/-3.57856,1.34287,-2.07754/-3.57856,1.34287,-2.07754;1,6,1,0;40.427674899358;1,0,1;1,0,0;1,1,2;
"
61,39,"0,39;-3.58594,1.32019,-2.05946/-3.58594,1.32019,-2.05946/-3.58594,1.32019,-2.05946;1,6,1,0;40.427679055402;1,0,1;1,0,0;4,1,2;
"
62,40,"2,40;-2.37895,1.01423,0.134814/-2.37808,1.01431,0.13582/-2.37981,1.01416,0.133807;1,14,1,0;40.78759403971;2,1,1;0,2,1;2,1,2/3,8,1;
"
63,40,"0,40;-2.3726,1.01663,0.130468/-2.3726,1.01663,0.130468/-2.3726,1.01663,0.130468;1,14,1,0;40.787592882563;1,0,1;1,0,0;1,1,2;
"
64,41,"2,41;-1.88888,2.61702,-0.390261/-1.88888,2.61702,-0.390261/-1.88888,2.61702,-0.390261;1,14,1,0;40.216121262816;1,0,1;0,1,0;2,1,2;
"
65,41,"0,41;-1.72067,2.28458,-0.424567/-1.72067,2.28458,-0.424567/-1.72067,2.28458,-0.424567;1,14,1,0;40.250223163122;1,0,1;1,0,0;4,1,2;
"
66,41,"0,41;2.65227,-2.74912,-0.546063/2.65227,-2.74912,-0.546063/2.65227,-2.74912,-0.546063;1,15,1,0;40.13415394218;0,1,0;0,1,0;3,1,1;
"
67,42,"2,42;0.538785,0.70525,-2.98586/0.538785,0.70525,-2.98586/0.538785,0.70525,-2.98586;1,2,1,0;40.616911917103;1,0,1;0,1,0;2,1,2;
"
68,42,"0,42;0.576411,0.712509,-2.97661/0.576411,0.712509,-2.97661/0.576411,0.712509,-2.97661;1,2,1,0;40.616971302475;1,0,1;1,0,0;1,1,2;
"
69,44,"2,44;-1.42487,2.76691,1.15409/-1.42487,2.76691,1.15409/-1.42487,2.76691,1.15409;1,25,1,0;40.912424876773;1,0,1;0,1,0;3,1,2/3,2,0;
"
70,45,"2,45;2.87809,-1.77529,-0.699326/2.87809,-1.77529,-0.699326/2.87809,-1.77529,-0.699326;1,11,1,0;40.960384041005;0,1,0;0,1,0;3,1,1;
"
71,45,"0,45;2.87684,-1.77521,-0.698796/2.87684,-1.77521,-0.698796/2.87684,-1.77521,-0.698796;1,11,1,0;40.960384721898;0,1,0;0,1,0;2,1,1;
"
72,46,"2,46;-3.58095,0.644582,2.50184/-3.5808,0.644795,2.50207/-3.5811,0.644369,2.5016;1,37,1,0;40.676539107992;0,2,0;1,1,0;3,3,1/4,1,1;
"
73,46,"0,46;-3.58077,0.64276,2.5045/-3.58074,0.643142,2.5045/-3.5808,0.642379,2.50449;1,37,1,0;40.676540868373;0,2,0;1,1,0;1,3,1/2,1,1/2,2,0;
"
74,46,"0,46;-3.57709,0.645193,2.50457/-3.57709,0.645193,2.50457/-3.57709,0.645193,2.50457;1,37,1,0;40.676512503291;1,0,1;1,0,0;4,1,2;
"
75,46,"0,46;-3.57581,0.630638,2.4963/-3.57581,0.630638,2.4963/-3.57581,0.630638,2.4963;1,37,1,0;40.676521106192;1,0,1;1,0,0;4,1,2;
"
76,47,"2,47;-0.0693367,-0.82261,-1.38216/-0.0693367,-0.82261,-1.38216/-0.0693367,-0.82261,-1.38216;1,11,1,0;40.49691818523;1,0,1;0,1,0;3,1,2;
"
77,47,"0,47;-1.6035,2.09783,0.14353/-1.6035,2.09783,0.14353/-1.6035,2.09783,0.14353;1,14,1,0;40.698459874708;0,1,0;1,0,0;1,1,1;
"
78,47,"0,47;-2.01616,2.96992,0.64508/-2.01521,2.97109,0.645436/-2.01711,2.96875,0.644724;1,24,1,0;40.0972908842608;2,2,1;2,1,0;3,1,1/3,8,0/4,2,2/4,10,1;
"
79,47,"0,47;-2.01424,2.96678,0.645852/-2.01415,2.9669,0.646169/-2.01432,2.96665,0.645535;1,24,1,0;40.0972917340995;0,2,0;1,1,0;1,1,1/1,4,0/2,1,1/2,2,0/2,4,0/2,7,0/3,2,0/3,4,0/3,10,0/4,2,0/4,3,0;
"
80,47,"0,47;-2.02061,2.97203,0.64438/-2.01982,2.97212,0.644631/-2.02139,2.97194,0.644128;1,24,1,0;40.0973037722491;2,1,1;1,1,0;1,1,1/3,7,2;
"
81,47,"0,47;-2.02257,2.98029,0.637225/-2.02236,2.9803,0.637653/-2.02278,2.98028,0.636798;1,24,1,0;40.0973022942688;1,0,2;2,0,0;1,2,2/4,1,2;
"
82,47,"0,47;-2.01446,2.9689,0.644509/-2.01371,2.96904,0.645206/-2.01521,2.96875,0.643813;1,24,1,0;40.0972908177517;1,0,1;1,0,0;2,4,0/2,5,0/3,10,1/4,1,2;
"
83,47,"0,47;-2.02016,2.96907,0.648537/-2.02016,2.96907,0.648537/-2.02016,2.96907,0.648537;1,24,1,0;40.0973047107666;1,0,1;1,0,0;1,1,2;
"
84,48,"2,48;-0.516248,1.99176,-3.45639/-0.516237,1.99229,-3.45632/-0.51626,1.99123,-3.45647;1,2,1,0;40.0966646454914;0,2,0;1,1,0;1,1,1/2,10,0/3,6,1/3,7,0;
"
85,51,"2,51;-1.78936,3.26312,1.15636/-1.78936,3.26312,1.15636/-1.78936,3.26312,1.15636;1,25,1,0;40.986865492264;1,0,1;1,0,0;1,1,2;
"
86,51,"0,51;-1.54134,0.6483,2.25768/-1.54134,0.6483,2.25768/-1.54134,0.6483,2.25768;1,31,1,0;40.827845003459;1,0,1;1,0,0;4,1,2;
"
87,51,"0,51;-1.52037,0.419327,2.34601/-1.52037,0.419327,2.34601/-1.52037,0.419327,2.34601;1,31,1,0;40.832378661097;1,0,1;1,0,0;1,1,2;
"
88,51,"0,51;-1.43005,-1.51037,3.11215/-1.43005,-1.51037,3.11215/-1.43005,-1.51037,3.11215;1,40,1,0;40.427938268113;1,0,1;1,0,0;3,1,0/4,1,2;
"
89,54,"2,54;1.06829,-0.832094,-3.61065/1.06829,-0.832094,-3.61065/1.06829,-0.832094,-3.61065;1,1,1,0;40.819980697974;0,1,0;0,1,0;2,1,1;
"
90,54,"0,54;1.05689,-0.829531,-3.60238/1.05689,-0.829531,-3.60238/1.05689,-0.829531,-3.60238;1,1,1,0;40.819988134;1,0,1;1,0,0;1,1,2;
"
91,55,"2,55;1.68663,2.57924,-3.01298/1.68663,2.57924,-3.01298/1.68663,2.57924,-3.01298;1,4,1,0;40.0422345450662;1,0,1;0,1,0;2,1,2;
"
92,55,"0,55;0.88508,2.55703,-2.58863/0.88508,2.55703,-2.58863/0.88508,2.55703,-2.58863;1,4,1,0;40.153403212482;1,0,1;1,0,0;1,1,2;
"
93,55,"0,55;-1.14413,2.55214,-1.11736/-1.14413,2.55214,-1.11736/-1.14413,2.55214,-1.11736;1,7,1,0;40.682526010426;1,0,1;0,1,0;3,1,2;
"
94,56,"2,56;3.33781,-2.68795,-0.460536/3.33781,-2.68795,-0.460536/3.33781,-2.68795,-0.460536;1,15,1,0;40.129902429975;1,0,1;0,1,0;3,1,2;
"
95,58,"2,58;-0.44812,3.76268,0.379697/-0.44812,3.76268,0.379697/-0.44812,3.76268,0.379697;1,25,1,0;40.251966508079;1,0,1;0,1,0;2,1,2;
"
96,58,"0,58;-2.06493,3.79881,1.06568/-2.06493,3.79881,1.06568/-2.06493,3.79881,1.06568;1,29,1,0;40.0233395092756;0,1,0;0,1,0;2,1,1;
"
97,59,"2,59;3.28328,-1.68276,-2.37181/3.28328,-1.68276,-2.37181/3.28328,-1.68276,-2.37181;1,3,1,0;40.875243994729;0,1,0;0,1,0;3,1,1;
"
98,59,"0,59;3.17224,-0.975371,-1.95029/3.17224,-0.975371,-1.95029/3.17224,-0.975371,-1.95029;1,8,1,0;40.109770178598;1,0,1;1,0,0;1,1,2;
"
99,59,"0,59;2.52149,2.83746,-0.438401/2.52149,2.83746,-0.438401/2.52149,2.83746,-0.438401;1,13,1,0;40.588390396667;1,0,1;0,1,0;2,1,2;
"
100,60,"2,60;1.25872,2.53409,-1.66886/1.25872,2.53409,-1.66886/1.25872,2.53409,-1.66886;1,7,1,0;40.0913509722525;1,0,1;1,0,0;1,1,2;
"
101,60,"0,60;1.92771,2.34993,-1.63173/1.92771,2.34993,-1.63173/1.92771,2.34993,-1.63173;1,11,1,0;40.17813562823;1,0,1;1,0,0;1,1,2;
"
102,60,"0,60;3.2806,1.93293,-1.45705/3.2806,1.93293,-1.45705/3.2806,1.93293,-1.45705;1,11,1,0;40.227410637042;1,0,1;1,0,0;1,1,2;
"
103,61,"2,61;-1.97798,-1.80811,-0.883747/-1.97795,-1.80791,-0.883724/-1.97801,-1.80832,-0.883769;1,9,1,0;40.468550596049;2,1,1;1,1,0;3,2,2/4,1,1;
"
104,61,"0,61;-2.02895,-1.67527,-0.952143/-2.02895,-1.67527,-0.952143/-2.02895,-1.67527,-0.952143;1,9,1,0;40.417123008664;1,0,1;1,0,0;1,1,2;
"
105,61,"0,61;-2.0281,-1.67601,-0.948837/-2.0281,-1.67601,-0.948837/-2.0281,-1.67601,-0.948837;1,9,1,0;40.417123657484;0,1,0;1,0,0;3,1,0/4,1,1;
"
106,62,"2,62;-0.289139,-3.216,1.96489/-0.289139,-3.216,1.96489/-0.289139,-3.216,1.96489;1,32,1,0;40.528468331813;1,0,1;1,0,0;4,1,2;
"
107,63,"2,63;-1.21986,-2.13764,-1.79746/-1.21986,-2.13764,-1.79746/-1.21986,-2.13764,-1.79746;1,9,1,0;40.0897854569205;1,0,1;1,0,0;4,1,2;
"
108,66,"2,66;0.592329,-0.0154877,-2.29932/0.592329,-0.0154877,-2.29932/0.592329,-0.0154877,-2.29932;1,3,1,0;40.760634791684;0,1,0;1,0,0;1,1,1/2,7,0/2,8,0/3,5,0/3,6,0;
"
109,66,"0,66;2.50009,0.811375,2.61529/2.50009,0.811375,2.61529/2.50009,0.811375,2.61529;1,35,1,0;40.0825417565176;1,0,1;1,0,0;4,1,2;
"
110,68,"2,68;-2.38231,1.6772,0.855558/-2.38231,1.6772,0.855558/-2.38231,1.6772,0.855558;1,24,1,0;40.183733082668;1,0,1;1,0,0;4,1,2;
"
111,68,"0,68;-2.19796,2.45138,1.73968/-2.19796,2.45138,1.73968/-2.19796,2.45138,1.73968;1,24,1,0;40.977978950604;1,0,1;1,0,0;1,1,2;
"
112,68,"0,68;-2.03126,3.06752,2.37592/-2.03126,3.06752,2.37592/-2.03126,3.06752,2.37592;1,37,1,0;40.278644262385;1,0,1;0,1,0;3,1,2;
"
113,69,"2,69;2.70365,1.82572,-2.64721/2.70365,1.82572,-2.64721/2.70365,1.82572,-2.64721;1,4,1,0;40.0785343351185;0,1,0;0,1,0;2,1,1;
"
114,69,"0,69;3.15077,2.36539,-0.768316/3.15077,2.36539,-0.768316/3.15077,2.36539,-0.768316;1,12,1,0;40.265582175242;0,1,0;0,1,0;2,1,1;
"
115,70,"2,70;-1.76664,0.331599,-1.84645/-1.76664,0.331599,-1.84645/-1.76664,0.331599,-1.84645;1,6,1,0;40.746774223903;1,0,1;1,0,0;4,1,2;
"
116,72,"2,72;3.11894,-1.05202,-2.43059/3.11913,-1.05168,-2.43045/3.11874,-1.05237,-2.43072;1,3,1,0;40.830891379248;2,1,1;1,1,0;1,1,1/3,4,2;
"
117,72,"0,72;3.09834,-0.300026,0.126241/3.09917,-0.299876,0.127109/3.09751,-0.300176,0.125373;1,19,1,0;40.187639678297;2,1,1;1,1,0;2,1,2/4,8,1;
"
118,72,"0,72;3.09626,-0.29673,0.127184/3.09626,-0.29673,0.127184/3.09626,-0.29673,0.127184;1,19,1,0;40.187640560507;1,0,1;1,0,0;4,1,2;
"
119,72,"0,72;3.11956,-0.177811,0.794873/3.11956,-0.177811,0.794873/3.11956,-0.177811,0.794873;1,20,1,0;40.945205706592;1,0,1;1,0,0;4,1,2;
"
120,73,"2,73;-4.19669,0.558056,-0.851495/-4.19622,0.558076,-0.851438/-4.19716,0.558036,-0.851552;1,10,1,0;40.306348474625;2,1,1;0,2,1;1,8,0/2,1,2/2,9,0/2,10,0/3,7,1;
"
121,73,"0,73;-3.99853,0.78758,-1.12922/-3.99853,0.78758,-1.12922/-3.99853,0.78758,-1.12922;1,10,1,0;40.257096228627;0,1,0;0,1,0;2,1,1;
"
122,73,"0,73;-4.00098,0.782641,-1.13345/-4.00098,0.782641,-1.13345/-4.00098,0.782641,-1.13345;1,10,1,0;40.25708692347;1,0,1;1,0,0;4,1,2;
"
123,75,"2,75;-2.97836,2.4066,1.52089/-2.97836,2.4066,1.52089/-2.97836,2.4066,1.52089;1,24,1,0;40.469860574727;1,0,1;0,1,0;2,1,2;
"
124,75,"0,75;-0.054154,1.64973,1.46028/-0.054154,1.64973,1.46028/-0.054154,1.64973,1.46028;1,26,1,0;40.660901050105;1,0,1;1,0,0;4,1,2;
"
125,75,"0,75;3.60325,0.52204,1.6715/3.60325,0.52204,1.6715/3.60325,0.52204,1.6715;1,27,1,0;40.572186045055;1,0,1;0,1,0;2,1,2;
"
126,76,"2,76;3.58345,-0.867965,-0.546674/3.58345,-0.867965,-0.546674/3.58345,-0.867965,-0.546674;1,12,1,0;40.745850704696;1,0,1;1,0,0;1,1,2;
"
127,76,"0,76;3.27889,-0.591529,-0.168133/3.27889,-0.591529,-0.168133/3.27889,-0.591529,-0.168133;1,19,1,0;40.0559757667265;1,0,1;0,1,0;3,1,2;
"
128,76,"0,76;0.646791,1.56151,2.88689/0.646791,1.56151,2.88689/0.646791,1.56151,2.88689;1,39,1,0;40.734403834669;1,0,1;0,1,0;3,1,2;
"
129,76,"0,76;0.439112,1.7151,3.11803/0.439112,1.7151,3.11803/0.439112,1.7151,3.11803;1,42,1,0;40.75261514647;0,1,0;0,1,0;2,1,1;
"
130,77,"2,77;2.11118,2.57606,-1.69989/2.11134,2.57615,-1.69942/2.11102,2.57598,-1.70037;1,11,1,0;40.186229613253;0,2,0;2,0,0;2,4,0/2,5,0/2,6,0/3,10,0/4,1,1/4,5,1;
"
131,78,"2,78;1.34238,3.44967,-0.885436/1.34238,3.44967,-0.885436/1.34238,3.44967,-0.885436;1,13,1,0;40.214917399424;1,0,1;0,1,0;2,1,2/2,3,0;
"
132,79,"2,79;0.615343,1.0516,-0.136518/0.615343,1.0516,-0.136518/0.615343,1.0516,-0.136518;1,13,1,0;40.900143898575;1,0,1;1,0,0;4,1,2;
"
133,81,"2,81;0.129684,-2.44858,1.55147/0.129684,-2.44858,1.55147/0.129684,-2.44858,1.55147;1,22,1,0;40.90489439817;0,1,0;1,0,0;1,1,1;
"
134,81,"0,81;0.692335,-1.98771,1.88192/0.692335,-1.98771,1.88192/0.692335,-1.98771,1.88192;1,32,1,0;40.215242292253;0,1,0;0,1,0;3,1,1;
"
135,81,"0,81;2.50836,-0.606633,2.90959/2.50836,-0.606633,2.90959/2.50836,-0.606633,2.90959;1,37,1,0;40.734864282347;0,1,0;1,0,0;4,1,1;
"
136,82,"2,82;-1.69694,1.66025,0.44076/-1.69694,1.66025,0.44076/-1.69694,1.66025,0.44076;1,17,1,0;40.952133553169;1,0,1;1,0,0;4,1,2;
"
137,82,"0,82;-1.38015,1.07539,2.29584/-1.38015,1.07539,2.29584/-1.38015,1.07539,2.29584;1,31,1,0;40.69074316911;0,1,0;1,0,0;2,1,0/2,5,0/2,6,0/2,8,0/3,2,0/4,1,1;
"
138,82,"0,82;-1.3771,1.07546,2.29654/-1.3771,1.07546,2.29654/-1.3771,1.07546,2.29654;1,31,1,0;40.690743290284;0,1,0;1,0,0;1,1,1;
"
139,82,"0,82;-1.37767,0.798842,3.20674/-1.37747,0.798846,3.20679/-1.37787,0.798838,3.20669;1,42,1,0;40.256849290492;2,1,1;1,1,0;2,2,2/4,1,1;
"
140,82,"0,82;-1.37985,0.802189,3.20313/-1.37985,0.802189,3.20313/-1.37985,0.802189,3.20313;1,42,1,0;40.256812886725;1,0,1;0,1,0;3,1,2;
"
141,82,"0,82;-1.37977,0.800413,3.20495/-1.37962,0.800797,3.20499/-1.37993,0.80003,3.2049;1,42,1,0;40.256848831533;2,1,1;2,0,0;1,1,2/1,2,1/2,3,0/3,10,0/4,5,0/4,7,0;
