,PartNumber,Info
"
2246,2710,"2,2710;0.0436492,-0.822637,0.531879/0.0436492,-0.822637,0.531879/0.0436492,-0.822637,0.531879;1,23,1,0;40.0450279190481;0,1,0;1,0,0;4,1,1;
"
2247,2713,"2,2713;-3.64347,-0.295647,-0.296322/-3.64347,-0.295647,-0.296322/-3.64347,-0.295647,-0.296322;1,10,1,0;40.743592034007;1,0,1;1,0,0;1,1,2;
"
2248,2713,"0,2713;-3.64603,-0.295992,-0.299169/-3.64603,-0.295992,-0.299169/-3.64603,-0.295992,-0.299169;1,10,1,0;40.743592115109;0,1,0;1,0,0;4,1,1;
"
2249,2713,"0,2713;-3.82084,-0.0277923,0.123681/-3.82081,-0.0276151,0.124273/-3.82087,-0.0279694,0.123088;1,14,1,0;40.879769653952;1,0,2;1,1,0;2,1,2/2,5,0/3,5,0/4,4,2;
"
2250,2714,"2,2714;-0.918684,1.24998,-3.25755/-0.918684,1.24998,-3.25755/-0.918684,1.24998,-3.25755;1,2,1,0;40.273783034943;1,0,1;0,1,0;3,1,2;
"
2251,2714,"0,2714;-1.16832,1.90081,-3.83792/-1.16832,1.90081,-3.83792/-1.16832,1.90081,-3.83792;1,2,1,0;40.044222282607;1,0,1;1,0,0;3,10,0/4,1,2;
"
2252,2717,"2,2717;-0.503252,-3.10392,-2.5809/-0.503252,-3.10392,-2.5809/-0.503252,-3.10392,-2.5809;1,5,1,0;40.245132125924;1,0,1;1,0,0;1,1,2;
"
2253,2717,"0,2717;0.847071,1.36303,1.66404/0.847071,1.36303,1.66404/0.847071,1.36303,1.66404;1,30,1,0;40.147920285535;1,0,1;1,0,0;2,1,0/2,3,0/2,4,0/2,7,0/3,6,0/3,9,0/4,1,2;
"
2254,2720,"2,2720;-2.5726,-1.33548,1.7259/-2.5726,-1.33548,1.7259/-2.5726,-1.33548,1.7259;1,24,1,0;40.691210236787;0,1,0;1,0,0;4,1,1;
"
2255,2724,"2,2724;-0.986989,-0.851029,3.01022/-0.986989,-0.851029,3.01022/-0.986989,-0.851029,3.01022;1,36,1,0;40.856557325522;1,0,1;1,0,0;1,1,2;
"
2256,2725,"2,2725;2.21459,1.44841,-0.166331/2.21549,1.44894,-0.165942/2.2137,1.44788,-0.16672;1,13,1,0;40.849639591897;2,3,1;1,3,1;1,1,1/1,4,0/2,3,0/2,4,1/2,5,0/3,4,0/3,7,1/3,8,2/4,5,0;
"
2257,2725,"0,2725;2.21411,1.45053,-0.166343/2.21411,1.45053,-0.166343/2.21411,1.45053,-0.166343;1,13,1,0;40.849640342811;1,0,1;0,1,0;3,1,2;
"
2258,2725,"0,2725;2.21502,1.44836,-0.167581/2.21555,1.44894,-0.166662/2.21449,1.44779,-0.168501;1,13,1,0;40.849639561121;1,0,1;1,0,0;1,6,1/1,9,0/2,8,0/2,9,1/2,10,0/3,9,0/4,1,2/4,10,0;
"
2259,2725,"0,2725;2.22254,1.46118,-0.167689/2.22254,1.46118,-0.167689/2.22254,1.46118,-0.167689;1,13,1,0;40.849643894266;1,0,1;1,0,0;4,1,2;
"
2260,2729,"2,2729;-0.843127,-0.0899648,-1.79055/-0.843127,-0.0899648,-1.79055/-0.843127,-0.0899648,-1.79055;1,4,1,0;40.913611592661;1,0,1;1,0,0;1,1,2;
"
2261,2729,"0,2729;2.2058,0.721451,-1.01426/2.2058,0.721451,-1.01426/2.2058,0.721451,-1.01426;1,11,1,0;40.801854244197;0,1,0;0,1,0;3,1,1/4,1,0/4,2,0;
"
2262,2729,"0,2729;2.20772,0.724549,-1.01543/2.20772,0.724549,-1.01543/2.20772,0.724549,-1.01543;1,11,1,0;40.801854164092;1,0,1;1,0,0;3,10,0/4,1,2;
"
2263,2731,"2,2731;3.1854,2.9381,1.19203/3.1854,2.9381,1.19203/3.1854,2.9381,1.19203;1,26,1,0;40.413154163988;0,1,0;1,0,0;1,1,1;
"
2264,2732,"2,2732;-3.0655,-2.32956,-2.29259/-3.0655,-2.32956,-2.29259/-3.0655,-2.32956,-2.29259;1,5,1,0;40.544993119003;1,0,1;0,1,0;3,1,2;
"
2265,2733,"2,2733;-2.03799,-2.85087,-2.99478/-2.03799,-2.85087,-2.99478/-2.03799,-2.85087,-2.99478;1,5,1,0;40.202850095226;1,0,1;1,0,0;1,1,2;
"
2266,2738,"2,2738;2.66216,3.45136,-0.237585/2.66216,3.45136,-0.237585/2.66216,3.45136,-0.237585;1,20,1,0;40.10824111355;1,0,1;1,0,0;4,1,2;
"
2267,2738,"0,2738;0.512472,1.47934,2.88199/0.512472,1.47934,2.88199/0.512472,1.47934,2.88199;1,39,1,0;40.570303551784;1,0,1;1,0,0;4,1,2;
"
2268,2738,"0,2738;0.418774,1.37956,3.03349/0.418774,1.37956,3.03349/0.418774,1.37956,3.03349;1,39,1,0;40.570774257426;1,0,1;1,0,0;1,1,2;
"
2269,2743,"2,2743;-3.1688,-2.95744,-1.40377/-3.1688,-2.95744,-1.40377/-3.1688,-2.95744,-1.40377;1,9,1,0;40.231180235651;1,0,1;0,1,0;3,1,2;
"
2270,2743,"0,2743;-3.8324,-2.17812,-0.780613/-3.8324,-2.17812,-0.780613/-3.8324,-2.17812,-0.780613;1,10,1,0;40.483840429259;1,0,1;1,0,0;4,1,2;
"
2271,2744,"2,2744;1.36895,2.7488,-1.63387/1.36895,2.7488,-1.63387/1.36895,2.7488,-1.63387;1,7,1,0;40.0930924511726;0,1,0;0,1,0;3,1,1;
"
2272,2744,"0,2744;1.38323,2.75784,-1.65947/1.38323,2.75784,-1.65947/1.38323,2.75784,-1.65947;1,7,1,0;40.0930725387382;0,1,0;1,0,0;4,1,1;
"
2273,2744,"0,2744;-1.05943,1.24108,2.83081/-1.05943,1.24108,2.83081/-1.05943,1.24108,2.83081;1,39,1,0;40.601439462518;0,1,0;1,0,0;2,1,0/2,3,0/4,1,1;
"
2274,2745,"2,2745;-0.442273,2.50188,3.17616/-0.442273,2.50188,3.17616/-0.442273,2.50188,3.17616;1,43,1,0;40.186775878668;1,0,1;1,0,0;1,1,2;
"
2275,2747,"2,2747;-1.63133,-3.35248,0.757105/-1.63113,-3.35245,0.75733/-1.63152,-3.35251,0.756879;1,18,1,0;40.675349101267;2,1,1;0,2,0;2,1,2/2,3,1;
"
2276,2749,"2,2749;2.86166,-0.156001,-2.5247/2.86166,-0.156001,-2.5247/2.86166,-0.156001,-2.5247;1,3,1,0;40.65062935158;1,0,1;1,0,0;1,1,2;
"
2277,2749,"0,2749;2.72219,-0.830035,-2.27251/2.72219,-0.830035,-2.27251/2.72219,-0.830035,-2.27251;1,3,1,0;40.820073155301;0,1,0;1,0,0;3,6,0/3,7,0/4,1,1/4,2,0/4,3,0/4,4,0/4,5,0/4,7,0;
"
2278,2750,"2,2750;-1.53305,2.26965,2.35106/-1.53305,2.26965,2.35106/-1.53305,2.26965,2.35106;1,31,1,0;40.379094579351;1,0,1;0,1,0;2,1,2;
"
2279,2750,"0,2750;-1.53448,2.26413,2.35302/-1.53448,2.26413,2.35302/-1.53448,2.26413,2.35302;1,31,1,0;40.37909421583;0,1,0;1,0,0;3,1,0/3,5,0/3,8,0/4,1,1;
"
2280,2751,"2,2751;3.88277,1.72898,-0.782711/3.88279,1.72903,-0.782362/3.88276,1.72893,-0.78306;1,12,1,0;40.308331319262;1,0,2;2,0,0;3,4,0/3,5,0/4,1,2/4,3,2;
"
2281,2757,"2,2757;1.94757,0.104001,1.40116/1.94757,0.104001,1.40116/1.94757,0.104001,1.40116;1,26,1,0;40.944214752904;1,0,1;0,1,0;3,1,2;
"
2282,2759,"2,2759;2.55715,-2.29769,-1.22632/2.55715,-2.29769,-1.22632/2.55715,-2.29769,-1.22632;1,8,1,0;40.82008529006;1,0,1;0,1,0;2,1,2/2,4,0/2,6,0;
"
2283,2759,"0,2759;1.48949,-1.58643,-0.785348/1.48949,-1.58643,-0.785348/1.48949,-1.58643,-0.785348;1,9,1,0;40.443825560472;0,1,0;1,0,0;1,1,1/2,2,0;
"
2284,2761,"2,2761;2.35237,2.37145,0.379914/2.35237,2.37145,0.379914/2.35237,2.37145,0.379914;1,20,1,0;40.479845830332;1,0,1;0,1,0;2,1,2;
"
2285,2762,"2,2762;2.65172,0.472063,-2.99431/2.65172,0.472063,-2.99431/2.65172,0.472063,-2.99431;1,3,1,0;40.268408225438;0,1,0;0,1,0;3,1,1;
"
2286,2762,"0,2762;-1.58887,2.72119,-0.809778/-1.58887,2.72119,-0.809778/-1.58887,2.72119,-0.809778;1,14,1,0;40.124023318967;1,0,1;1,0,0;1,1,2;
"
2287,2766,"2,2766;1.95107,1.25014,-3.08924/1.95107,1.25014,-3.08924/1.95107,1.25014,-3.08924;1,3,1,0;40.239654807239;0,1,0;0,1,0;3,1,1;
"
2288,2767,"2,2767;2.53866,0.682448,-1.08374/2.53866,0.682448,-1.08374/2.53866,0.682448,-1.08374;1,11,1,0;40.799385410802;1,0,1;1,0,0;4,1,2;
"
2289,2768,"2,2768;-3.54114,0.0219384,-0.794805/-3.54114,0.0219384,-0.794805/-3.54114,0.0219384,-0.794805;1,10,1,0;40.344593027782;1,0,1;0,1,0;3,1,2;
"
2290,2768,"0,2768;-3.53964,0.0245299,-0.795336/-3.53964,0.0245299,-0.795336/-3.53964,0.0245299,-0.795336;1,10,1,0;40.344593676602;1,0,1;1,0,0;4,1,2;
"
2291,2771,"2,2771;-1.70426,2.88593,-0.845965/-1.70426,2.88593,-0.845965/-1.70426,2.88593,-0.845965;1,14,1,0;40.127161765412;1,0,1;0,1,0;3,1,2;
"
2292,2771,"0,2771;-1.7034,2.88873,-0.847243/-1.7034,2.88873,-0.847243/-1.7034,2.88873,-0.847243;1,14,1,0;40.127161833117;0,1,0;0,1,0;2,1,1;
"
2293,2771,"0,2771;-0.0945332,3.32619,-0.141734/-0.0945332,3.32619,-0.141734/-0.0945332,3.32619,-0.141734;1,17,1,0;40.232228943309;0,1,0;0,1,0;3,1,1;
"
2294,2772,"2,2772;1.00855,1.49177,-0.431748/1.00855,1.49177,-0.431748/1.00855,1.49177,-0.431748;1,12,1,0;40.943192525737;0,1,0;1,0,0;1,1,1;
"
2295,2774,"2,2774;-0.3439,0.437109,3.31806/-0.3439,0.437109,3.31806/-0.3439,0.437109,3.31806;1,42,1,0;40.0245469660746;1,0,1;0,1,0;2,1,2;
"
2296,2776,"2,2776;0.804691,1.57256,3.23518/0.804691,1.57256,3.23518/0.804691,1.57256,3.23518;1,42,1,0;40.763257667739;1,0,1;0,1,0;3,1,2;
"
2297,2777,"2,2777;-2.79904,1.82667,-0.39921/-2.79849,1.82699,-0.398018/-2.7996,1.82634,-0.400402;1,14,1,0;40.284560819752;0,4,0;1,3,1;2,6,1/2,8,0/2,10,1/3,1,1/3,6,0/3,7,0/4,1,0/4,4,1;
"
2298,2777,"0,2777;-2.80024,1.82796,-0.398418/-2.80024,1.82796,-0.398418/-2.80024,1.82796,-0.398418;1,14,1,0;40.284560942853;1,0,1;1,0,0;1,1,2;
"
2299,2781,"2,2781;-2.69622,2.57964,-0.184013/-2.69622,2.57964,-0.184013/-2.69622,2.57964,-0.184013;1,14,1,0;40.563045197657;1,0,1;1,0,0;4,1,2;
"
2300,2783,"2,2783;-0.894964,2.50377,2.60712/-0.894964,2.50377,2.60712/-0.894964,2.50377,2.60712;1,38,1,0;40.527095189111;1,0,1;0,1,0;3,1,2;
"
2301,2786,"2,2786;-0.11837,3.57955,1.98681/-0.11837,3.57955,1.98681/-0.11837,3.57955,1.98681;1,29,1,0;40.570373001586;1,0,1;1,0,0;4,1,2;
"
2302,2786,"0,2786;-0.109287,3.37435,1.98071/-0.109287,3.37435,1.98071/-0.109287,3.37435,1.98071;1,29,1,0;40.636164330719;0,1,0;1,0,0;4,1,1;
"
2303,2788,"2,2788;-1.26222,-2.04638,-2.31646/-1.26222,-2.04638,-2.31646/-1.26222,-2.04638,-2.31646;1,5,1,0;40.521313971462;0,1,0;0,1,0;2,1,1/2,8,0/3,10,0;
"
2304,2789,"2,2789;-2.95722,-0.0106982,1.45445/-2.95722,-0.0106982,1.45445/-2.95722,-0.0106982,1.45445;1,23,1,0;40.73327277309;0,1,0;1,0,0;1,1,1/3,9,0;
"
2305,2791,"2,2791;1.82297,0.138583,2.35362/1.82297,0.138583,2.35362/1.82297,0.138583,2.35362;1,28,1,0;40.924849569778;1,0,1;1,0,0;4,1,2;
"
2306,2792,"2,2792;0.049318,-2.89002,-0.175633/0.049318,-2.89002,-0.175633/0.049318,-2.89002,-0.175633;1,15,1,0;40.373328926643;1,0,1;0,1,0;2,1,2/2,4,0;
"
2307,2793,"2,2793;-1.45985,2.73408,1.3678/-1.45985,2.73408,1.3678/-1.45985,2.73408,1.3678;1,29,1,0;40.192457041159;1,0,1;1,0,0;4,1,2;
"
2308,2794,"2,2794;-3.58033,-0.381287,0.0941415/-3.58033,-0.381287,0.0941415/-3.58033,-0.381287,0.0941415;1,14,1,0;40.915318239955;1,0,1;1,0,0;4,1,2;
"
2309,2796,"2,2796;-0.683935,-0.827024,-1.04103/-0.683935,-0.827024,-1.04103/-0.683935,-0.827024,-1.04103;1,11,1,0;40.615870507821;1,0,1;1,0,0;4,1,2;
"
2310,2797,"2,2797;-0.710131,-2.40925,-1.98851/-0.70998,-2.40923,-1.98836/-0.710283,-2.40927,-1.98866;1,5,1,0;40.784373005908;0,2,0;2,0,0;1,1,1/1,2,1;
"
2311,2800,"2,2800;2.24633,-0.988972,-0.411719/2.24633,-0.988972,-0.411719/2.24633,-0.988972,-0.411719;1,12,1,0;40.719901287632;0,1,0;0,1,0;3,1,1;
"
2312,2801,"2,2801;-2.56749,0.347933,-2.34955/-2.56668,0.347969,-2.34867/-2.5683,0.347898,-2.35043;1,6,1,0;40.287451708046;2,1,1;1,1,0;1,8,1/2,1,2/2,8,0/2,9,0/3,1,0;
"
2313,2802,"2,2802;1.78716,3.96146,-1.0307/1.78716,3.96146,-1.0307/1.78716,3.96146,-1.0307;1,13,1,0;40.124093744884;0,1,0;0,1,0;2,1,1;
"
2314,2802,"0,2802;1.67482,4.13612,-0.687259/1.67482,4.13612,-0.687259/1.67482,4.13612,-0.687259;1,13,1,0;40.166706668242;1,0,1;0,1,0;2,1,2;
"
2315,2802,"0,2802;1.73403,4.04423,-0.865419/1.73403,4.04423,-0.865419/1.73403,4.04423,-0.865419;1,13,1,0;40.165062368975;0,1,0;1,0,0;3,2,0/4,1,1;
"
2316,2802,"0,2802;1.67863,4.13634,-0.687653/1.67863,4.13634,-0.687653/1.67863,4.13634,-0.687653;1,13,1,0;40.166705923483;1,0,1;1,0,0;4,1,2;
"
2317,2803,"2,2803;-2.28067,1.05035,-2.96372/-2.28067,1.05035,-2.96372/-2.28067,1.05035,-2.96372;1,2,1,0;40.643974215974;1,0,1;1,0,0;1,1,2;
"
2318,2803,"0,2803;-2.28132,1.04475,-2.96453/-2.28132,1.04475,-2.96453/-2.28132,1.04475,-2.96453;1,2,1,0;40.643974318813;1,0,1;1,0,0;4,1,2;
"
2319,2805,"2,2805;0.504165,1.26107,1.99947/0.504165,1.26107,1.99947/0.504165,1.26107,1.99947;1,30,1,0;40.910118394956;1,0,1;1,0,0;1,1,2;
"
2320,2806,"2,2806;0.738089,-2.33217,1.47741/0.738089,-2.33217,1.47741/0.738089,-2.33217,1.47741;1,22,1,0;40.453241191844;1,0,1;0,1,0;2,1,2;
"
2321,2806,"0,2806;0.97099,-3.0298,1.10315/0.97099,-3.0298,1.10315/0.97099,-3.0298,1.10315;1,22,1,0;40.102944700555;1,0,1;1,0,0;4,1,2;
"
2322,2808,"2,2808;0.447626,-4.09699,0.292814/0.447626,-4.09699,0.292814/0.447626,-4.09699,0.292814;1,15,1,0;40.942850171178;1,0,1;1,0,0;4,1,2;
"
2323,2810,"2,2810;1.06903,2.52634,-2.12208/1.06903,2.52634,-2.12208/1.06903,2.52634,-2.12208;1,4,1,0;40.815899027632;1,0,1;1,0,0;4,1,2;
"
2324,2812,"2,2812;-2.45436,-1.0914,-1.37667/-2.45363,-1.0906,-1.37627/-2.45509,-1.0922,-1.37707;1,6,1,0;40.923369267429;1,0,2;0,2,0;2,1,2/2,9,2/3,3,0;
"
2325,2812,"0,2812;-2.45721,-1.09017,-1.3778/-2.45721,-1.09017,-1.3778/-2.45721,-1.09017,-1.3778;1,6,1,0;40.92336873322;0,1,0;0,1,0;2,1,1;
"
2326,2812,"0,2812;-2.45441,-1.09014,-1.3769/-2.45373,-1.08968,-1.37674/-2.45509,-1.0906,-1.37707;1,6,1,0;40.923369306637;1,0,1;1,0,0;2,1,2/4,3,2;
"
2327,2814,"2,2814;-0.554923,0.700954,2.07657/-0.554923,0.700954,2.07657/-0.554923,0.700954,2.07657;1,30,1,0;40.873380792625;1,0,1;0,1,0;2,1,2;
"
2328,2814,"0,2814;-0.512019,0.788344,2.4918/-0.512019,0.788344,2.4918/-0.512019,0.788344,2.4918;1,38,1,0;40.915910300214;1,0,1;1,0,0;1,1,2;
"
2329,2816,"2,2816;3.5149,0.175871,-2.78062/3.5149,0.175871,-2.78062/3.5149,0.175871,-2.78062;1,3,1,0;40.668463371978;1,0,1;1,0,0;4,1,2;
"
2330,2818,"2,2818;-0.685283,-0.678651,-0.474824/-0.685283,-0.678651,-0.474824/-0.685283,-0.678651,-0.474824;1,16,1,0;40.203144147004;1,0,1;1,0,0;1,1,2;
"
2331,2818,"0,2818;2.06821,0.605478,0.445507/2.06821,0.605478,0.445507/2.06821,0.605478,0.445507;1,19,1,0;40.659342182904;0,1,0;0,1,0;2,1,1;
"
2332,2820,"2,2820;2.90284,-0.00610791,-1.07331/2.903,-0.00605803,-1.07324/2.90268,-0.00615779,-1.07337;1,11,1,0;40.7181946428;2,1,1;0,2,0;2,1,1/2,2,2/2,3,0;
"
2333,2820,"0,2820;2.90132,-0.0111582,-1.0756/2.90132,-0.0111582,-1.0756/2.90132,-0.0111582,-1.0756;1,11,1,0;40.718193939019;1,0,1;1,0,0;4,1,2;
"
2334,2821,"2,2821;-2.45336,-0.773217,-1.35557/-2.45336,-0.773217,-1.35557/-2.45336,-0.773217,-1.35557;1,6,1,0;40.942084202035;0,1,0;0,1,0;2,1,0/2,5,0/3,1,1/4,3,0;
"
2335,2821,"0,2821;2.40271,2.59728,-0.17975/2.40271,2.59728,-0.17975/2.40271,2.59728,-0.17975;1,20,1,0;40.045386168985;1,0,1;1,0,0;1,1,2;
"
2336,2823,"2,2823;-0.0396579,0.258762,3.21531/-0.0396579,0.258762,3.21531/-0.0396579,0.258762,3.21531;1,41,1,0;40.83628721216;1,0,1;0,1,0;2,1,2;
"
2337,2824,"2,2824;1.15957,-1.5495,-0.792397/1.15957,-1.5495,-0.792397/1.15957,-1.5495,-0.792397;1,9,1,0;40.44711260592;1,0,1;1,0,0;1,1,2;
"
2338,2824,"0,2824;-1.35477,-3.53411,2.2338/-1.35477,-3.53411,2.2338/-1.35477,-3.53411,2.2338;1,32,1,0;40.724341553314;1,0,1;0,1,0;3,1,2;
"
2339,2824,"0,2824;-1.47759,-3.63258,2.38412/-1.47759,-3.63258,2.38412/-1.47759,-3.63258,2.38412;1,32,1,0;40.725970986618;1,0,1;0,1,0;3,1,2;
"
2340,2825,"2,2825;0.792934,-0.904292,-2.39587/0.792934,-0.904292,-2.39587/0.792934,-0.904292,-2.39587;1,3,1,0;40.80893315522;0,1,0;1,0,0;1,1,1;
"
2341,2827,"2,2827;0.438349,0.504871,0.950194/0.438349,0.504871,0.950194/0.438349,0.504871,0.950194;1,23,1,0;40.558131456003;1,0,1;1,0,0;4,1,2;
"
2342,2828,"2,2828;-1.5513,-3.26397,-0.377431/-1.5513,-3.26397,-0.377431/-1.5513,-3.26397,-0.377431;1,9,1,0;40.903164748323;1,0,1;0,1,0;2,1,2;
"
2343,2829,"2,2829;-0.825125,1.41694,-2.84436/-0.825125,1.41694,-2.84436/-0.825125,1.41694,-2.84436;1,2,1,0;40.677229146692;0,1,0;0,1,0;2,1,1;
"
2344,2830,"2,2830;-0.281779,-1.52892,-2.05882/-0.281779,-1.52892,-2.05882/-0.281779,-1.52892,-2.05882;1,5,1,0;40.896392348175;1,0,1;0,1,0;2,1,2;
"
2345,2830,"0,2830;0.411298,2.42765,-0.156458/0.411298,2.42765,-0.156458/0.411298,2.42765,-0.156458;1,17,1,0;40.158532782906;0,1,0;0,1,0;3,1,1;
"
2346,2831,"2,2831;1.72407,-1.91643,-1.13815/1.72407,-1.91643,-1.13815/1.72407,-1.91643,-1.13815;1,8,1,0;40.777773632337;1,0,1;0,1,0;3,1,2;
"
2347,2832,"2,2832;2.12006,-3.46007,0.206143/2.12006,-3.46007,0.206143/2.12006,-3.46007,0.206143;1,15,1,0;40.867983811774;1,0,1;0,1,0;2,1,2;
"
2348,2837,"2,2837;1.40482,2.13304,1.36988/1.40482,2.13304,1.36988/1.40482,2.13304,1.36988;1,28,1,0;40.191248894979;1,0,1;1,0,0;1,1,2;
"
2349,2838,"2,2838;-4.15805,-1.41804,1.04435/-4.15805,-1.41804,1.04435/-4.15805,-1.41804,1.04435;1,21,1,0;40.641413604985;1,0,1;1,0,0;4,1,2;
"
2350,2839,"2,2839;-0.361366,3.08387,-0.811107/-0.361366,3.08387,-0.811107/-0.361366,3.08387,-0.811107;1,13,1,0;40.266139931039;0,1,0;1,0,0;3,1,0/4,1,1;
"
2351,2843,"2,2843;-2.31818,-2.11491,1.58626/-2.31818,-2.11491,1.58626/-2.31818,-2.11491,1.58626;1,24,1,0;40.649833062124;1,0,1;0,1,0;2,1,2;
"
2352,2843,"0,2843;-2.59693,1.63901,2.88571/-2.59693,1.63901,2.88571/-2.59693,1.63901,2.88571;1,39,1,0;40.664613405626;1,0,1;1,0,0;1,1,2;
"
2353,2844,"2,2844;2.07198,-1.33884,2.59575/2.07198,-1.33884,2.59575/2.07198,-1.33884,2.59575;1,34,1,0;40.473432156141;0,1,0;0,1,0;3,1,1;
"
2354,2845,"2,2845;0.322464,-0.204691,3.58874/0.322464,-0.204691,3.58874/0.322464,-0.204691,3.58874;1,44,1,0;40.513665941624;1,0,1;0,1,0;3,1,2;
"
2355,2846,"2,2846;2.60353,-1.3059,1.53782/2.60353,-1.3059,1.53782/2.60353,-1.3059,1.53782;1,27,1,0;40.233923055531;1,0,1;1,0,0;4,1,2;
"
2356,2849,"2,2849;-1.83797,-1.40689,-0.742052/-1.83797,-1.40689,-0.742052/-1.83797,-1.40689,-0.742052;1,10,1,0;40.470501159225;1,0,1;0,1,0;3,1,2;
"
2357,2850,"2,2850;-0.551752,2.65237,-1.01614/-0.551752,2.65237,-1.01614/-0.551752,2.65237,-1.01614;1,7,1,0;40.686307082056;1,0,1;1,0,0;4,1,2;
"
2358,2850,"0,2850;-1.48857,1.75612,-0.506643/-1.48857,1.75612,-0.506643/-1.48857,1.75612,-0.506643;1,17,1,0;40.113617662485;1,0,1;0,1,0;2,1,2;
"
2359,2850,"0,2850;-2.99663,0.310609,0.328851/-2.99663,0.310609,0.328851/-2.99663,0.310609,0.328851;1,17,1,0;40.737269451163;1,0,1;0,1,0;2,1,2;
"
2360,2852,"2,2852;2.16125,0.139858,-2.27815/2.16125,0.139858,-2.27815/2.16125,0.139858,-2.27815;1,3,1,0;40.743184375214;0,1,0;1,0,0;1,1,1/2,1,0;
"
2361,2855,"2,2855;-0.793608,0.363483,-1.79164/-0.793608,0.363483,-1.79164/-0.793608,0.363483,-1.79164;1,11,1,0;40.0541344930263;1,0,1;1,0,0;4,1,2;
"
2362,2855,"0,2855;-1.98347,-0.422259,1.69053/-1.98347,-0.422259,1.69053/-1.98347,-0.422259,1.69053;1,24,1,0;40.749321658767;1,0,1;1,0,0;1,1,2;
"
2363,2855,"0,2855;-2.28704,-0.64264,2.59542/-2.28704,-0.64264,2.59542/-2.28704,-0.64264,2.59542;1,36,1,0;40.529815995651;1,0,1;1,0,0;4,1,2;
"
2364,2856,"2,2856;2.17544,-1.15635,-1.3638/2.17581,-1.15618,-1.36377/2.17507,-1.15653,-1.36382;1,8,1,0;40.746460071325;0,2,0;1,1,0;2,4,0/3,1,1/4,2,1;
"
2365,2856,"0,2856;2.17296,-1.15353,-1.36173/2.17296,-1.15353,-1.36173/2.17296,-1.15353,-1.36173;1,8,1,0;40.74646897925;0,1,0;0,1,0;1,6,0/2,1,1/2,5,0;
"
2366,2860,"2,2860;-0.50419,-1.85093,-3.08004/-0.50419,-1.85093,-3.08004/-0.50419,-1.85093,-3.08004;1,5,1,0;40.150089908753;1,0,1;1,0,0;4,1,2;
"
2367,2861,"2,2861;-1.15369,-2.90848,-1.53475/-1.15369,-2.90848,-1.53475/-1.15369,-2.90848,-1.53475;1,9,1,0;40.213440329125;1,0,1;0,1,0;2,1,2;
"
2368,2863,"2,2863;-2.14552,-1.66876,2.89266/-2.14528,-1.66805,2.8928/-2.14576,-1.66947,2.89252;1,35,1,0;40.53055858279;1,0,2;1,1,0;3,4,2/4,1,2;
"
2369,2863,"0,2863;-2.14763,-1.66803,2.89299/-2.14736,-1.66799,2.89343/-2.14791,-1.66808,2.89254;1,35,1,0;40.530557062732;2,1,1;2,0,0;1,1,1/2,2,0/4,4,2;
"
2370,2863,"0,2863;-1.76564,-1.44223,2.34139/-1.76564,-1.44223,2.34139/-1.76564,-1.44223,2.34139;1,36,1,0;40.0965205993667;1,0,1;1,0,0;4,1,2;
"
2371,2866,"2,2866;2.15698,2.15303,2.08378/2.15823,2.15324,2.08441/2.15572,2.15282,2.08315;1,28,1,0;40.554648105994;1,0,2;0,2,0;3,1,2/3,10,2;
"
2372,2866,"0,2866;2.15568,2.15157,2.08472/2.15572,2.15282,2.08504/2.15564,2.15031,2.08441;1,28,1,0;40.55464818887;0,1,0;0,1,0;1,9,0/2,8,0/2,10,0/3,1,2/3,7,1/3,8,0/3,9,0;
"
2373,2866,"0,2866;2.15509,2.1531,2.08029/2.15509,2.1531,2.08029/2.15509,2.1531,2.08029;1,28,1,0;40.554630959748;1,0,1;1,0,0;1,1,2;
"
2374,2866,"0,2866;2.15762,2.15062,2.08118/2.15762,2.15062,2.08118/2.15762,2.15062,2.08118;1,28,1,0;40.55463212002;1,0,1;1,0,0;4,1,2;
"
2375,2866,"0,2866;2.14831,2.15417,2.08621/2.14831,2.15417,2.08621/2.14831,2.15417,2.08621;1,28,1,0;40.554645628904;1,0,1;1,0,0;4,1,2;
"
2376,2866,"0,2866;2.15426,2.15398,2.08479/2.15426,2.15398,2.08479/2.15426,2.15398,2.08479;1,28,1,0;40.554647102266;1,0,1;1,0,0;1,1,2/2,4,0/3,6,0;
"
2377,2869,"2,2869;1.62957,-1.60019,-0.458487/1.62997,-1.59999,-0.45818/1.62918,-1.6004,-0.458794;1,12,1,0;40.661618672269;0,4,0;1,3,1;1,2,1/2,1,1/2,8,1/2,9,0/3,4,1;
"
2378,2869,"0,2869;-0.868101,1.00118,-0.823218/-0.868101,1.00118,-0.823218/-0.868101,1.00118,-0.823218;1,13,1,0;40.329842511107;1,0,1;1,0,0;4,1,2;
"
2379,2872,"2,2872;2.68947,1.78029,-0.473041/2.68947,1.78029,-0.473041/2.68947,1.78029,-0.473041;1,12,1,0;40.981759456979;1,0,1;0,1,0;3,1,2;
"
2380,2873,"2,2873;-1.46443,2.65872,-0.0593817/-1.46443,2.65872,-0.0593817/-1.46443,2.65872,-0.0593817;1,17,1,0;40.191204111324;1,0,1;0,1,0;2,1,2/2,2,0/3,2,0/3,7,0;
"
2381,2875,"2,2875;-0.912061,0.472873,-2.982/-0.912061,0.472873,-2.982/-0.912061,0.472873,-2.982;1,2,1,0;40.597473977863;0,1,0;1,0,0;2,4,0/4,1,1;
